time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,tariff_elec_price,tariff_gas_price,tariff_offset_steps,Tin_C,T_tank_C,Q_hp_space_w,Q_bo_space_w,Q_hp_hw_w,Q_bo_hw_w,ev_soc_kwh,solve_status
2021-02-07 00:00:00,1,18,1.1428571428571428,0.1548148148148148,0.0,0.05866666666666666,5.376,6.0,-13,21.0,,4000.0,0.0,0.0,139.33333333333331,47.952,optimal
2021-02-07 00:30:00,1,18,1.1428571428571428,0.0,1.6274084097950274,0.14306666666666668,5.0715,6.0,-13,21.040436962883962,,4000.0,0.0,0.0,0.0,48.67706699465263,optimal
2021-02-07 01:00:00,1,18,1.1428571428571428,0.0,0.0,0.1172,5.5125,6.0,-13,21.080217926246902,,4000.0,0.0,0.0,0.0,48.62838992765797,optimal
2021-02-07 01:30:00,1,18,0.0,0.0,0.0,0.059,9.261,6.0,-13,21.11924386876652,,0.0,0.0,0.0,0.0,48.579761537730306,optimal
2021-02-07 02:00:00,1,18,0.0,0.0,0.0,0.059,11.7075,6.0,-13,21.086169391237476,,0.0,0.0,0.0,0.0,48.53118177619257,optimal
2021-02-07 02:30:00,1,18,0.0,0.0,0.0,0.059,12.348,6.0,-13,21.05305899203407,,0.0,0.0,0.0,0.0,48.48265059441637,optimal
2021-02-07 03:00:00,1,18,0.0,0.0,0.0,0.1754,12.348,6.0,-13,21.01980663050943,,0.0,0.0,0.0,0.0,48.434167943821954,optimal
2021-02-07 03:30:00,1,18,0.0,0.0,0.0,0.08486666666666666,12.1275,6.0,-13,20.988475220915774,,0.0,0.0,0.0,0.0,48.38573377587813,optimal
2021-02-07 04:00:00,1,18,0.0,0.0,0.0,0.059,12.5265,6.0,-13,20.955499935744346,,0.0,0.0,0.0,0.0,48.33734804210225,optimal
2021-02-07 04:30:00,1,18,0.0,0.0,0.0,0.059,11.7495,6.0,-13,20.92203015994326,,0.0,0.0,0.0,0.0,48.289010694060146,optimal
2021-02-07 05:00:00,1,18,0.0,0.0,0.0,0.059,13.23,6.0,-13,20.888631418309036,,0.0,0.0,0.0,0.0,48.240721683366075,optimal
2021-02-07 05:30:00,1,18,0.0,0.0,0.0,0.11953333333333331,14.3325,6.0,-13,20.855303560083176,,0.0,0.0,0.0,0.0,48.192480961682705,optimal
2021-02-07 06:00:00,1,18,0.0,0.0,0.0,0.15306666666666666,14.994,6.0,-13,20.82307774130727,,0.0,0.0,0.0,0.0,48.144288480721016,optimal
2021-02-07 06:30:00,1,18,0.0,0.0,0.0,0.069,14.8155,6.0,-13,20.791378675036942,,0.0,0.0,0.0,0.0,48.096144192240295,optimal
2021-02-07 07:00:00,1,18,0.0,0.0,0.0,0.069,14.112,6.0,-13,20.758151103089364,,0.0,0.0,0.0,0.0,48.048048048048045,optimal
2021-02-07 07:30:00,1,18,0.0,0.6192592592592592,0.0,0.193,14.007,6.0,-13,20.724887934385478,,0.0,0.0,0.0,557.3333333333333,48.0,optimal
2021-02-07 08:00:00,1,18,0.0,0.9288888888888889,0.0,0.07093333333333333,13.23,6.0,-13,20.694853683064846,,0.0,0.0,0.0,836.0,47.84812988992201,optimal
2021-02-07 08:30:00,1,18,0.0,0.6966666666666667,0.0,0.06066666666666666,11.382,6.0,-13,20.668599086948625,,0.0,0.0,0.0,627.0,47.69641164995411,optimal
2021-02-07 09:00:00,1,18,0.0,0.0,0.0,0.4333,11.7495,6.0,-13,20.632485460811864,,0.0,0.0,0.0,0.0,47.54484512822617,optimal
2021-02-07 09:30:00,1,18,0.0,0.5418518518518518,0.0,0.19333333333333327,24.3285,6.0,-13,20.60453197667771,,0.0,0.0,0.0,487.6666666666667,47.39343017301996,optimal
2021-02-07 10:00:00,1,18,0.0,0.6966666666666667,0.0,0.22706666666666664,28.917,6.0,-13,20.573226507702636,,0.0,0.0,0.0,627.0,47.242166632768956,optimal
2021-02-07 10:30:00,1,18,0.0,0.3096296296296296,0.0,0.2603333333333333,31.3635,6.0,-13,20.541456856864723,,0.0,0.0,0.0,278.66666666666663,47.0910543560582,optimal
2021-02-07 11:00:00,1,18,0.0,0.0,0.0,0.069,33.306,6.0,-13,20.508873761910156,,0.0,0.0,0.0,0.0,46.94009319162416,optimal
2021-02-07 11:30:00,1,18,0.0,0.0,0.0,0.15953333333333333,31.3425,6.0,-13,20.469124542864535,,0.0,0.0,0.0,0.0,46.78928298835455,optimal
2021-02-07 12:00:00,1,18,0.0,0.0,0.0,0.12073333333333332,28.2555,6.0,-13,20.431063939609505,,0.0,0.0,0.0,0.0,46.63862359528821,optimal
2021-02-07 12:30:00,1,18,0.0,0.0,0.0,0.069,15.6975,6.0,-13,20.392396576774306,,0.0,0.0,0.0,0.0,46.48811486161494,optimal
2021-02-07 13:00:00,1,18,0.0,0.0,0.0,0.07546666666666667,12.5475,6.0,-13,20.35289456226964,,0.0,0.0,0.0,0.0,46.33775663667534,optimal
2021-02-07 13:30:00,1,18,0.0,0.0,0.0,0.2048,12.0855,6.0,-13,20.313590973421256,,0.0,0.0,0.0,0.0,46.18754876996068,optimal
2021-02-07 14:00:00,1,18,0.0,0.0,0.0,0.069,11.907,6.0,-13,20.276768709123903,,0.0,0.0,0.0,0.0,46.037491111112736,optimal
2021-02-07 14:30:00,1,18,0.0,0.0,0.0,0.069,12.5685,6.0,-13,20.237724329434343,,0.0,0.0,0.0,0.0,45.88758350992364,optimal
2021-02-07 15:00:00,1,18,0.0,0.0,0.0,0.12846666666666667,13.146,6.0,-13,20.198868931988404,,0.0,0.0,0.0,0.0,45.73782581633573,optimal
2021-02-07 15:30:00,1,18,0.0,0.0,0.0,0.2748,10.584,6.0,-13,20.162886112039185,,0.0,0.0,0.0,0.0,45.588217880441405,optimal
2021-02-07 16:00:00,1,18,0.0,3.096296296296296,0.0,0.13386666666666666,6.678,6.0,-13,20.136820800229287,,0.0,0.0,0.0,2786.6666666666665,45.43875955248298,optimal
2021-02-07 16:30:00,1,18,0.0,0.46444444444444444,0.0,0.2782,7.938,6.0,-13,20.111692693453673,,0.0,0.0,0.0,418.0,45.28945068285251,optimal
2021-02-07 17:00:00,1,18,1.1428571428571428,0.0,0.0,0.34603333333333336,5.292,6.0,-13,20.08388292039202,,4000.0,0.0,0.0,0.0,45.140291122091675,optimal
2021-02-07 17:30:00,1,18,0.0,0.0,0.0,0.3615333333333334,9.261,6.0,-13,20.132262583370487,,0.0,0.0,0.0,0.0,44.9912807208916,optimal
2021-02-07 18:00:00,1,18,0.0,0.0,0.0,0.6264666666666667,10.3635,6.0,-13,20.109635955114502,,0.0,0.0,0.0,0.0,44.842419330092724,optimal
2021-02-07 18:30:00,1,18,0.0,0.3096296296296296,0.0,0.4453333333333333,8.274,6.0,-13,20.097149096098157,,0.0,0.0,0.0,278.66666666666663,44.693706800684645,optimal
2021-02-07 19:00:00,1,18,0.0,0.0,0.0,0.14013333333333333,7.7175,6.0,-13,20.081846240207284,,0.0,0.0,0.0,0.0,44.545142983805974,optimal
2021-02-07 19:30:00,1,18,0.0,0.0,0.0,0.069,6.615,6.0,-13,20.04490050264835,,0.0,0.0,0.0,0.0,44.39672773074418,optimal
2021-02-07 20:00:00,1,18,0.500563483295351,0.0,0.0,0.08193333333333333,6.174,6.0,-13,20.006772690723015,,1751.9721915337288,0.0,0.0,0.0,44.248460892935455,optimal
2021-02-07 20:30:00,1,18,0.0,0.0,0.0,0.6073666666666667,3.906,6.0,-13,20.0,,0.0,0.0,0.0,0.0,44.10034232196453,optimal
2021-02-07 21:00:00,1,18,0.0,0.0,0.0,0.2238,2.3415,6.0,-13,19.975112025788537,,0.0,0.0,0.0,0.0,43.95237186956459,optimal
2021-02-07 21:30:00,1,18,0.0,0.0774074074074074,0.0,0.256,2.205,6.0,-13,19.9462081665525,,0.0,0.0,0.0,69.66666666666666,43.80454938761704,optimal
