time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,solve_status
2021-02-07 00:00:00,1,101,0.0,0.0,0.0,0.05266666666666666,optimal
2021-02-07 00:30:00,1,101,0.0,0.0,0.0,0.053,optimal
2021-02-07 01:00:00,1,101,0.0,0.0,0.0,0.1482,optimal
2021-02-07 01:30:00,1,101,0.0,0.0,0.0,0.053,optimal
2021-02-07 02:00:00,1,101,0.0,0.0,0.0,0.10740000000000001,optimal
2021-02-07 02:30:00,1,101,0.0,0.0,0.0,0.0938,optimal
2021-02-07 03:00:00,1,101,0.0,0.0,0.0,0.053,optimal
2021-02-07 03:30:00,1,101,0.0,0.0,0.0,0.1482,optimal
2021-02-07 04:00:00,1,101,0.0,0.0,0.0,0.053,optimal
2021-02-07 04:30:00,1,101,0.9468383140324619,0.0,0.0,0.053,optimal
2021-02-07 05:00:00,1,101,2.2857142857142856,0.0,0.0,0.1482,optimal
2021-02-07 05:30:00,1,101,2.2857142857142856,0.0,0.0,0.053,optimal
2021-02-07 06:00:00,1,101,2.2857142857142856,0.0,0.0,0.053,optimal
2021-02-07 06:30:00,1,101,2.2857142857142856,0.0,0.0,0.1482,optimal
2021-02-07 07:00:00,1,101,2.2857142857142856,0.0,1.7076336144509696,0.053,optimal
2021-02-07 07:30:00,1,101,0.0,0.0,0.0,0.061666666666666654,optimal
2021-02-07 08:00:00,1,101,0.0,0.0,0.0,0.15059999999999998,optimal
2021-02-07 08:30:00,1,101,0.0,0.0,0.0,0.053,optimal
2021-02-07 09:00:00,1,101,0.0,0.0,0.0,0.1414,optimal
2021-02-07 09:30:00,1,101,0.0,0.0,0.0,0.06613333333333334,optimal
2021-02-07 10:00:00,1,101,0.0,0.0,0.0,0.05633333333333333,optimal
2021-02-07 10:30:00,1,101,0.0,0.0,0.0,0.053,optimal
2021-02-07 11:00:00,1,101,0.0,0.0,0.0,0.1482,optimal
2021-02-07 11:30:00,1,101,0.0,0.0,0.0,0.07446666666666667,optimal
2021-02-07 12:00:00,1,101,0.0,0.0,0.0,0.11906666666666667,optimal
2021-02-07 12:30:00,1,101,0.0,0.0,0.0,0.8657999999999999,optimal
2021-02-07 13:00:00,1,101,1.5248079373577572,0.0,0.0,1.2260666666666666,optimal
2021-02-07 13:30:00,1,101,2.2857142857142856,0.0,0.0,0.5174,optimal
2021-02-07 14:00:00,1,101,2.2857142857142856,0.0,0.0,0.15753333333333333,optimal
2021-02-07 14:30:00,1,101,2.2857142857142856,0.0,0.0,0.053,optimal
2021-02-07 15:00:00,1,101,2.2857142857142856,0.0,0.0,0.1114,optimal
2021-02-07 15:30:00,1,101,2.2857142857142856,0.0,0.0,0.1429,optimal
2021-02-07 16:00:00,1,101,0.0,0.0,0.0,0.08813333333333334,optimal
2021-02-07 16:30:00,1,101,0.0,0.0,0.0,0.30839999999999995,optimal
2021-02-07 17:00:00,1,101,0.0,0.0,0.0,0.19733333333333328,optimal
2021-02-07 17:30:00,1,101,0.0,0.0,0.0,0.178,optimal
2021-02-07 18:00:00,1,101,0.0,0.0,0.0,0.2251,optimal
2021-02-07 18:30:00,1,101,0.0,0.0,0.0,0.32580000000000003,optimal
2021-02-07 19:00:00,1,101,0.0,0.0,0.0,0.1621,optimal
2021-02-07 19:30:00,1,101,0.0,0.0,0.0,0.09753333333333332,optimal
2021-02-07 20:00:00,1,101,0.0,0.0,0.0,0.17873333333333333,optimal
2021-02-07 20:30:00,1,101,0.0,0.0,0.0,0.11603333333333332,optimal
2021-02-07 21:00:00,1,101,0.0,0.0,0.0,0.3841666666666667,optimal
2021-02-07 21:30:00,1,101,0.0,0.0,0.0,0.18696666666666667,optimal
2021-02-07 22:00:00,1,101,0.0,0.0,0.0,1.2631666666666668,optimal
2021-02-07 22:30:00,1,101,0.0,0.0,0.0,0.1168,optimal
