time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,solve_status
2021-02-07 00:00:00,1,121,0.0,0.0,0.0,0.054,optimal
2021-02-07 00:30:00,1,121,0.0,0.0,0.0,0.146,optimal
2021-02-07 01:00:00,1,121,0.0,0.0,0.0,0.09693333333333334,optimal
2021-02-07 01:30:00,1,121,0.0,0.0,0.0,0.09079999999999999,optimal
2021-02-07 02:00:00,1,121,0.0,0.0,0.0,0.23313333333333333,optimal
2021-02-07 02:30:00,1,121,0.0,0.0,0.0,0.054,optimal
2021-02-07 03:00:00,1,121,0.0,0.0,0.0,0.2429333333333333,optimal
2021-02-07 03:30:00,1,121,0.0,0.0,0.0,0.081,optimal
2021-02-07 04:00:00,1,121,0.0,0.0,0.0,0.218,optimal
2021-02-07 04:30:00,1,121,0.0,0.0,0.0,0.10593333333333334,optimal
2021-02-07 05:00:00,1,121,0.0,0.0,0.0,0.17343333333333333,optimal
2021-02-07 05:30:00,1,121,0.0,0.0,0.0,0.1505,optimal
2021-02-07 06:00:00,1,121,1.1356835147276638,0.0,0.0,0.081,optimal
2021-02-07 06:30:00,1,121,2.0,0.0,0.0,0.2429333333333333,optimal
2021-02-07 07:00:00,1,121,2.0,0.0,0.0,0.055,optimal
2021-02-07 07:30:00,1,121,2.0,0.0,0.0,0.06333333333333334,optimal
2021-02-07 08:00:00,1,121,0.49314994822409874,0.0,1.7042200548556552,1.3063666666666665,optimal
2021-02-07 08:30:00,1,121,0.5876439969964476,0.0,0.0,0.09596666666666669,optimal
2021-02-07 09:00:00,1,121,0.5117532802781974,0.0,0.0,0.5597000000000001,optimal
2021-02-07 09:30:00,1,121,0.405403993410618,0.0,0.0,2.303833333333333,optimal
2021-02-07 10:00:00,1,121,1.3466099095207684,0.0,0.0,0.209,optimal
2021-02-07 10:30:00,1,121,0.49988181658927117,0.0,0.0,0.25006666666666666,optimal
2021-02-07 11:00:00,1,121,0.3901834258998269,0.0,0.0,0.3561,optimal
2021-02-07 11:30:00,1,121,0.41993009256649055,0.0,0.0,0.4987,optimal
2021-02-07 12:00:00,1,121,0.2815527920510025,0.0,0.0,2.1161333333333334,optimal
2021-02-07 12:30:00,1,121,0.36800612538432753,0.0,0.0,0.7647333333333334,optimal
2021-02-07 13:00:00,1,121,0.4046130722501975,0.0,0.0,1.4044333333333334,optimal
2021-02-07 13:30:00,1,121,0.37198854728737435,0.0,0.0,0.9523333333333334,optimal
2021-02-07 14:00:00,1,121,0.4295775692079136,0.0,0.0,0.49456666666666665,optimal
2021-02-07 14:30:00,1,121,0.4586273299593753,0.0,0.0,0.6533,optimal
2021-02-07 15:00:00,1,121,0.3726551823630941,0.0,0.0,1.2815666666666665,optimal
2021-02-07 15:30:00,1,121,0.43333256677538323,0.0,0.0,0.3675,optimal
2021-02-07 16:00:00,1,121,0.4655534002605906,0.0,0.0,0.41736666666666666,optimal
2021-02-07 16:30:00,1,121,0.6732755419644301,0.0,0.0,0.21159999999999998,optimal
2021-02-07 17:00:00,1,121,0.6001852504100486,0.0,0.0,0.47833333333333333,optimal
2021-02-07 17:30:00,1,121,0.5724771528653517,0.0,0.0,0.40643333333333326,optimal
2021-02-07 18:00:00,1,121,0.6300804244145728,0.0,0.0,0.06236666666666667,optimal
2021-02-07 18:30:00,1,121,0.4797835184993701,0.0,0.0,0.3756333333333333,optimal
2021-02-07 19:00:00,1,121,0.5769913744889297,0.0,0.0,0.1903333333333333,optimal
2021-02-07 19:30:00,1,121,0.5513913744889286,0.0,0.0,0.232,optimal
2021-02-07 20:00:00,1,121,0.5281247078222583,0.0,0.0,0.2753333333333333,optimal
2021-02-07 20:30:00,1,121,0.0,0.0,0.0,0.3116333333333333,optimal
2021-02-07 21:00:00,1,121,0.0,0.0,0.0,1.4810333333333332,optimal
2021-02-07 21:30:00,1,121,0.0,0.0,0.0,0.4417,optimal
2021-02-07 22:00:00,1,121,0.0,0.0,0.0,0.3539333333333333,optimal
2021-02-07 22:30:00,1,121,0.0,0.0,0.0,0.293,optimal
2021-02-07 23:00:00,1,121,0.0,0.0,0.0,0.5117,optimal
2021-02-07 23:30:00,1,121,0.0,0.0,0.0,0.6609666666666667,optimal
2021-02-08 00:00:00,1,121,0.0,0.0,1.1422482500886957,0.126,optimal
2021-02-08 00:30:00,1,121,0.7364761904761905,0.0,5.0,0.058,optimal
2021-02-08 01:00:00,1,121,0.0,0.0,5.0,0.1174,optimal
2021-02-08 01:30:00,1,121,0.0,0.0,0.0,0.14746666666666666,optimal
2021-02-08 02:00:00,1,121,0.0,0.0,0.0,0.063,optimal
2021-02-08 02:30:00,1,121,0.0,0.0,0.0,0.1042,optimal
2021-02-08 03:00:00,1,121,0.0,0.0,0.0,0.157,optimal
2021-02-08 03:30:00,1,121,0.0,0.0,0.0,0.058,optimal
2021-02-08 04:00:00,1,121,0.0,0.0,0.0,0.1438,optimal
2021-02-08 04:30:00,1,121,1.0368342030774296,0.0,0.0,0.1174,optimal
2021-02-08 05:00:00,1,121,2.0,0.0,0.0,0.058,optimal
2021-02-08 05:30:00,1,121,2.0,0.0,0.0,0.23066666666666663,optimal
2021-02-08 06:00:00,1,121,2.0,0.0,0.0,0.3288666666666667,optimal
2021-02-08 06:30:00,1,121,2.0,0.0,0.0,0.11033333333333331,optimal
2021-02-08 07:00:00,1,121,2.0,0.0,0.0,0.2032,optimal
2021-02-08 07:30:00,1,121,2.0,0.0,0.0,0.058,optimal
2021-02-08 08:00:00,1,121,0.7743677853016313,0.0,0.0,0.14646666666666666,optimal
2021-02-08 08:30:00,1,121,0.7861425495129956,0.0,0.0,0.12506666666666666,optimal
2021-02-08 09:00:00,1,121,0.7822844354369153,0.0,0.0,0.058,optimal
2021-02-08 09:30:00,1,121,0.7344508605484428,0.0,0.0,0.2032,optimal
2021-02-08 10:00:00,1,121,0.6892297189182025,0.0,0.0,0.08066666666666668,optimal
2021-02-08 10:30:00,1,121,0.6113109128542911,0.0,0.0,0.2886,optimal
2021-02-08 11:00:00,1,121,0.4971206674614582,0.0,0.0,0.178,optimal
2021-02-08 11:30:00,1,121,0.43660971277390537,0.0,0.0,1.3055,optimal
2021-02-08 12:00:00,1,121,0.5779021648701144,0.0,0.0,0.21076666666666669,optimal
2021-02-08 12:30:00,1,121,0.6646097793045289,0.0,0.0,0.058,optimal
