,time,Circulation_Pump_Energy_Consumed,Heat_Pump_Energy_Output,Whole_System_Energy_Consumed,External_Air_Temperature,Heat_Pump_Heating_Flow_Temperature,Heat_Pump_Return_Temperature,Hot_Water_Flow_Temperature,Internal_Air_Temperature,ssrd_J_m2_30min,t2m_°C
16486,2022-05-13 22:00:00,0.000999999999990564,0.125,0.009000000000014552,10.37,21.634666666666664,21.733999999999998,,16.23,0.0,10.830346679687523
16487,2022-05-13 22:30:00,0.0,0.0,0.004999999999199645,10.360666666666667,21.003333333333334,21.228666666666665,,16.25,0.0,10.729028320312523
16488,2022-05-13 23:00:00,0.0,0.0,0.004000000000814907,10.350666666666665,21.56,20.136000000000003,,16.282,0.0,10.627709960937523
16489,2022-05-13 23:30:00,0.0,0.0,0.004999999999654392,10.330666666666668,23.522666666666666,18.787333333333333,,16.29,0.0,10.523095703125023
16490,2022-05-14 00:00:00,0.0,0.0,0.00400000000036016,10.304,23.75,18.029333333333334,,16.253333333333334,0.0,10.418481445312523
16491,2022-05-14 00:30:00,0.0,0.0,0.004999999999654392,10.268666666666666,23.758666666666667,17.92866666666667,,16.24,0.0,10.345727539062523
16492,2022-05-14 01:00:00,0.0,0.0,0.00400000000036016,10.224666666666668,23.320666666666668,17.980666666666664,,16.210666666666665,0.0,10.272973632812523
16493,2022-05-14 01:30:00,0.0,0.0,0.004999999999654392,10.169333333333332,22.805333333333333,17.968666666666664,,16.2,0.0,10.186059570312523
16494,2022-05-14 02:00:00,0.0,0.0,0.00400000000036016,10.163333333333332,22.474,17.838,,16.178,0.0,10.099145507812523
16495,2022-05-14 02:30:00,0.0,0.0,0.004999999999654392,10.213333333333333,22.383333333333333,17.625999999999998,,16.17,0.0,10.011804199218773
16496,2022-05-14 03:00:00,0.0,0.0,0.00400000000036016,10.193333333333333,22.508,17.415333333333333,,16.17,0.0,9.924462890625023
16497,2022-05-14 03:30:00,0.0,0.0,0.004999999999654392,10.093333333333334,22.72266666666667,17.162666666666667,,16.17,0.0,9.917077636718773
16498,2022-05-14 04:00:00,0.0,0.0,0.00400000000036016,10.110000000000001,22.873333333333335,16.812666666666665,,16.15533333333333,0.0,9.909692382812523
16499,2022-05-14 04:30:00,0.0,0.0,0.004999999999654392,10.270000000000001,23.005333333333333,16.518666666666668,,16.15,23712.0,9.896508789062523
16500,2022-05-14 05:00:00,0.0,0.0,0.003999999999450665,10.45,23.023333333333333,16.48,,16.142666666666667,23712.0,9.883325195312523
16501,2022-05-14 05:30:00,0.0,0.0,0.005000000000563887,10.666,22.812,16.663333333333334,,16.14,101440.0,10.001123046875023
16502,2022-05-14 06:00:00,0.0,0.0,0.005000000000109139,10.980666666666668,22.502,16.896666666666665,,16.191333333333333,101440.0,10.118920898437523
16503,2022-05-14 06:30:00,0.0,0.0,0.0039999999999054126,11.410666666666666,22.233333333333334,17.058,,16.236666666666668,211904.0,10.350854492187523
16504,2022-05-14 07:00:00,0.0,0.0,0.0039999999999054126,11.901333333333334,22.014,17.186666666666667,,16.31,211904.0,10.582788085937523
16505,2022-05-14 07:30:00,0.0,0.0,0.005000000000109139,12.461333333333332,21.881333333333334,17.28933333333333,,16.41,461728.0,10.826623535156273
