time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,tariff_elec_price,tariff_gas_price,tariff_offset_steps,Tin_C,T_tank_C,V_stor_m3,Q_hp_space_w,Q_bo_space_w,Q_hp_hw_w,Q_bo_hw_w,ev_soc_kwh,solve_status
2021-02-07 00:00:00,1,44,0.0,0.0,0.0,0.043,9.261,6.0,0,21.0,55.0,0.12,0.0,0.0,0.0,0.0,47.952,optimal
2021-02-07 00:30:00,1,44,0.0,0.0,0.0,0.11016666666666669,10.3635,6.0,0,20.83937411514727,55.0,0.12,0.0,0.0,0.0,0.0,47.904047999999996,optimal
2021-02-07 01:00:00,1,44,0.0,0.0,0.0,0.1555,8.274,6.0,0,20.6809195821128,55.0,0.12,0.0,0.0,0.0,0.0,47.856143952,optimal
2021-02-07 01:30:00,1,44,0.0,0.0,0.0,0.043,7.7175,6.0,0,20.52408825062882,55.0,0.12,0.0,0.0,0.0,0.0,47.80828780804799,optimal
2021-02-07 02:00:00,1,44,3.3988340517203475,0.0,0.0,0.13083333333333333,6.615,6.0,0,20.36549365683419,55.0,0.12,11895.919181021216,0.0,0.0,0.0,47.76047952023995,optimal
2021-02-07 02:30:00,1,44,3.5714285714285716,0.0,0.0,0.06883333333333333,6.174,6.0,0,20.49802492308237,55.0,0.12,12500.0,0.0,0.0,0.0,47.712719040719705,optimal
2021-02-07 03:00:00,1,44,3.5714285714285716,0.0,0.0,0.10533333333333332,3.906,6.0,0,20.641590185828097,55.0,0.12,12500.0,0.0,0.0,0.0,47.66500632167899,optimal
2021-02-07 03:30:00,1,44,3.5714285714285716,0.0,0.0,0.046666666666666655,2.3415,6.0,0,20.78384915990071,55.0,0.12,12500.0,0.0,0.0,0.0,47.61734131535731,optimal
2021-02-07 04:00:00,1,44,3.5714285714285716,0.0,0.0,0.052333333333333336,2.205,6.0,0,20.922959001149774,55.0,0.118,12500.0,0.0,0.0,0.0,47.56972397404195,optimal
2021-02-07 04:30:00,1,44,3.5714285714285716,0.0,1.1071448378529387,0.2113333333333333,0.882,6.0,0,21.065339966935632,55.0,0.114,12500.0,0.0,0.0,0.0,48.048048048048045,optimal
2021-02-07 05:00:00,1,44,3.5714285714285716,0.0,0.0,0.042,1.5435,6.0,0,21.21468082772323,55.0,0.108,12500.0,0.0,0.0,0.0,48.0,optimal
2021-02-07 05:30:00,1,44,3.5714285714285716,0.0,0.0,0.17116666666666666,1.5435,6.0,0,21.360427179693342,55.0,0.108,12500.0,0.0,0.0,0.0,47.45188862424309,optimal
2021-02-07 06:00:00,1,44,3.5714285714285716,0.0,0.0,0.0945,5.0715,6.0,0,21.4928499115544,55.0,0.108,12500.0,0.0,0.0,0.0,46.904325359861936,optimal
2021-02-07 06:30:00,1,44,3.5714285714285716,0.0,0.0,0.08433333333333333,5.376,6.0,0,21.622225715419972,55.0,0.108,12500.0,0.0,0.0,0.0,46.357309658745166,optimal
2021-02-07 07:00:00,1,44,3.5714285714285716,0.0,0.0,0.11533333333333332,5.0715,6.0,0,21.749742503001034,55.0,0.108,12500.0,0.0,0.0,0.0,45.81084097332951,optimal
2021-02-07 07:30:00,1,44,3.5714285714285716,0.0,0.0,0.09933333333333332,5.5125,6.0,0,21.87641371294472,55.0,0.108,12500.0,0.0,0.0,0.0,45.26491875659927,optimal
2021-02-07 08:00:00,1,44,2.1179733387503816,0.0,0.0,0.17766666666666667,9.261,6.0,0,22.0,55.0,0.108,7412.906685626336,0.0,0.0,0.0,44.71954246208576,optimal
2021-02-07 08:30:00,1,44,2.160992881247295,0.0,0.0,0.043,11.7075,6.0,0,22.0,55.0,0.108,7563.475084365533,0.0,0.0,0.0,44.17471154386677,optimal
2021-02-07 09:00:00,1,44,0.0,0.0,0.0,0.11016666666666669,12.348,6.0,0,22.0,55.0,0.108,0.0,0.0,0.0,0.0,43.630425456565995,optimal
2021-02-07 09:30:00,1,44,0.0,0.0,0.0,0.11516666666666668,12.348,6.0,0,21.8180505475008,55.0,0.108,0.0,0.0,0.0,0.0,43.08668365535252,optimal
2021-02-07 10:00:00,1,44,3.5714285714285716,0.0,0.0,0.08333333333333333,12.1275,6.0,0,21.6383077337209,55.0,0.108,12500.0,0.0,0.0,0.0,42.54348559594026,optimal
2021-02-07 10:30:00,1,44,0.0,0.0,0.0,0.15666666666666665,12.5265,6.0,0,21.762508675591363,55.0,0.108,0.0,0.0,0.0,0.0,42.00083073458741,optimal
2021-02-07 11:00:00,1,44,3.5714285714285716,0.0,0.0,0.043,11.7495,6.0,0,21.583820486500993,55.0,0.108,12500.0,0.0,0.0,0.0,41.458718528095915,optimal
2021-02-07 11:30:00,1,44,0.0,0.0,0.0,0.11766666666666668,13.23,6.0,0,21.70573650143593,55.0,0.108,0.0,0.0,0.0,0.0,40.91714843381091,optimal
2021-02-07 12:00:00,1,44,0.0,0.0,0.0,0.07183333333333333,14.3325,6.0,0,21.52550552890917,55.0,0.108,0.0,0.0,0.0,0.0,40.376119909620186,optimal
2021-02-07 12:30:00,1,44,0.0,0.0,0.0,0.13083333333333333,14.994,6.0,0,21.345922597103968,55.0,0.108,0.0,0.0,0.0,0.0,39.835632413953654,optimal
2021-02-07 13:00:00,1,44,0.0,0.0,0.0,0.10033333333333332,14.8155,6.0,0,21.16945552751265,55.0,0.10666666666666667,0.0,0.0,0.0,0.0,39.29568540578279,optimal
2021-02-07 13:30:00,1,44,0.0,0.0,0.0,0.5223,14.112,6.0,0,20.996209468462546,55.0,0.10666666666666667,0.0,0.0,0.0,0.0,38.7562783446201,optimal
2021-02-07 14:00:00,1,44,0.0,0.0,0.0,0.1635,14.007,6.0,0,20.83668041422088,55.0,0.104,0.0,0.0,0.0,0.0,38.21741069051857,optimal
2021-02-07 14:30:00,1,44,2.574850391427496,0.0,0.0,0.13993333333333333,13.23,6.0,0,20.673092131322125,55.0,0.104,9011.976369996235,0.0,0.0,0.0,37.67908190407114,optimal
2021-02-07 15:00:00,1,44,3.5714285714285716,0.0,0.0,0.339,11.382,6.0,0,20.73306999386816,55.0,0.10333333333333333,12500.0,0.0,0.0,0.0,37.14129144641016,optimal
2021-02-07 15:30:00,1,44,3.5714285714285716,0.0,0.0,0.3053333333333333,11.7495,6.0,0,20.887580436198352,55.0,0.10066666666666667,12500.0,0.0,0.0,0.0,36.60403877920684,optimal
2021-02-07 16:00:00,1,44,0.0,0.0,0.0,0.19240000000000002,24.3285,6.0,0,21.0358784575984,55.0,0.10066666666666667,0.0,0.0,0.0,0.0,36.06732336467072,optimal
2021-02-07 16:30:00,1,44,0.0,0.0,0.0,0.3153333333333333,28.917,6.0,0,20.87818941867976,55.0,0.098,0.0,0.0,0.0,0.0,35.53114466554914,optimal
2021-02-07 17:00:00,1,44,0.0,0.0,0.0,0.41293333333333326,31.3635,6.0,0,20.722059522663773,55.0,0.098,0.0,0.0,0.0,0.0,35.495613520883595,optimal
2021-02-07 17:30:00,1,44,0.0,0.0,0.0,0.7134666666666667,33.306,6.0,0,20.573082870476913,55.0,0.09133333333333334,0.0,0.0,0.0,0.0,35.46011790736271,optimal
2021-02-07 18:00:00,1,44,0.0,0.0,0.0,0.49746666666666656,31.3425,6.0,0,20.430866228376235,55.0,0.08866666666666667,0.0,0.0,0.0,0.0,35.424657789455345,optimal
2021-02-07 18:30:00,1,44,0.0,0.0,0.0,0.9626,28.2555,6.0,0,20.289475651628585,55.0,0.08266666666666667,0.0,0.0,0.0,0.0,35.38923313166589,optimal
2021-02-07 19:00:00,1,44,0.0,0.0,0.0,0.3805,15.6975,6.0,0,20.143287962812508,55.0,0.07933333333333334,0.0,0.0,0.0,0.0,35.35384389853422,optimal
2021-02-07 19:30:00,1,44,1.4522192205456788,0.0,0.0,1.0289333333333335,12.5475,6.0,0,20.0,55.0,0.07933333333333334,5082.7672719098755,0.0,0.0,0.0,35.31849005463569,optimal
2021-02-07 20:00:00,1,44,1.7350573157837679,0.0,0.0,0.4973333333333333,12.0855,6.0,0,20.0,55.0,0.07933333333333334,6072.700605243187,0.0,0.0,0.0,35.28317156458105,optimal
2021-02-07 20:30:00,1,44,0.0,0.0,0.0,0.4552333333333333,11.907,6.0,0,20.0,55.0,0.07933333333333334,0.0,0.0,0.0,0.0,35.247888393016474,optimal
2021-02-07 21:00:00,1,44,0.0,0.0,0.0,0.17666666666666667,12.5685,6.0,0,19.85837157970854,55.0,0.07933333333333334,0.0,0.0,0.0,0.0,35.21264050462346,optimal
2021-02-07 21:30:00,1,44,0.0,0.0,0.0,0.15166666666666664,13.146,6.0,0,19.704624928548252,55.0,0.07933333333333334,0.0,0.0,0.0,0.0,35.17742786411883,optimal
