time,Q_hp,Q_bo,Tin,T_set,T_low,T_high,total_heat_W,total_heat_kW,hp_capacity_kW
2022-02-09 00:00:00,0.0,0.0,21.0,18.0,15.0,,0.0,0.0,9.0
2022-02-09 00:30:00,0.0,0.0,20.83319629338474,18.0,15.0,,0.0,0.0,9.0
2022-02-09 01:00:00,0.0,0.0,20.668231864157406,18.0,15.0,,0.0,0.0,9.0
2022-02-09 01:30:00,0.0,0.0,20.50516012721337,18.0,15.0,,0.0,0.0,9.0
2022-02-09 02:00:00,0.0,0.0,20.344074495411913,18.0,15.0,,0.0,0.0,9.0
2022-02-09 02:30:00,2108.3603465969327,0.0,20.183605192542032,18.0,15.0,,2108.3603465969327,2.1083603465969327,9.0
2022-02-09 03:00:00,9000.0,0.0,20.06238210720464,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 03:30:00,9000.0,0.0,20.069689308664994,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 04:00:00,9000.0,0.0,20.071557611047616,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 04:30:00,9000.0,0.0,20.070340452627118,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 05:00:00,9000.0,0.0,20.068700335644284,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 05:30:00,9000.0,0.0,20.06520744886282,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 06:00:00,9000.0,0.0,20.05823629226978,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 06:30:00,9000.0,0.0,20.049285182585866,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 07:00:00,9000.0,0.0,20.040064871814327,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 07:30:00,9000.0,0.0,20.02928293932058,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 08:00:00,9000.0,0.0,20.01550366961382,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 08:30:00,4371.022230816024,0.0,20.0,21.0,20.0,22.0,4371.022230816024,4.371022230816024,9.0
2022-02-09 09:00:00,9000.0,0.0,19.91880232869844,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 09:30:00,9000.0,0.0,19.928659670835476,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 10:00:00,9000.0,0.0,20.000262519246874,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 10:30:00,9000.0,0.0,20.073088423713138,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 11:00:00,9000.0,0.0,20.19228584379592,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 11:30:00,9000.0,0.0,20.311426640730343,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 12:00:00,9000.0,0.0,20.46104516528619,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 12:30:00,9000.0,0.0,20.60987511611797,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 13:00:00,9000.0,0.0,20.758895452161454,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 13:30:00,9000.0,0.0,20.90364696758236,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 14:00:00,9000.0,0.0,21.03130372515115,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 14:30:00,9000.0,0.0,21.157963491934726,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 15:00:00,9000.0,0.0,21.247420612936097,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 15:30:00,9000.0,0.0,21.337263931039843,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 16:00:00,9000.0,0.0,21.391465346145974,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 16:30:00,9000.0,0.0,21.442983023118877,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 17:00:00,9000.0,0.0,21.433019928197492,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 17:30:00,9000.0,0.0,21.42006239312493,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 18:00:00,9000.0,0.0,21.38840834321467,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 18:30:00,9000.0,0.0,21.355572142261874,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 19:00:00,9000.0,0.0,21.321864607839057,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 19:30:00,9000.0,0.0,21.286339569071146,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 20:00:00,9000.0,0.0,21.247955015818206,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 20:30:00,9000.0,0.0,21.209388831778323,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 21:00:00,9000.0,0.0,21.173671392836827,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 21:30:00,9000.0,0.0,21.137691397060294,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-09 22:00:00,9000.0,0.0,21.097902105843072,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 22:30:00,9000.0,0.0,21.057793079218936,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 23:00:00,9000.0,0.0,21.021326495391776,18.0,15.0,,9000.0,9.0,9.0
2022-02-09 23:30:00,9000.0,0.0,20.98411831698822,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 00:00:00,9000.0,0.0,20.94121560100495,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 00:30:00,9000.0,0.0,20.896736949369366,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 01:00:00,9000.0,0.0,20.85538951149008,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 01:30:00,9000.0,0.0,20.816938053444815,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 02:00:00,9000.0,0.0,20.781160941153562,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 02:30:00,9000.0,0.0,20.744699838110193,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 03:00:00,9000.0,0.0,20.703745772519124,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 03:30:00,9000.0,0.0,20.661927175526586,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 04:00:00,9000.0,0.0,20.62338435348761,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 04:30:00,9000.0,0.0,20.588054223744134,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 05:00:00,9000.0,0.0,20.55589159104374,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 05:30:00,9000.0,0.0,20.52415809986027,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 06:00:00,9000.0,0.0,20.48975186647554,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-10 06:30:00,9000.0,0.0,20.455164190275642,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-10 07:00:00,9000.0,0.0,20.423217359944104,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-10 07:30:00,9000.0,0.0,20.393015675362488,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-10 08:00:00,9000.0,0.0,20.363652772928766,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-10 08:30:00,9000.0,0.0,20.33550395936963,21.0,20.0,22.0,9000.0,9.0,9.0
2022-02-10 09:00:00,9000.0,0.0,20.327525727310125,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 09:30:00,9000.0,0.0,20.322622348860005,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 10:00:00,9000.0,0.0,20.35964041735265,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 10:30:00,9000.0,0.0,20.400210234299028,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 11:00:00,9000.0,0.0,20.49843148798706,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 11:30:00,9000.0,0.0,20.59928657393352,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 12:00:00,9000.0,0.0,20.74272815188815,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 12:30:00,9000.0,0.0,20.888561775415333,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 13:00:00,9000.0,0.0,21.044472225152788,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 13:30:00,9000.0,0.0,21.201499021184176,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 14:00:00,9000.0,0.0,21.340970427093733,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 14:30:00,9000.0,0.0,21.479984003654454,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 15:00:00,9000.0,0.0,21.585477134696163,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 15:30:00,9000.0,0.0,21.689437139238184,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 16:00:00,9000.0,0.0,21.745795294479244,18.0,15.0,,9000.0,9.0,9.0
2022-02-10 16:30:00,9000.0,0.0,21.799953885615157,18.0,15.0,,9000.0,9.0,9.0
