time,Q_hp,Q_bo,Tin,T_set,T_low,T_high,total_heat_W,total_heat_kW
2022-02-09 00:00:00,4000.0,0.0,18.13,18.0,15.0,,4000.0,4.0
2022-02-09 00:30:00,4000.0,0.0,18.20855402553134,18.0,15.0,,4000.0,4.0
2022-02-09 01:00:00,4000.0,0.0,18.286971223572163,18.0,15.0,,4000.0,4.0
2022-02-09 01:30:00,4000.0,0.0,18.365285107623027,18.0,15.0,,4000.0,4.0
2022-02-09 02:00:00,4000.0,0.0,18.44354827395124,18.0,15.0,,4000.0,4.0
2022-02-09 02:30:00,4000.0,0.0,18.521118407555843,18.0,15.0,,4000.0,4.0
2022-02-09 03:00:00,4000.0,0.0,18.597281701593815,18.0,15.0,,4000.0,4.0
2022-02-09 03:30:00,4000.0,0.0,18.671354747495098,18.0,15.0,,4000.0,4.0
2022-02-09 04:00:00,4000.0,0.0,18.74256908495838,18.0,15.0,,4000.0,4.0
2022-02-09 04:30:00,4000.0,0.0,18.812032073883287,18.0,15.0,,4000.0,4.0
2022-02-09 05:00:00,4000.0,7466.505512929346,18.88100302546935,18.0,15.0,,11466.505512929347,11.466505512929347
2022-02-09 05:30:00,4000.0,24000.0,19.182838078944037,18.0,15.0,,28000.0,28.0
2022-02-09 06:00:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0
2022-02-09 06:30:00,4000.0,0.0,20.06055511900726,21.0,20.0,22.0,4000.0,4.0
2022-02-09 07:00:00,4000.0,0.0,20.120696077330877,21.0,20.0,22.0,4000.0,4.0
2022-02-09 07:30:00,0.0,0.0,20.179809515184083,21.0,20.0,22.0,0.0,0.0
2022-02-09 08:00:00,0.0,0.0,20.11181988933695,21.0,20.0,22.0,0.0,0.0
2022-02-09 08:30:00,0.0,0.0,20.043234375953457,21.0,20.0,22.0,0.0,0.0
2022-02-09 09:00:00,0.0,0.0,19.976086576016876,18.0,15.0,,0.0,0.0
2022-02-09 09:30:00,0.0,0.0,19.910266992962104,18.0,15.0,,0.0,0.0
2022-02-09 10:00:00,0.0,0.0,19.850567247414286,18.0,15.0,,0.0,0.0
2022-02-09 10:30:00,2211.1839609633735,0.0,19.79198930909616,18.0,15.0,,2211.1839609633735,2.2111839609633734
2022-02-09 11:00:00,4000.0,0.0,19.804905246749783,18.0,15.0,,4000.0,4.0
2022-02-09 11:30:00,4000.0,0.0,19.874301862906446,18.0,15.0,,4000.0,4.0
2022-02-09 12:00:00,4000.0,0.0,19.947097182464937,18.0,15.0,,4000.0,4.0
2022-02-09 12:30:00,4000.0,0.0,20.01983430973448,18.0,15.0,,4000.0,4.0
2022-02-09 13:00:00,4000.0,0.0,20.09070234176375,18.0,15.0,,4000.0,4.0
2022-02-09 13:30:00,4000.0,0.0,20.159864384855418,18.0,15.0,,4000.0,4.0
2022-02-09 14:00:00,4000.0,0.0,20.226996526082335,18.0,15.0,,4000.0,4.0
2022-02-09 14:30:00,4000.0,0.0,20.293904338021974,18.0,15.0,,4000.0,4.0
2022-02-09 15:00:00,4000.0,0.0,20.359452275778853,18.0,15.0,,4000.0,4.0
2022-02-09 15:30:00,4000.0,0.0,20.425282149981886,18.0,15.0,,4000.0,4.0
2022-02-09 16:00:00,0.0,0.0,20.488622654809394,18.0,15.0,,0.0,0.0
2022-02-09 16:30:00,0.0,0.0,20.425271983244816,18.0,15.0,,0.0,0.0
2022-02-09 17:00:00,0.0,0.0,20.35679653771952,21.0,20.0,22.0,0.0,0.0
2022-02-09 17:30:00,0.0,0.0,20.287139598302154,21.0,20.0,22.0,0.0,0.0
2022-02-09 18:00:00,0.0,0.0,20.21595753541854,21.0,20.0,22.0,0.0,0.0
2022-02-09 18:30:00,0.0,0.0,20.1443767043427,21.0,20.0,22.0,0.0,0.0
2022-02-09 19:00:00,0.0,0.0,20.072541530585912,21.0,20.0,22.0,0.0,0.0
2022-02-09 19:30:00,2352.7919680505925,0.0,20.0,21.0,20.0,22.0,2352.7919680505925,2.3527919680505924
2022-02-09 20:00:00,2360.588471332883,0.0,20.0,21.0,20.0,22.0,2360.588471332883,2.360588471332883
2022-02-09 20:30:00,2322.4819665260393,0.0,20.0,21.0,20.0,22.0,2322.4819665260393,2.3224819665260394
2022-02-09 21:00:00,2331.154481413164,0.0,20.0,21.0,20.0,22.0,2331.154481413164,2.3311544814131637
2022-02-09 21:30:00,0.0,0.0,20.0,21.0,20.0,22.0,0.0,0.0
2022-02-09 22:00:00,4000.0,0.0,19.92497297912069,18.0,15.0,,4000.0,4.0
2022-02-09 22:30:00,4000.0,0.0,19.97531784574193,18.0,15.0,,4000.0,4.0
2022-02-09 23:00:00,4000.0,0.0,20.027020477107076,18.0,15.0,,4000.0,4.0
2022-02-09 23:30:00,4000.0,0.0,20.078007671990548,18.0,15.0,,4000.0,4.0
2022-02-10 00:00:00,0.0,0.0,20.12592645614579,18.0,15.0,,0.0,0.0
2022-02-10 00:30:00,0.0,0.0,20.047343890127618,18.0,15.0,,0.0,0.0
2022-02-10 01:00:00,0.0,0.0,19.970389254084917,18.0,15.0,,0.0,0.0
2022-02-10 01:30:00,0.0,0.0,19.894956993162758,18.0,15.0,,0.0,0.0
2022-02-10 02:00:00,0.0,0.0,19.82094747891674,18.0,15.0,,0.0,0.0
2022-02-10 02:30:00,770.1682564687273,0.0,19.74677050831238,18.0,15.0,,770.1682564687273,0.7701682564687273
2022-02-10 03:00:00,4000.0,0.0,19.694755186470214,18.0,15.0,,4000.0,4.0
2022-02-10 03:30:00,4000.0,0.0,19.743612711017967,18.0,15.0,,4000.0,4.0
2022-02-10 04:00:00,4000.0,0.0,19.793652901601135,18.0,15.0,,4000.0,4.0
2022-02-10 04:30:00,4000.0,0.0,19.84485441215072,18.0,15.0,,4000.0,4.0
2022-02-10 05:00:00,4000.0,0.0,19.897204222002518,18.0,15.0,,4000.0,4.0
2022-02-10 05:30:00,4000.0,0.0,19.949409807989863,18.0,15.0,,4000.0,4.0
2022-02-10 06:00:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0
2022-02-10 06:30:00,4000.0,0.0,20.050153920240945,21.0,20.0,22.0,4000.0,4.0
2022-02-10 07:00:00,4000.0,0.0,20.10121332996456,21.0,20.0,22.0,4000.0,4.0
2022-02-10 07:30:00,0.0,0.0,20.152759879572677,21.0,20.0,22.0,0.0,0.0
2022-02-10 08:00:00,0.0,0.0,20.078951523761102,21.0,20.0,22.0,0.0,0.0
2022-02-10 08:30:00,0.0,0.0,20.005902973140742,21.0,20.0,22.0,0.0,0.0
2022-02-10 09:00:00,0.0,0.0,19.93496592841438,18.0,15.0,,0.0,0.0
2022-02-10 09:30:00,0.0,0.0,19.865748886014213,18.0,15.0,,0.0,0.0
2022-02-10 10:00:00,0.0,0.0,19.801252722450965,18.0,15.0,,0.0,0.0
2022-02-10 10:30:00,234.3643122391214,0.0,19.738861907171444,18.0,15.0,,234.3643122391214,0.2343643122391214
2022-02-10 11:00:00,4000.0,0.0,19.688708656661365,18.0,15.0,,4000.0,4.0
2022-02-10 11:30:00,4000.0,0.0,19.758450280197863,18.0,15.0,,4000.0,4.0
2022-02-10 12:00:00,4000.0,0.0,19.832200532041682,18.0,15.0,,4000.0,4.0
2022-02-10 12:30:00,4000.0,0.0,19.907374151752787,18.0,15.0,,4000.0,4.0
2022-02-10 13:00:00,4000.0,0.0,19.98416985109687,18.0,15.0,,4000.0,4.0
2022-02-10 13:30:00,4000.0,0.0,20.061821717514157,18.0,15.0,,4000.0,4.0
2022-02-10 14:00:00,4000.0,0.0,20.13895572228675,18.0,15.0,,4000.0,4.0
2022-02-10 14:30:00,4000.0,0.0,20.216128989642947,18.0,15.0,,4000.0,4.0
2022-02-10 15:00:00,4000.0,0.0,20.290878024201586,18.0,15.0,,4000.0,4.0
2022-02-10 15:30:00,4000.0,0.0,20.365025383042948,18.0,15.0,,4000.0,4.0
2022-02-10 16:00:00,0.0,0.0,20.43578710730936,18.0,15.0,,0.0,0.0
2022-02-10 16:30:00,0.0,0.0,20.380065976177605,18.0,15.0,,0.0,0.0
2022-02-10 17:00:00,0.0,0.0,20.32058753969373,21.0,20.0,22.0,0.0,0.0
2022-02-10 17:30:00,0.0,0.0,20.25978621146347,21.0,20.0,22.0,0.0,0.0
2022-02-10 18:00:00,0.0,0.0,20.19632000956299,21.0,20.0,22.0,0.0,0.0
2022-02-10 18:30:00,0.0,0.0,20.131681886098445,21.0,20.0,22.0,0.0,0.0
2022-02-10 19:00:00,0.0,0.0,20.066362679577054,21.0,20.0,22.0,0.0,0.0
2022-02-10 19:30:00,2163.6610625839976,0.0,20.0,21.0,20.0,22.0,2163.6610625839976,2.1636610625839974
2022-02-10 20:00:00,2252.5762404665943,0.0,20.0,21.0,20.0,22.0,2252.5762404665943,2.252576240466594
2022-02-10 20:30:00,2380.6491370817225,0.0,20.0,21.0,20.0,22.0,2380.6491370817225,2.3806491370817224
2022-02-10 21:00:00,2441.3567412912553,0.0,20.0,21.0,20.0,22.0,2441.3567412912553,2.4413567412912554
2022-02-10 21:30:00,0.0,0.0,20.0,21.0,20.0,22.0,0.0,0.0
2022-02-10 22:00:00,4000.0,0.0,19.924011939107963,18.0,15.0,,4000.0,4.0
2022-02-10 22:30:00,4000.0,0.0,19.972147626148065,18.0,15.0,,4000.0,4.0
2022-02-10 23:00:00,4000.0,0.0,20.01610909484429,18.0,15.0,,4000.0,4.0
2022-02-10 23:30:00,4000.0,0.0,20.056550569965857,18.0,15.0,,4000.0,4.0
2022-02-11 00:00:00,0.0,0.0,20.094205956556596,18.0,15.0,,0.0,0.0
2022-02-11 00:30:00,0.0,0.0,20.00375476810521,18.0,15.0,,0.0,0.0
2022-02-11 01:00:00,0.0,0.0,19.9111362333829,18.0,15.0,,0.0,0.0
2022-02-11 01:30:00,532.4975167224613,0.0,19.81807267618303,18.0,15.0,,532.4975167224613,0.5324975167224614
2022-02-11 02:00:00,4000.0,0.0,19.743195438152213,18.0,15.0,,4000.0,4.0
2022-02-11 02:30:00,4000.0,0.0,19.777127570933125,18.0,15.0,,4000.0,4.0
2022-02-11 03:00:00,4000.0,0.0,19.809250482189128,18.0,15.0,,4000.0,4.0
2022-02-11 03:30:00,4000.0,0.0,19.841114779316133,18.0,15.0,,4000.0,4.0
