time,Q_hp,Q_bo,Tin,T_set,T_low,T_high,total_heat_W,total_heat_kW
2022-02-09 00:00:00,4000.0,0.0,18.13,18.0,15.0,,4000.0,4.0
2022-02-09 00:30:00,4000.0,0.0,18.16348166686292,18.0,15.0,,4000.0,4.0
2022-02-09 01:00:00,4000.0,0.0,18.197067156558724,18.0,15.0,,4000.0,4.0
2022-02-09 01:30:00,4000.0,0.0,18.230825641088195,18.0,15.0,,4000.0,4.0
2022-02-09 02:00:00,4000.0,0.0,18.26486656737224,18.0,15.0,,4000.0,4.0
2022-02-09 02:30:00,4000.0,0.0,18.297820871754446,18.0,15.0,,4000.0,4.0
2022-02-09 03:00:00,4000.0,0.0,18.328173800440318,18.0,15.0,,4000.0,4.0
2022-02-09 03:30:00,4000.0,0.0,18.354482270421176,18.0,15.0,,4000.0,4.0
2022-02-09 04:00:00,4000.0,0.0,18.37512895634525,18.0,15.0,,4000.0,4.0
2022-02-09 04:30:00,4000.0,0.0,18.392493666661988,18.0,15.0,,4000.0,4.0
2022-02-09 05:00:00,4000.0,23243.040211507232,18.409268249414914,18.0,15.0,,27243.040211507232,27.243040211507232
2022-02-09 05:30:00,4000.0,24000.0,19.197266715421772,18.0,15.0,,28000.0,28.0
2022-02-09 06:00:00,4000.0,144.29208541698895,20.0,21.0,20.0,22.0,4144.292085416989,4.144292085416989
2022-02-09 06:30:00,4000.0,154.82485079843934,20.0,21.0,20.0,22.0,4154.824850798439,4.154824850798439
2022-02-09 07:00:00,4000.0,204.67994027057364,20.0,21.0,20.0,22.0,4204.679940270574,4.204679940270574
2022-02-09 07:30:00,4000.0,297.8748287091255,20.0,21.0,20.0,22.0,4297.874828709126,4.2978748287091255
2022-02-09 08:00:00,4000.0,353.8740313203858,20.0,21.0,20.0,22.0,4353.874031320386,4.3538740313203865
2022-02-09 08:30:00,0.0,0.0,20.0,21.0,20.0,22.0,0.0,0.0
2022-02-09 09:00:00,0.0,0.0,19.8944184345309,18.0,15.0,,0.0,0.0
2022-02-09 09:30:00,0.0,0.0,19.791998551624854,18.0,15.0,,0.0,0.0
2022-02-09 10:00:00,0.0,0.0,19.794613241359222,18.0,15.0,,0.0,0.0
2022-02-09 10:30:00,0.0,0.0,19.79906802601626,18.0,15.0,,0.0,0.0
2022-02-09 11:00:00,0.0,0.0,19.887079451476588,18.0,15.0,,0.0,0.0
2022-02-09 11:30:00,0.0,0.0,19.97530686149856,18.0,15.0,,0.0,0.0
2022-02-09 12:00:00,0.0,0.0,20.11458588674499,18.0,15.0,,0.0,0.0
2022-02-09 12:30:00,0.0,0.0,20.253158732531013,18.0,15.0,,0.0,0.0
2022-02-09 13:00:00,4000.0,0.0,20.396039600988086,18.0,15.0,,4000.0,4.0
2022-02-09 13:30:00,4000.0,0.0,20.667734471758013,18.0,15.0,,4000.0,4.0
2022-02-09 14:00:00,4000.0,0.0,20.910808546492806,18.0,15.0,,4000.0,4.0
2022-02-09 14:30:00,4000.0,0.0,21.151864208890213,18.0,15.0,,4000.0,4.0
2022-02-09 15:00:00,4000.0,0.0,21.32587158308266,18.0,15.0,,4000.0,4.0
2022-02-09 15:30:00,4000.0,0.0,21.499528485133894,18.0,15.0,,4000.0,4.0
2022-02-09 16:00:00,0.0,0.0,21.611034970876425,18.0,15.0,,0.0,0.0
2022-02-09 16:30:00,0.0,0.0,21.586254540242237,18.0,15.0,,0.0,0.0
2022-02-09 17:00:00,0.0,0.0,21.45820931523017,21.0,20.0,22.0,0.0,0.0
2022-02-09 17:30:00,0.0,0.0,21.328173003534644,21.0,20.0,22.0,0.0,0.0
2022-02-09 18:00:00,0.0,0.0,21.16765563317505,21.0,20.0,22.0,0.0,0.0
2022-02-09 18:30:00,0.0,0.0,21.00707271356897,21.0,20.0,22.0,0.0,0.0
2022-02-09 19:00:00,0.0,0.0,20.846728505476477,21.0,20.0,22.0,0.0,0.0
2022-02-09 19:30:00,4000.0,0.0,20.685657296999498,21.0,20.0,22.0,4000.0,4.0
2022-02-09 20:00:00,4000.0,0.0,20.655870044190628,21.0,20.0,22.0,4000.0,4.0
2022-02-09 20:30:00,4000.0,0.0,20.62582396214553,21.0,20.0,22.0,4000.0,4.0
2022-02-09 21:00:00,4000.0,0.0,20.598581544122993,21.0,20.0,22.0,4000.0,4.0
2022-02-09 21:30:00,4000.0,0.0,20.57099960237469,21.0,20.0,22.0,4000.0,4.0
2022-02-09 22:00:00,4000.0,0.0,20.539495274013763,18.0,15.0,,4000.0,4.0
2022-02-09 22:30:00,4000.0,0.0,20.507595315054036,18.0,15.0,,4000.0,4.0
2022-02-09 23:00:00,4000.0,0.0,20.479303677397446,18.0,15.0,,4000.0,4.0
2022-02-09 23:30:00,4000.0,0.0,20.450191136818265,18.0,15.0,,4000.0,4.0
2022-02-10 00:00:00,4000.0,0.0,20.415254056731783,18.0,15.0,,4000.0,4.0
2022-02-10 00:30:00,4000.0,0.0,20.37865490969385,18.0,15.0,,4000.0,4.0
2022-02-10 01:00:00,4000.0,0.0,20.3451504377913,18.0,15.0,,4000.0,4.0
2022-02-10 01:30:00,4000.0,0.0,20.314503286561326,18.0,15.0,,4000.0,4.0
2022-02-10 02:00:00,4000.0,0.0,20.28648986106235,18.0,15.0,,4000.0,4.0
2022-02-10 02:30:00,4000.0,0.0,20.257717336832503,18.0,15.0,,4000.0,4.0
2022-02-10 03:00:00,4000.0,0.0,20.224337880758963,18.0,15.0,,4000.0,4.0
2022-02-10 03:30:00,4000.0,0.0,20.190018568491904,18.0,15.0,,4000.0,4.0
2022-02-10 04:00:00,4000.0,0.0,20.158943323223035,18.0,15.0,,4000.0,4.0
2022-02-10 04:30:00,4000.0,0.0,20.131048685559595,18.0,15.0,,4000.0,4.0
2022-02-10 05:00:00,4000.0,0.0,20.106289272402176,18.0,15.0,,4000.0,4.0
2022-02-10 05:30:00,4000.0,0.0,20.08189859964049,18.0,15.0,,4000.0,4.0
2022-02-10 06:00:00,4000.0,0.0,20.054743129664892,21.0,20.0,22.0,4000.0,4.0
2022-02-10 06:30:00,4000.0,0.0,20.02734081629342,21.0,20.0,22.0,4000.0,4.0
2022-02-10 07:00:00,4000.0,617.7824293566439,20.002543803261503,21.0,20.0,22.0,4617.782429356644,4.617782429356644
2022-02-10 07:30:00,4000.0,674.0299285417169,20.0,21.0,20.0,22.0,4674.029928541717,4.674029928541716
2022-02-10 08:00:00,4000.0,644.8892776530803,20.0,21.0,20.0,22.0,4644.88927765308,4.64488927765308
2022-02-10 08:30:00,0.0,0.0,20.0,21.0,20.0,22.0,0.0,0.0
2022-02-10 09:00:00,0.0,0.0,19.879164588322567,18.0,15.0,,0.0,0.0
2022-02-10 09:30:00,0.0,0.0,19.76242458299771,18.0,15.0,,0.0,0.0
2022-02-10 10:00:00,0.0,0.0,19.716400666721974,18.0,15.0,,0.0,0.0
2022-02-10 10:30:00,0.0,0.0,19.67469281284832,18.0,15.0,,0.0,0.0
2022-02-10 11:00:00,0.0,0.0,19.732550126307657,18.0,15.0,,0.0,0.0
2022-02-10 11:30:00,0.0,0.0,19.793422194588285,18.0,15.0,,0.0,0.0
2022-02-10 12:00:00,0.0,0.0,19.926631740820977,18.0,15.0,,0.0,0.0
2022-02-10 12:30:00,0.0,0.0,20.062347785376552,18.0,15.0,,0.0,0.0
2022-02-10 13:00:00,4000.0,0.0,20.214454862302375,18.0,15.0,,4000.0,4.0
2022-02-10 13:30:00,4000.0,0.0,20.500796516623026,18.0,15.0,,4000.0,4.0
2022-02-10 14:00:00,4000.0,0.0,20.75499312535131,18.0,15.0,,4000.0,4.0
2022-02-10 14:30:00,4000.0,0.0,21.007722140199803,18.0,15.0,,4000.0,4.0
2022-02-10 15:00:00,4000.0,0.0,21.202127818882445,18.0,15.0,,4000.0,4.0
2022-02-10 15:30:00,4000.0,0.0,21.39420557371544,18.0,15.0,,4000.0,4.0
2022-02-10 16:00:00,0.0,0.0,21.50357792783761,18.0,15.0,,0.0,0.0
2022-02-10 16:30:00,0.0,0.0,21.477190151914193,18.0,15.0,,0.0,0.0
2022-02-10 17:00:00,0.0,0.0,21.3692024626793,21.0,20.0,22.0,0.0,0.0
2022-02-10 17:30:00,0.0,0.0,21.258826054189207,21.0,20.0,22.0,0.0,0.0
2022-02-10 18:00:00,0.0,0.0,21.115087484239474,21.0,20.0,22.0,0.0,0.0
2022-02-10 18:30:00,0.0,0.0,20.96955954564955,21.0,20.0,22.0,0.0,0.0
2022-02-10 19:00:00,0.0,0.0,20.823291615874687,21.0,20.0,22.0,0.0,0.0
2022-02-10 19:30:00,4000.0,0.0,20.67551344065933,21.0,20.0,22.0,4000.0,4.0
