time,Q_hp,Q_bo,Tin,T_set,T_low,T_high,total_heat_W,total_heat_kW
2022-02-09 00:00:00,4000.0,0.0,18.13,18.0,15.0,,4000.0,4.0
2022-02-09 00:30:00,4000.0,0.0,18.27643851116135,18.0,15.0,,4000.0,4.0
2022-02-09 01:00:00,4000.0,0.0,18.422048637226222,18.0,15.0,,4000.0,4.0
2022-02-09 01:30:00,4000.0,0.0,18.566902711805984,18.0,15.0,,4000.0,4.0
2022-02-09 02:00:00,4000.0,0.0,18.71111071126297,18.0,15.0,,4000.0,4.0
2022-02-09 02:30:00,4000.0,0.0,18.85339977421845,18.0,15.0,,4000.0,4.0
2022-02-09 03:00:00,4000.0,0.0,18.9923599888217,18.0,15.0,,4000.0,4.0
2022-02-09 03:30:00,4000.0,0.0,19.126647617056214,18.0,15.0,,4000.0,4.0
2022-02-09 04:00:00,4000.0,0.0,19.254755140145672,18.0,15.0,,4000.0,4.0
2022-02-09 04:30:00,4000.0,0.0,19.37891261146126,18.0,15.0,,4000.0,4.0
2022-02-09 05:00:00,4000.0,0.0,19.501643158293085,18.0,15.0,,4000.0,4.0
2022-02-09 05:30:00,4000.0,4386.475663803446,19.621603846191842,18.0,15.0,,8386.475663803445,8.386475663803445
2022-02-09 06:00:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0
2022-02-09 06:30:00,4000.0,0.0,20.110633788303694,21.0,20.0,22.0,4000.0,4.0
2022-02-09 07:00:00,4000.0,0.0,20.22003338872565,21.0,20.0,22.0,4000.0,4.0
2022-02-09 07:30:00,0.0,0.0,20.326985380474476,21.0,20.0,22.0,0.0,0.0
2022-02-09 08:00:00,0.0,0.0,20.19053719275258,21.0,20.0,22.0,0.0,0.0
2022-02-09 08:30:00,0.0,0.0,20.053464524134746,21.0,20.0,22.0,0.0,0.0
2022-02-09 09:00:00,0.0,0.0,19.925426717170268,18.0,15.0,,0.0,0.0
2022-02-09 09:30:00,0.0,0.0,19.80052998513256,18.0,15.0,,0.0,0.0
2022-02-09 10:00:00,0.0,0.0,19.702276639604456,18.0,15.0,,0.0,0.0
2022-02-09 10:30:00,0.0,0.0,19.606570755144435,18.0,15.0,,0.0,0.0
2022-02-09 11:00:00,1338.1548586275985,0.0,19.52763487233089,18.0,15.0,,1338.1548586275985,1.3381548586275984
2022-02-09 11:30:00,4000.0,0.0,19.53041944274722,18.0,15.0,,4000.0,4.0
2022-02-09 12:00:00,4000.0,0.0,19.70665438618143,18.0,15.0,,4000.0,4.0
2022-02-09 12:30:00,4000.0,0.0,19.881926057403625,18.0,15.0,,4000.0,4.0
2022-02-09 13:00:00,4000.0,0.0,20.053990805443746,18.0,15.0,,4000.0,4.0
2022-02-09 13:30:00,4000.0,0.0,20.22183274216466,18.0,15.0,,4000.0,4.0
2022-02-09 14:00:00,4000.0,0.0,20.381392087384842,18.0,15.0,,4000.0,4.0
2022-02-09 14:30:00,4000.0,0.0,20.539747896759387,18.0,15.0,,4000.0,4.0
2022-02-09 15:00:00,4000.0,0.0,20.685097166034023,18.0,15.0,,4000.0,4.0
2022-02-09 15:30:00,4000.0,0.0,20.83035344733588,18.0,15.0,,4000.0,4.0
2022-02-09 16:00:00,0.0,0.0,20.961479598681926,18.0,15.0,,0.0,0.0
2022-02-09 16:30:00,0.0,0.0,20.849853958773775,18.0,15.0,,0.0,0.0
2022-02-09 17:00:00,0.0,0.0,20.714393718016556,21.0,20.0,22.0,0.0,0.0
2022-02-09 17:30:00,0.0,0.0,20.577131990956474,21.0,20.0,22.0,0.0,0.0
2022-02-09 18:00:00,0.0,0.0,20.433155503345034,21.0,20.0,22.0,0.0,0.0
2022-02-09 18:30:00,0.0,0.0,20.288982183879334,21.0,20.0,22.0,0.0,0.0
2022-02-09 19:00:00,0.0,0.0,20.144897679676617,21.0,20.0,22.0,0.0,0.0
2022-02-09 19:30:00,2449.2939469562643,0.0,20.0,21.0,20.0,22.0,2449.2939469562643,2.4492939469562645
2022-02-09 20:00:00,2457.410231165055,0.0,20.0,21.0,20.0,22.0,2457.410231165055,2.457410231165055
2022-02-09 20:30:00,2417.7407521671157,0.0,20.0,21.0,20.0,22.0,2417.7407521671157,2.417740752167116
2022-02-09 21:00:00,2426.768978421801,0.0,20.0,21.0,20.0,22.0,2426.768978421801,2.426768978421801
2022-02-09 21:30:00,0.0,0.0,20.0,21.0,20.0,22.0,0.0,0.0
2022-02-09 22:00:00,4000.0,0.0,19.850750839456506,18.0,15.0,,4000.0,4.0
2022-02-09 22:30:00,4000.0,0.0,19.94168178168504,18.0,15.0,,4000.0,4.0
2022-02-09 23:00:00,4000.0,0.0,20.034981153547495,18.0,15.0,,4000.0,4.0
2022-02-09 23:30:00,4000.0,0.0,20.12651651297495,18.0,15.0,,4000.0,4.0
2022-02-10 00:00:00,0.0,0.0,20.211615745208075,18.0,15.0,,0.0,0.0
2022-02-10 00:30:00,0.0,0.0,20.054591559775975,18.0,15.0,,0.0,0.0
2022-02-10 01:00:00,0.0,0.0,19.90144846580374,18.0,15.0,,0.0,0.0
