time,Q_hp,Q_bo,Tin,T_set,T_low,T_high,total_heat_W,total_heat_kW
2022-02-09 00:00:00,0.0,0.0,18.13,18.0,15.0,,0.0,0.0
2022-02-09 00:30:00,612.0587607158988,0.0,18.007042741573446,18.0,15.0,,612.0587607158988,0.6120587607158987
2022-02-09 01:00:00,4000.0,0.0,17.939050970152252,18.0,15.0,,4000.0,4.0
2022-02-09 01:30:00,4000.0,0.0,18.16654790618749,18.0,15.0,,4000.0,4.0
2022-02-09 02:00:00,4000.0,0.0,18.39229818000794,18.0,15.0,,4000.0,4.0
2022-02-09 02:30:00,4000.0,0.0,18.614633472181488,18.0,15.0,,4000.0,4.0
2022-02-09 03:00:00,4000.0,0.0,18.83170882878343,18.0,15.0,,4000.0,4.0
2022-02-09 03:30:00,4000.0,0.0,19.041771352905364,18.0,15.0,,4000.0,4.0
2022-02-09 04:00:00,4000.0,0.0,19.242856376386182,18.0,15.0,,4000.0,4.0
2022-02-09 04:30:00,4000.0,0.0,19.437937904938174,18.0,15.0,,4000.0,4.0
2022-02-09 05:00:00,4000.0,0.0,19.63036876620215,18.0,15.0,,4000.0,4.0
2022-02-09 05:30:00,4000.0,0.0,19.818389473758366,18.0,15.0,,4000.0,4.0
2022-02-09 06:00:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0
2022-02-09 06:30:00,4000.0,0.0,20.17710109031618,21.0,20.0,22.0,4000.0,4.0
2022-02-09 07:00:00,4000.0,0.0,20.351854134405894,21.0,20.0,22.0,4000.0,4.0
2022-02-09 07:30:00,0.0,0.0,20.522669420083737,21.0,20.0,22.0,0.0,0.0
2022-02-09 08:00:00,0.0,0.0,20.340423102498857,21.0,20.0,22.0,0.0,0.0
2022-02-09 08:30:00,0.0,0.0,20.157847775115982,21.0,20.0,22.0,0.0,0.0
2022-02-09 09:00:00,0.0,0.0,19.97771279539261,18.0,15.0,,0.0,0.0
2022-02-09 09:30:00,0.0,0.0,19.802287601915506,18.0,15.0,,0.0,0.0
2022-02-09 10:00:00,0.0,0.0,19.637720866270676,18.0,15.0,,0.0,0.0
2022-02-09 10:30:00,2490.56404981292,0.0,19.477234080042532,18.0,15.0,,2490.56404981292,2.49056404981292
2022-02-09 11:00:00,4000.0,0.0,19.534300629207877,18.0,15.0,,4000.0,4.0
2022-02-09 11:30:00,4000.0,0.0,19.723033547963183,18.0,15.0,,4000.0,4.0
2022-02-09 12:00:00,4000.0,0.0,19.91633174753619,18.0,15.0,,4000.0,4.0
2022-02-09 12:30:00,4000.0,0.0,20.108173846348283,18.0,15.0,,4000.0,4.0
2022-02-09 13:00:00,4000.0,0.0,20.29320158113598,18.0,15.0,,4000.0,4.0
2022-02-09 13:30:00,4000.0,0.0,20.47251485262729,18.0,15.0,,4000.0,4.0
2022-02-09 14:00:00,4000.0,0.0,20.646878154828446,18.0,15.0,,4000.0,4.0
2022-02-09 14:30:00,4000.0,0.0,20.819492634974637,18.0,15.0,,4000.0,4.0
2022-02-09 15:00:00,4000.0,0.0,20.991762241068074,18.0,15.0,,4000.0,4.0
2022-02-09 15:30:00,4000.0,0.0,21.163617944108115,18.0,15.0,,4000.0,4.0
2022-02-09 16:00:00,0.0,0.0,21.331690613001037,18.0,15.0,,0.0,0.0
2022-02-09 16:30:00,0.0,0.0,21.147862084922842,18.0,15.0,,0.0,0.0
2022-02-09 17:00:00,0.0,0.0,20.958299481688403,21.0,20.0,22.0,0.0,0.0
2022-02-09 17:30:00,0.0,0.0,20.766943993228455,21.0,20.0,22.0,0.0,0.0
2022-02-09 18:00:00,0.0,0.0,20.574836951345553,21.0,20.0,22.0,0.0,0.0
