time,Q_hp,Q_bo,Tin,T_set,T_low,T_high,total_heat_W,total_heat_kW
2022-02-09 00:00:00,0.0,0.0,18.13,18.0,15.0,,0.0,0.0
2022-02-09 00:30:00,3098.577309274152,0.0,17.988116668710376,18.0,15.0,,3098.577309274152,3.0985773092741518
2022-02-09 01:00:00,4000.0,0.0,18.12135656327095,18.0,15.0,,4000.0,4.0
2022-02-09 01:30:00,4000.0,0.0,18.33295696316017,18.0,15.0,,4000.0,4.0
2022-02-09 02:00:00,4000.0,0.0,18.542740239689273,18.0,15.0,,4000.0,4.0
2022-02-09 02:30:00,4000.0,0.0,18.74878215839815,18.0,15.0,,4000.0,4.0
2022-02-09 03:00:00,4000.0,0.0,18.948957855919655,18.0,15.0,,4000.0,4.0
2022-02-09 03:30:00,4000.0,0.0,19.14125218901521,18.0,15.0,,4000.0,4.0
2022-02-09 04:00:00,4000.0,0.0,19.32340891940444,18.0,15.0,,4000.0,4.0
2022-02-09 04:30:00,4000.0,0.0,19.498874301966225,18.0,15.0,,4000.0,4.0
2022-02-09 05:00:00,4000.0,0.0,19.671525829525805,18.0,15.0,,4000.0,4.0
2022-02-09 05:30:00,4000.0,0.0,19.839335225095116,18.0,15.0,,4000.0,4.0
2022-02-09 06:00:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0
2022-02-09 06:30:00,4000.0,0.0,20.155722635916327,21.0,20.0,22.0,4000.0,4.0
2022-02-09 07:00:00,4000.0,0.0,20.309002612512366,21.0,20.0,22.0,4000.0,4.0
2022-02-09 07:30:00,0.0,0.0,20.458006703537805,21.0,20.0,22.0,0.0,0.0
2022-02-09 08:00:00,0.0,0.0,20.248513838637685,21.0,20.0,22.0,0.0,0.0
2022-02-09 08:30:00,0.0,0.0,20.038981364029524,21.0,20.0,22.0,0.0,0.0
2022-02-09 09:00:00,0.0,0.0,19.83150645259171,18.0,15.0,,0.0,0.0
2022-02-09 09:30:00,3667.664258887693,0.0,19.62980748458172,18.0,15.0,,3667.664258887693,3.667664258887693
2022-02-09 10:00:00,4000.0,0.0,19.761125627343702,18.0,15.0,,4000.0,4.0
2022-02-09 10:30:00,4000.0,0.0,19.92271656572909,18.0,15.0,,4000.0,4.0
2022-02-09 11:00:00,4000.0,0.0,20.079420375079433,18.0,15.0,,4000.0,4.0
2022-02-09 11:30:00,4000.0,0.0,20.235574591703767,18.0,15.0,,4000.0,4.0
2022-02-09 12:00:00,4000.0,0.0,20.396094960857848,18.0,15.0,,4000.0,4.0
2022-02-09 12:30:00,4000.0,0.0,20.555344174560126,18.0,15.0,,4000.0,4.0
2022-02-09 13:00:00,4000.0,0.0,20.706873349893076,18.0,15.0,,4000.0,4.0
2022-02-09 13:30:00,4000.0,0.0,20.852226537898883,18.0,15.0,,4000.0,4.0
2022-02-09 14:00:00,4000.0,0.0,20.992961798797328,18.0,15.0,,4000.0,4.0
2022-02-09 14:30:00,4000.0,0.0,21.132098736927073,18.0,15.0,,4000.0,4.0
2022-02-09 15:00:00,4000.0,0.0,21.273118471581796,18.0,15.0,,4000.0,4.0
2022-02-09 15:30:00,4000.0,0.0,21.41405059848384,18.0,15.0,,4000.0,4.0
2022-02-09 16:00:00,0.0,0.0,21.552666408414193,18.0,15.0,,0.0,0.0
2022-02-09 16:30:00,0.0,0.0,21.33422117216065,18.0,15.0,,0.0,0.0
2022-02-09 17:00:00,0.0,0.0,21.11232862609184,21.0,20.0,22.0,0.0,0.0
2022-02-09 17:30:00,0.0,0.0,20.88877071116474,21.0,20.0,22.0,0.0,0.0
2022-02-09 18:00:00,0.0,0.0,20.665573362402327,21.0,20.0,22.0,0.0,0.0
2022-02-09 18:30:00,0.0,0.0,20.4430648880656,21.0,20.0,22.0,0.0,0.0
2022-02-09 19:00:00,0.0,0.0,20.22166933808885,21.0,20.0,22.0,0.0,0.0
2022-02-09 19:30:00,2538.3024096984464,0.0,20.0,21.0,20.0,22.0,2538.3024096984464,2.5383024096984466
