run,peak_electricity_kw,demand_target,source_columns,source_file,cumulative_avg_peak_kw
177,7.041690476190476,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_177.csv,7.533627522031661
178,7.122057142857143,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_178.csv,7.531315328890231
179,6.732257142857143,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_179.csv,7.526851316677756
180,8.53712380952381,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_180.csv,7.532463941638011
181,6.552057142857143,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_181.csv,7.527047329490051
182,7.122057142857143,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_182.csv,7.524822108684375
183,7.137957142857143,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_183.csv,7.522708092477668
184,8.18452380952381,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_184.csv,7.526304917026832
185,7.42562380952381,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_185.csv,7.525760694824113
186,6.88282380952381,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_186.csv,7.522304044903144
187,9.087623809523809,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_187.csv,7.530674738831597
188,8.92332380952381,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_188.csv,7.538082446654427
189,6.677057142857143,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_189.csv,7.533526757216347
190,6.47442380952381,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_190.csv,7.52795253117586
191,8.074523809523809,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_191.csv,7.53081416090543
192,7.037521072660602,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_192.csv,7.528244926070822
193,8.166557142857142,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_193.csv,7.531552243256243
194,7.63062380952381,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_194.csv,7.53206292143288
195,7.213757142857143,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_195.csv,7.53043058410685
196,7.176190476190476,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_196.csv,7.528623236617482
197,7.966057142857143,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_197.csv,7.530843713298902
198,6.437857142857142,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_198.csv,7.52532357910475
199,7.83862380952381,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_199.csv,7.5268979521219315
200,6.399690476190476,Dwelling 55,elec_kw_dwelling_55,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_200.csv,7.521261914742274
