run_count,bootstrap_p2_5_peak_kw,bootstrap_mean_peak_kw,bootstrap_p97_5_peak_kw,bootstrap_samples,bootstrap_seed
90,6.400896925690477,7.522685025962144,9.467244133190473,5000,42
91,6.400767599523809,7.52279382533674,9.468043686190477,5000,42
92,6.400667909857143,7.522734811779671,9.470526336023807,5000,42
93,6.400465208857143,7.522713688443611,9.471222084857143,5000,42
94,6.4003928543571424,7.522822200890526,9.473410320857141,5000,42
95,6.400293497523809,7.522780913102017,9.474208778190475,5000,42
96,6.400130606190476,7.5227459876706995,9.474937245357143,5000,42
97,6.3999887575238095,7.522527053077974,9.475149034857141,5000,42
98,6.399879363357143,7.522364658101731,9.476270240357143,5000,42
99,6.399665261523809,7.522410530161481,9.47844820152381,5000,42
100,6.399491939023809,7.5223274751433085,9.480221883190474,5000,42
101,6.399348719523809,7.522285499600273,9.481353236190477,5000,42
102,6.399222207857143,7.52221884461168,9.48282418935714,5000,42
103,6.39897100852381,7.5220564759510005,9.48317512652381,5000,42
104,6.398861758690477,7.521962714167096,9.48373894552381,5000,42
105,6.398745250857143,7.522071376435904,9.484681176190474,5000,42
106,6.398590648690476,7.522163910512022,9.487042755357143,5000,42
107,6.398489015190476,7.5221939014056955,9.488926235190473,5000,42
108,6.398333068523809,7.522090821990577,9.48879714102381,5000,42
109,6.398234168857143,7.522104818718444,9.489269232190477,5000,42
110,6.3981544713571425,7.522105107486595,9.49162020952381,5000,42
111,6.398053892857144,7.522083098756088,9.492468696190475,5000,42
112,6.397921697357143,7.5220025261719305,9.493244226190475,5000,42
113,6.397790842857143,7.521798421535223,9.494257374857144,5000,42
114,6.397671644190476,7.521970370636421,9.495923478523808,5000,42
115,6.397594438857142,7.521842355998281,9.495957262857141,5000,42
116,6.397554581190477,7.521826620549816,9.497911393690476,5000,42
117,6.397493068190476,7.5219441133099565,9.49862308685714,5000,42
118,6.397445798690476,7.522069382083208,9.500940543690477,5000,42
119,6.39737362752381,7.522235312871571,9.501616063857142,5000,42
120,6.3971937418571425,7.522431466310102,9.504497544523808,5000,42
121,6.397098736190476,7.522297569373104,9.504065742857144,5000,42
122,6.3970152153571425,7.522294812874093,9.505741822357141,5000,42
123,6.396949833190476,7.522141647166169,9.506030932857144,5000,42
124,6.396813690857143,7.522048370220145,9.506215784023809,5000,42
125,6.3967727028571435,7.522051112706461,9.507059168857142,5000,42
126,6.396741973690476,7.5220829565863925,9.508783547857142,5000,42
127,6.396744934857142,7.522151089098399,9.510884378523809,5000,42
128,6.39661750002381,7.5221256022995835,9.51131113702381,5000,42
