run_count,bootstrap_p2_5_peak_kw,bootstrap_mean_peak_kw,bootstrap_p97_5_peak_kw,bootstrap_samples,bootstrap_seed
82,5.569762296833333,7.156543528676979,8.917221048023809,5000,42
83,5.565774555428572,7.157016210821422,8.91842315652381,5000,42
84,5.5602366584047624,7.157181807593563,8.91945809302381,5000,42
85,5.558478463809524,7.157324679008288,8.920391806857142,5000,42
86,5.5531871029761914,7.157555095999698,8.921017998690477,5000,42
87,5.546522178,7.157564108997032,8.922077892857144,5000,42
88,5.538759716642857,7.157469599057634,8.92292387502381,5000,42
89,5.5307677184761905,7.157382546579957,8.92314971352381,5000,42
90,5.524396495357142,7.157384782089517,8.924216537690477,5000,42
91,5.522898216190476,7.15717518140459,8.92446863452381,5000,42
92,5.516988718404762,7.156931884546169,8.924201284690476,5000,42
93,5.515901486285714,7.157010305120803,8.924684330857144,5000,42
94,5.517176274214285,7.157154781673928,8.925134435190476,5000,42
95,5.516448750952381,7.157301864005004,8.926574902190474,5000,42
96,5.516184001190476,7.157355075393764,8.92709105202381,5000,42
97,5.515918395238095,7.157229925855154,8.927502008190476,5000,42
98,5.5154169409285725,7.157141328600938,8.927865064857144,5000,42
99,5.5121872625714285,7.15708495113083,8.928617415523808,5000,42
100,5.5148144310000005,7.1572120458883814,8.92899193152381,5000,42
101,5.516720476666666,7.157051529463978,8.929123592857144,5000,42
102,5.514943264833334,7.156932755747353,8.92934953352381,5000,42
103,5.519962793047619,7.1568953622296405,8.92914696752381,5000,42
104,5.5239758582142855,7.156945357845643,8.92895041102381,5000,42
105,5.52396558952381,7.157047008517095,8.929216188190475,5000,42
106,5.524685392261904,7.15702727739115,8.92934194202381,5000,42
107,5.528133362666668,7.156847295774932,8.929430041190475,5000,42
108,5.530503945571429,7.1569801347636774,8.929639860357144,5000,42
109,5.532751262761905,7.15702671214208,8.929431156190477,5000,42
110,5.536563898690476,7.1568702006916505,8.929479136190476,5000,42
111,5.538206686666667,7.156936394319877,8.929297571190476,5000,42
112,5.5454488042619055,7.157336229798785,8.929797241690476,5000,42
113,5.553255751238096,7.157467858466272,8.92997133752381,5000,42
114,5.5593444873571425,7.157523028056274,8.929875599690478,5000,42
115,5.560499236285715,7.157447999787943,8.929675131190475,5000,42
116,5.562652435238094,7.157486903341146,8.929699248690477,5000,42
117,5.567634266952382,7.157373190108297,8.929421074190477,5000,42
118,5.567336462809524,7.157274042000627,8.92888423352381,5000,42
119,5.568510844047619,7.157166505673666,8.928392754190476,5000,42
120,5.574079789571428,7.157124415644497,8.928187555523811,5000,42
121,5.5772903057142855,7.1572612710586805,8.928132982857143,5000,42
122,5.577352844952381,7.157352619406393,8.928363965357143,5000,42
123,5.572804886047619,7.157213238711409,8.928517197857143,5000,42
124,5.568231525714285,7.157251955551477,8.928785615190476,5000,42
125,5.564298440666667,7.157391115472395,8.929063268857142,5000,42
126,5.562566169285715,7.157324921208108,8.929728776190476,5000,42
127,5.557746636809523,7.1572951531124795,8.930079542190477,5000,42
128,5.555114882714285,7.157242420797974,8.930276169357143,5000,42
129,5.549584270857143,7.157249547070956,8.930553102857143,5000,42
130,5.550062542333333,7.157307787412794,8.930851190523809,5000,42
131,5.546831392380952,7.157179575912644,8.931411431190476,5000,42
132,5.5422560742142855,7.157103886290493,8.93131831052381,5000,42
133,5.542426283142857,7.15706821017998,8.93157295552381,5000,42
134,5.542258471309524,7.15712270561371,8.93190184852381,5000,42
135,5.54190067704762,7.157066561333787,8.932042992190476,5000,42
136,5.542931917619048,7.156970933086526,8.932072549523811,5000,42
137,5.5448176537142855,7.157048483771106,8.932097254857142,5000,42
138,5.541501670833334,7.157042793444989,8.932238880023808,5000,42
139,5.540767810761905,7.156914060660498,8.931998970523809,5000,42
140,5.538281170357143,7.156936875920067,8.932124526690478,5000,42
141,5.5355420890476195,7.156795430245078,8.932260766190478,5000,42
142,5.5344420144285715,7.156785528355189,8.932500777690477,5000,42
143,5.532859487380953,7.156808548211306,8.932538954857144,5000,42
144,5.530048087214286,7.156854707059623,8.932643997523808,5000,42
145,5.533987785333334,7.1568572022001335,8.932661696190477,5000,42
146,5.53293477797619,7.156852071810662,8.933227060357144,5000,42
147,5.529381734857144,7.156774757165486,8.933320501857143,5000,42
148,5.532632542666667,7.156861015890818,8.933635369690476,5000,42
149,5.535833377142858,7.156944579476886,8.933695040857144,5000,42
150,5.535299874023809,7.156871297443913,8.934046933857145,5000,42
151,5.536760395952381,7.156847099647389,8.933986917857144,5000,42
152,5.537758736000001,7.156938866520015,8.93404023602381,5000,42
153,5.5373446714285715,7.156870514854084,8.933940274857141,5000,42
154,5.544740793238096,7.157012990051597,8.933877486023809,5000,42
155,5.548468970857143,7.157010563263012,8.933864912190478,5000,42
156,5.551280669404762,7.156937254784935,8.933577553690476,5000,42
157,5.554135396,7.1570812338938445,8.933488096857143,5000,42
158,5.558555764357143,7.157150156607688,8.933378676690475,5000,42
159,5.56382402447619,7.157238858040525,8.93310353852381,5000,42
160,5.56472690004762,7.1571026337129675,8.93311266002381,5000,42
161,5.568506598095238,7.156968055633997,8.93268546952381,5000,42
162,5.566466596714286,7.157039139054669,8.933116271357143,5000,42
163,5.567287618333332,7.157216334318013,8.93345236652381,5000,42
164,5.565628250571429,7.157279295722998,8.93385185952381,5000,42
165,5.563961785333333,7.15716981068614,8.934061952190477,5000,42
166,5.555098394880952,7.157233629662394,8.934606236190476,5000,42
167,5.5529174961428565,7.157152289625307,8.93448230952381,5000,42
168,5.55334944947619,7.157253945950326,8.934442178190476,5000,42
169,5.553962189142857,7.157207484913994,8.934419402857142,5000,42
170,5.5540742101904765,7.157366703504695,8.934615403690477,5000,42
171,5.554659252857142,7.157251488816997,8.93440143452381,5000,42
172,5.553332579857143,7.157200409081862,8.934439824190477,5000,42
173,5.554896916761905,7.157266341799592,8.934499914857144,5000,42
174,5.554840689571429,7.15738198970151,8.934612979190476,5000,42
175,5.552715446952381,7.157342788298446,8.935172330523809,5000,42
176,5.548348338214287,7.157366173424386,8.935456950357143,5000,42
177,5.549559610666667,7.157303773743951,8.935567416190477,5000,42
178,5.547437094880952,7.157299466106661,8.935685686190476,5000,42
179,5.548501812285714,7.157365156864611,8.935617237190476,5000,42
180,5.5494944833333335,7.157239348842103,8.935464797190477,5000,42
181,5.545514231904762,7.157341060211507,8.935808939523808,5000,42
182,5.547162781404762,7.157299239360828,8.935981503357144,5000,42
183,5.547608184904761,7.157228919528694,8.935841969190477,5000,42
184,5.549758421761905,7.1571511666960825,8.935767637690477,5000,42
185,5.552017754095238,7.1572971063577295,8.93588216952381,5000,42
186,5.548106180119048,7.157314473131532,8.93584015202381,5000,42
187,5.550814036238096,7.157327055545835,8.936038591523811,5000,42
188,5.55143652847619,7.157345637344623,8.93620395652381,5000,42
189,5.556024815142858,7.157313837627762,8.936199135523811,5000,42
190,5.555612322333333,7.157272725707581,8.936067801857144,5000,42
191,5.559077590000001,7.157437950008417,8.936078327857144,5000,42
192,5.559096969690477,7.157415817226813,8.936242323190475,5000,42
193,5.563098653142857,7.157439507900875,8.935924858857144,5000,42
194,5.56564558995238,7.157361380222968,8.935961349357143,5000,42
195,5.56580643552381,7.157349067060661,8.93568760252381,5000,42
196,5.566272860357143,7.157269376892745,8.935661600357143,5000,42
197,5.569342550285715,7.157272825852087,8.935258058857144,5000,42
198,5.5721426695476195,7.157194031777634,8.935052933857142,5000,42
199,5.576432217047619,7.157213667662893,8.934779597857144,5000,42
200,5.581962035690476,7.157226539856349,8.934617239357143,5000,42
