time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,tariff_elec_price,tariff_gas_price,tariff_offset_steps,solve_status
2021-02-07 00:00:00,1,98,1.1428571428571428,0.0,0.0,0.061,5.0,5.0,1,optimal
2021-02-07 00:30:00,1,98,0.0,0.0,0.0,0.061,15.0,5.0,1,optimal
2021-02-07 01:00:00,1,98,0.0,0.0,0.0,0.061,15.0,5.0,1,optimal
2021-02-07 01:30:00,1,98,0.0,0.0,0.0,0.061,15.0,5.0,1,optimal
2021-02-07 02:00:00,1,98,0.0,0.0,0.0,0.061,15.0,5.0,1,optimal
2021-02-07 02:30:00,1,98,0.0,0.0,0.0,0.061,15.0,5.0,1,optimal
2021-02-07 03:00:00,1,98,0.0,0.0,0.0,0.061,15.0,5.0,1,optimal
2021-02-07 03:30:00,1,98,0.0,0.0,0.0,0.061,15.0,5.0,1,optimal
2021-02-07 04:00:00,1,98,0.7244881515325885,0.0,0.0,0.061,15.0,5.0,1,optimal
2021-02-07 04:30:00,1,98,1.1428571428571428,0.0,0.0,0.059,5.0,5.0,1,optimal
2021-02-07 05:00:00,1,98,1.1428571428571428,0.0,0.0,0.061,5.0,5.0,1,optimal
2021-02-07 05:30:00,1,98,1.1428571428571428,0.0,0.0,0.061,5.0,5.0,1,optimal
2021-02-07 06:00:00,1,98,1.1428571428571428,0.0,0.0,0.061,5.0,5.0,1,optimal
2021-02-07 06:30:00,1,98,1.1428571428571428,0.0,0.0,0.061,5.0,5.0,1,optimal
2021-02-07 07:00:00,1,98,1.1428571428571428,0.0,0.0,0.061,5.0,5.0,1,optimal
2021-02-07 07:30:00,1,98,1.1428571428571428,0.0,2.4168433025840392,0.06433333333333333,5.0,5.0,1,optimal
2021-02-07 08:00:00,1,98,0.7960160807290924,0.0,0.0,0.071,15.0,5.0,1,optimal
2021-02-07 08:30:00,1,98,0.7982811865385271,0.0,0.0,0.06766666666666667,15.0,5.0,1,optimal
2021-02-07 09:00:00,1,98,0.7256688767578627,0.0,0.0,0.0782,15.0,5.0,1,optimal
2021-02-07 09:30:00,1,98,0.6288285328531893,0.0,0.0,1.5191,15.0,5.0,1,optimal
2021-02-07 10:00:00,1,98,0.7025920942620419,0.23222222222222222,0.0,0.13433333333333333,15.0,5.0,1,optimal
2021-02-07 10:30:00,1,98,0.5790651630237711,0.0,0.0,0.7376666666666666,15.0,5.0,1,optimal
2021-02-07 11:00:00,1,98,0.068947583403023,0.1548148148148148,0.0,2.9541,15.0,5.0,1,optimal
2021-02-07 11:30:00,1,98,0.5696561548315897,0.0,0.0,0.3212333333333333,15.0,5.0,1,optimal
2021-02-07 12:00:00,1,98,0.727079902206831,0.0,0.0,0.061,15.0,5.0,1,optimal
2021-02-07 12:30:00,1,98,0.727079902206831,0.0,0.0,0.06966666666666667,15.0,5.0,1,optimal
2021-02-07 13:00:00,1,98,1.0903340242059905,0.0,0.0,0.071,15.0,5.0,1,optimal
2021-02-07 13:30:00,1,98,1.1428571428571428,0.0,0.0,0.06233333333333334,5.0,5.0,1,optimal
2021-02-07 14:00:00,1,98,1.1428571428571428,0.0,0.0,0.061,5.0,5.0,1,optimal
2021-02-07 14:30:00,1,98,1.1428571428571428,0.0,0.0,0.14533333333333334,5.0,5.0,1,optimal
2021-02-07 15:00:00,1,98,1.1428571428571428,0.23222222222222222,0.0,1.3325,5.0,5.0,1,optimal
2021-02-07 15:30:00,1,98,1.1428571428571428,2.941481481481482,0.0,1.2274,5.0,5.0,1,optimal
2021-02-07 16:00:00,1,98,1.1428571428571428,0.0,0.0,0.402,5.0,5.0,1,optimal
2021-02-07 16:30:00,1,98,0.0,0.0,0.0,1.3185,30.0,5.0,1,optimal
2021-02-07 17:00:00,1,98,0.0,0.0774074074074074,0.0,0.8447,30.0,5.0,1,optimal
2021-02-07 17:30:00,1,98,0.0,0.1548148148148148,0.0,0.45189999999999997,30.0,5.0,1,optimal
