,Q_hp,Q_bo,Tin,T_set,T_low,T_high,Pe_hp,Pg_bo
2022-01-01 00:00:00,0.0,0.0,21.0,15.0,15.0,,0.0,0.0
2022-01-01 00:30:00,0.0,0.0,20.873122529644267,15.0,15.0,,0.0,0.0
2022-01-01 01:00:00,0.0,0.0,20.748935305972594,15.0,15.0,,0.0,0.0
2022-01-01 01:30:00,0.0,0.0,20.62740642882667,15.0,15.0,,0.0,0.0
2022-01-01 02:00:00,0.0,0.0,20.50909726168643,15.0,15.0,,0.0,0.0
2022-01-01 02:30:00,0.0,0.0,20.393969626172364,15.0,15.0,,0.0,0.0
2022-01-01 03:00:00,0.0,0.0,20.283171567363993,15.0,15.0,,0.0,0.0
2022-01-01 03:30:00,0.0,0.0,20.176651746407106,15.0,15.0,,0.0,0.0
2022-01-01 04:00:00,0.0,0.0,20.073173662457616,15.0,15.0,,0.0,0.0
2022-01-01 04:30:00,0.0,0.0,19.972701247487763,15.0,15.0,,0.0,0.0
2022-01-01 05:00:00,0.0,0.0,19.874013090402926,15.0,15.0,,0.0,0.0
2022-01-01 05:30:00,5365.19943341693,0.0,19.777088033994985,15.0,15.0,,1532.9141238334087,0.0
2022-01-01 06:00:00,1639.9999999999832,0.0,20.0,21.0,20.0,22.0,468.5714285714238,0.0
2022-01-01 06:30:00,2710.541826434125,0.0,20.0,21.0,20.0,22.0,774.4405218383215,0.0
2022-01-01 07:00:00,7000.0,0.0,20.064063744650245,21.0,20.0,22.0,2000.0,0.0
2022-01-01 07:30:00,0.0,0.0,20.382276427520004,21.0,20.0,22.0,0.0,0.0
2022-01-01 08:00:00,0.0,0.0,20.282288960000002,21.0,20.0,22.0,0.0,0.0
2022-01-01 08:30:00,0.0,0.0,20.18408,21.0,20.0,22.0,0.0,0.0
2022-01-01 09:00:00,0.0,0.0,20.09,21.0,20.0,22.0,0.0,0.0
2022-01-01 09:30:00,0.0,0.0,20.0,21.0,20.0,22.0,0.0,0.0
2022-01-01 10:00:00,0.0,0.0,19.917144268774702,15.0,15.0,,0.0,0.0
2022-01-01 10:30:00,0.0,0.0,19.841348091674607,15.0,15.0,,0.0,0.0
2022-01-01 11:00:00,0.0,0.0,19.769859774382024,15.0,15.0,,0.0,0.0
2022-01-01 11:30:00,0.0,0.0,19.70262823555536,15.0,15.0,,0.0,0.0
2022-01-01 12:00:00,0.0,0.0,19.64464252525233,15.0,15.0,,0.0,0.0
2022-01-01 12:30:00,0.0,0.0,19.595793009142618,15.0,15.0,,0.0,0.0
2022-01-01 13:00:00,0.0,0.0,19.549301392433417,15.0,15.0,,0.0,0.0
2022-01-01 13:30:00,4162.891800699664,0.0,19.5051397158433,15.0,15.0,,1189.397657342761,0.0
2022-01-01 14:00:00,7000.0,0.0,19.70164350186292,15.0,15.0,,2000.0,0.0
2022-01-01 14:30:00,7000.0,0.0,20.057355238994983,15.0,15.0,,2000.0,0.0
2022-01-01 15:00:00,7000.0,0.0,20.40040043378951,15.0,15.0,,2000.0,0.0
2022-01-01 15:30:00,7000.0,0.0,20.7309292824007,15.0,15.0,,2000.0,0.0
2022-01-01 16:00:00,0.0,0.0,21.045532887747726,15.0,15.0,,0.0,0.0
2022-01-01 16:30:00,0.0,0.0,20.929380323861388,15.0,15.0,,0.0,0.0
2022-01-01 17:00:00,0.0,0.0,20.811937078914415,21.0,20.0,22.0,0.0,0.0
2022-01-01 17:30:00,0.0,0.0,20.69321845742531,21.0,20.0,22.0,0.0,0.0
2022-01-01 18:00:00,0.0,0.0,20.57531468125031,21.0,20.0,22.0,0.0,0.0
2022-01-01 18:30:00,0.0,0.0,20.458216088192003,21.0,20.0,22.0,0.0,0.0
2022-01-01 19:00:00,0.0,0.0,20.342506016,21.0,20.0,22.0,0.0,0.0
2022-01-01 19:30:00,0.0,0.0,20.228168,21.0,20.0,22.0,0.0,0.0
2022-01-01 20:00:00,0.0,0.0,20.114,21.0,20.0,22.0,0.0,0.0
2022-01-01 20:30:00,0.0,0.0,20.0,21.0,20.0,22.0,0.0,0.0
2022-01-01 21:00:00,0.0,0.0,19.883201581027667,15.0,15.0,,0.0,0.0
2022-01-01 21:30:00,0.0,0.0,19.763637925916665,15.0,15.0,,0.0,0.0
2022-01-01 22:00:00,0.0,0.0,19.643120480154806,15.0,15.0,,0.0,0.0
2022-01-01 22:30:00,0.0,0.0,19.521660553512653,15.0,15.0,,0.0,0.0
2022-01-01 23:00:00,0.0,0.0,19.399862207028313,15.0,15.0,,0.0,0.0
2022-01-01 23:30:00,0.0,0.0,19.277729453585287,15.0,15.0,,0.0,0.0
2022-01-02 00:00:00,0.0,0.0,19.277729453585287,15.0,15.0,,0.0,0.0
2022-01-02 00:30:00,0.0,0.0,19.15467337310799,15.0,15.0,,0.0,0.0
2022-01-02 01:00:00,0.0,0.0,19.03070491413833,15.0,15.0,,0.0,0.0
2022-01-02 01:30:00,0.0,0.0,18.905834895393607,15.0,15.0,,0.0,0.0
2022-01-02 02:00:00,0.0,0.0,18.78125977805692,15.0,15.0,,0.0,0.0
2022-01-02 02:30:00,0.0,0.0,18.656976065273636,15.0,15.0,,0.0,0.0
2022-01-02 03:00:00,2749.8079287514292,0.0,18.532980301653787,15.0,15.0,,785.659408214694,0.0
