,Q_hp,Q_bo,Tin,T_set,T_low,T_high,Pe_hp,Pg_bo
2022-01-03 00:00:00,0.0,0.0,21.0,15.0,15.0,,0.0,0.0
2022-01-03 00:30:00,0.0,0.0,20.855612648221342,15.0,15.0,,0.0,0.0
2022-01-03 01:00:00,0.0,0.0,20.713530284803696,15.0,15.0,,0.0,0.0
2022-01-03 01:30:00,0.0,0.0,20.569575380240806,15.0,15.0,,0.0,0.0
2022-01-03 02:00:00,0.0,0.0,20.41902705557392,15.0,15.0,,0.0,0.0
2022-01-03 02:30:00,3823.10541241373,0.0,20.266943730804268,15.0,15.0,,1092.3158321182086,0.0
2022-01-03 03:00:00,7000.0,0.0,20.345701635918076,15.0,15.0,,2000.0,0.0
2022-01-03 03:30:00,7000.0,0.0,20.61397394853565,15.0,15.0,,2000.0,0.0
2022-01-03 04:00:00,7000.0,0.0,20.880843822663685,15.0,15.0,,2000.0,0.0
2022-01-03 04:30:00,7000.0,0.0,21.145221168640006,15.0,15.0,,2000.0,0.0
2022-01-03 05:00:00,7000.0,0.0,21.405870720000003,15.0,15.0,,2000.0,0.0
2022-01-03 05:30:00,0.0,0.0,21.662560000000003,15.0,15.0,,0.0,0.0
2022-01-03 06:00:00,0.0,0.0,21.5,21.0,20.5,21.5,0.0,0.0
2022-01-03 06:30:00,0.0,0.0,21.337351778656124,21.0,20.5,21.5,0.0,0.0
2022-01-03 07:00:00,0.0,0.0,21.17366776547048,21.0,20.5,21.5,0.0,0.0
2022-01-03 07:30:00,0.0,0.0,21.01117368129494,21.0,20.5,21.5,0.0,0.0
2022-01-03 08:00:00,0.0,0.0,20.852385060568125,21.0,20.5,21.5,0.0,0.0
2022-01-03 08:30:00,0.0,0.0,20.69587456577878,21.0,20.5,21.5,0.0,0.0
2022-01-03 09:00:00,1937.4307348686314,0.0,20.540034155907883,21.0,20.5,21.5,553.5516385338947,0.0
2022-01-03 09:30:00,0.0,0.0,20.5,21.0,20.5,21.5,0.0,0.0
2022-01-03 10:00:00,0.0,0.0,20.34794466403162,15.0,15.0,,0.0,0.0
2022-01-03 10:30:00,0.0,0.0,20.200340577106342,15.0,15.0,,0.0,0.0
2022-01-03 11:00:00,0.0,0.0,20.056858277773067,15.0,15.0,,0.0,0.0
2022-01-03 11:30:00,0.0,0.0,19.910255215190777,15.0,15.0,,0.0,0.0
2022-01-03 12:00:00,0.0,0.0,19.753236378647014,15.0,15.0,,0.0,0.0
2022-01-03 12:30:00,4116.774592546112,0.0,19.59173555202274,15.0,15.0,,1176.2213121560321,0.0
2022-01-03 13:00:00,7000.0,0.0,19.672966430410582,15.0,15.0,,2000.0,0.0
2022-01-03 13:30:00,7000.0,0.0,19.920362085385953,15.0,15.0,,2000.0,0.0
2022-01-03 14:00:00,7000.0,0.0,20.163934866982164,15.0,15.0,,2000.0,0.0
2022-01-03 14:30:00,7000.0,0.0,20.405390184764986,15.0,15.0,,2000.0,0.0
2022-01-03 15:00:00,7000.0,0.0,20.641017969135362,15.0,15.0,,2000.0,0.0
2022-01-03 15:30:00,7000.0,0.0,20.870887321280005,15.0,15.0,,2000.0,0.0
2022-01-03 16:00:00,7000.0,0.0,21.090323440000002,15.0,15.0,,2000.0,0.0
2022-01-03 16:30:00,7000.0,0.0,21.29862,15.0,15.0,,2000.0,0.0
2022-01-03 17:00:00,0.0,0.0,21.5,21.0,20.5,21.5,0.0,0.0
2022-01-03 17:30:00,0.0,0.0,21.28063241106719,21.0,20.5,21.5,0.0,0.0
2022-01-03 18:00:00,0.0,0.0,21.063866018841097,21.0,20.5,21.5,0.0,0.0
2022-01-03 18:30:00,0.0,0.0,20.84385970241215,21.0,20.5,21.5,0.0,0.0
2022-01-03 19:00:00,2052.4739391938388,0.0,20.61401156364837,21.0,20.5,21.5,586.4211254839539,0.0
2022-01-03 19:30:00,4022.6666666666715,0.0,20.5,21.0,20.5,21.5,1149.3333333333346,0.0
2022-01-03 20:00:00,4074.0000000000255,0.0,20.5,21.0,20.5,21.5,1164.0000000000073,0.0
2022-01-03 20:30:00,0.0,0.0,20.5,21.0,20.5,21.5,0.0,0.0
2022-01-03 21:00:00,0.0,0.0,20.25667984189723,15.0,15.0,,0.0,0.0
2022-01-03 21:30:00,0.0,0.0,20.015572966297658,15.0,15.0,,0.0,0.0
2022-01-03 22:00:00,0.0,0.0,19.77791795088306,15.0,15.0,,0.0,0.0
2022-01-03 22:30:00,0.0,0.0,19.54422722419275,15.0,15.0,,0.0,0.0
2022-01-03 23:00:00,0.0,0.0,19.315086189913785,15.0,15.0,,0.0,0.0
2022-01-03 23:30:00,0.0,0.0,19.0893341797567,15.0,15.0,,0.0,0.0
2022-01-04 00:00:00,0.0,0.0,19.0893341797567,15.0,15.0,,0.0,0.0
