,Q_hp,Q_bo,Tin,T_set,T_low,T_high,Pe_hp,Pg_bo
2018-02-01 00:00:00,0.0,0.0,21.0,15.0,15.0,,0.0,0.0
2018-02-01 00:30:00,0.0,0.0,20.778260869565216,15.0,15.0,,0.0,0.0
2018-02-01 01:00:00,0.0,0.0,20.559743942258116,15.0,15.0,,0.0,0.0
2018-02-01 01:30:00,2055.8370726870494,0.0,20.34441101013648,15.0,15.0,,587.3820207677284,0.0
2018-02-01 02:00:00,4000.0,0.0,20.254704777171643,15.0,15.0,,1142.857142857143,0.0
2018-02-01 02:30:00,4000.0,0.0,20.282514601948264,15.0,15.0,,1142.857142857143,0.0
2018-02-01 03:00:00,4000.0,0.0,20.311773322083262,15.0,15.0,,1142.857142857143,0.0
2018-02-01 03:30:00,4000.0,0.0,20.34246375699927,15.0,15.0,,1142.857142857143,0.0
2018-02-01 04:00:00,4000.0,0.0,20.3721973883392,15.0,15.0,,1142.857142857143,0.0
2018-02-01 04:30:00,4000.0,0.0,20.4009855616,15.0,15.0,,1142.857142857143,0.0
2018-02-01 05:00:00,4000.0,0.0,20.4323968,15.0,15.0,,1142.857142857143,0.0
2018-02-01 05:30:00,4000.0,0.0,20.4664,15.0,15.0,,1142.857142857143,0.0
2018-02-01 06:00:00,3439.9999999999955,0.0,20.5,21.0,20.5,21.5,982.8571428571415,0.0
2018-02-01 06:30:00,3460.0000000000214,0.0,20.5,21.0,20.5,21.5,988.5714285714347,0.0
2018-02-01 07:00:00,3480.0000000000473,0.0,20.5,21.0,20.5,21.5,994.2857142857277,0.0
2018-02-01 07:30:00,3465.0000000000427,0.0,20.5,21.0,20.5,21.5,990.0000000000122,0.0
2018-02-01 08:00:00,3450.000000000038,0.0,20.5,21.0,20.5,21.5,985.7142857142966,0.0
2018-02-01 08:30:00,3229.999999999991,0.0,20.5,21.0,20.5,21.5,922.8571428571403,0.0
2018-02-01 09:00:00,3010.000000000003,0.0,20.5,21.0,20.5,21.5,860.0000000000009,0.0
2018-02-01 09:30:00,0.0,0.0,20.5,21.0,20.5,21.5,0.0,0.0
2018-02-01 10:00:00,0.0,0.0,20.344960474308298,15.0,15.0,,0.0,0.0
2018-02-01 10:30:00,0.0,0.0,20.215178334296738,15.0,15.0,,0.0,0.0
2018-02-01 11:00:00,1190.2229648841655,0.0,20.106352108988872,15.0,15.0,,340.0637042526187,0.0
2018-02-01 11:30:00,4000.0,0.0,20.088799888223242,15.0,15.0,,1142.857142857143,0.0
2018-02-01 12:00:00,4000.0,0.0,20.238784474528895,15.0,15.0,,1142.857142857143,0.0
2018-02-01 12:30:00,4000.0,0.0,20.38773169419851,15.0,15.0,,1142.857142857143,0.0
2018-02-01 13:00:00,4000.0,0.0,20.541879144464932,15.0,15.0,,1142.857142857143,0.0
2018-02-01 13:30:00,4000.0,0.0,20.701165162514755,15.0,15.0,,1142.857142857143,0.0
2018-02-01 14:00:00,4000.0,0.0,20.849965575607467,15.0,15.0,,1142.857142857143,0.0
2018-02-01 14:30:00,4000.0,0.0,20.988404718979712,15.0,15.0,,1142.857142857143,0.0
2018-02-01 15:00:00,4000.0,0.0,21.118087666976,15.0,15.0,,1142.857142857143,0.0
2018-02-01 15:30:00,4000.0,0.0,21.239118247999997,15.0,15.0,,1142.857142857143,0.0
2018-02-01 16:00:00,4000.0,0.0,21.342854,15.0,15.0,,1142.857142857143,0.0
2018-02-01 16:30:00,4000.0,0.0,21.4295,15.0,15.0,,1142.857142857143,0.0
2018-02-01 17:00:00,0.0,0.0,21.5,21.0,20.5,21.5,0.0,0.0
2018-02-01 17:30:00,0.0,0.0,21.317391304347822,21.0,20.5,21.5,0.0,0.0
2018-02-01 18:00:00,0.0,0.0,21.129833304691523,21.0,20.5,21.5,0.0,0.0
2018-02-01 18:30:00,0.0,0.0,20.93738468843036,21.0,20.5,21.5,0.0,0.0
2018-02-01 19:00:00,0.0,0.0,20.743067873943044,21.0,20.5,21.5,0.0,0.0
2018-02-01 19:30:00,0.0,2498.2497703715167,20.54690501377771,21.0,20.5,21.5,0.0,2775.833078190574
2018-02-01 20:00:00,0.0,3299.9999999999923,20.5,21.0,20.5,21.5,0.0,3666.666666666658
2018-02-01 20:30:00,0.0,0.0,20.5,21.0,20.5,21.5,0.0,0.0
2018-02-01 21:00:00,0.0,0.0,20.304347826086957,15.0,15.0,,0.0,0.0
2018-02-01 21:30:00,0.0,0.0,20.111015638425847,15.0,15.0,,0.0,0.0
2018-02-01 22:00:00,0.0,0.0,19.921161698049254,15.0,15.0,,0.0,0.0
2018-02-01 22:30:00,0.0,0.0,19.734744760918236,15.0,15.0,,0.0,0.0
2018-02-01 23:00:00,0.0,0.0,19.548759645176123,15.0,15.0,,0.0,0.0
2018-02-01 23:30:00,0.0,0.0,19.36320123041119,15.0,15.0,,0.0,0.0
2018-02-02 00:00:00,4000.0,0.0,19.36320123041119,15.0,15.0,,1142.857142857143,0.0
2018-02-02 00:30:00,4000.0,0.0,19.412254180248212,15.0,15.0,,1142.857142857143,0.0
2018-02-02 01:00:00,4000.0,0.0,19.458946818427087,15.0,15.0,,1142.857142857143,0.0
2018-02-02 01:30:00,4000.0,0.0,19.50330713283309,15.0,15.0,,1142.857142857143,0.0
2018-02-02 02:00:00,4000.0,0.0,19.546548550230327,15.0,15.0,,1142.857142857143,0.0
2018-02-02 02:30:00,4000.0,0.0,19.588684338172257,15.0,15.0,,1142.857142857143,0.0
2018-02-02 03:00:00,4000.0,0.0,19.629134721514088,15.0,15.0,,1142.857142857143,0.0
2018-02-02 03:30:00,4000.0,0.0,19.6679196852906,15.0,15.0,,1142.857142857143,0.0
2018-02-02 04:00:00,4000.0,0.0,19.707430519061855,15.0,15.0,,1142.857142857143,0.0
2018-02-02 04:30:00,4000.0,0.0,19.747658615673767,15.0,15.0,,1142.857142857143,0.0
2018-02-02 05:00:00,4000.0,0.0,19.788595470033368,15.0,15.0,,1142.857142857143,0.0
2018-02-02 05:30:00,4000.0,10602.788701690242,19.830232677898586,15.0,15.0,,1142.857142857143,11780.87633521138
2018-02-02 06:00:00,3439.9999999999955,0.0,20.5,21.0,20.5,21.5,982.8571428571415,0.0
2018-02-02 06:30:00,3450.000000000038,0.0,20.5,21.0,20.5,21.5,985.7142857142966,0.0
2018-02-02 07:00:00,3460.0000000000214,0.0,20.5,21.0,20.5,21.5,988.5714285714347,0.0
2018-02-02 07:30:00,3455.0,0.0,20.5,21.0,20.5,21.5,987.1428571428571,0.0
2018-02-02 08:00:00,3450.000000000038,0.0,20.5,21.0,20.5,21.5,985.7142857142966,0.0
2018-02-02 08:30:00,3240.0000000000337,0.0,20.5,21.0,20.5,21.5,925.7142857142953,0.0
2018-02-02 09:00:00,3030.0000000000296,0.0,20.5,21.0,20.5,21.5,865.7142857142942,0.0
2018-02-02 09:30:00,0.0,0.0,20.5,21.0,20.5,21.5,0.0,0.0
2018-02-02 10:00:00,0.0,0.0,20.34318181818182,15.0,15.0,,0.0,0.0
2018-02-02 10:30:00,0.0,0.0,20.21104922745239,15.0,15.0,,0.0,0.0
2018-02-02 11:00:00,3727.529440354203,0.0,20.09693599550631,15.0,15.0,,1065.0084115297723,0.0
2018-02-02 11:30:00,4000.0,0.0,20.22162822324858,15.0,15.0,,1142.857142857143,0.0
2018-02-02 12:00:00,4000.0,0.0,20.367814449850375,15.0,15.0,,1142.857142857143,0.0
2018-02-02 12:30:00,4000.0,0.0,20.51908542475333,15.0,15.0,,1142.857142857143,0.0
2018-02-02 13:00:00,4000.0,0.0,20.670489550151512,15.0,15.0,,1142.857142857143,0.0
2018-02-02 13:30:00,4000.0,0.0,20.822025247185287,15.0,15.0,,1142.857142857143,0.0
2018-02-02 14:00:00,4000.0,0.0,20.953532852949888,15.0,15.0,,1142.857142857143,0.0
2018-02-02 14:30:00,4000.0,0.0,21.065249854693565,15.0,15.0,,1142.857142857143,0.0
2018-02-02 15:00:00,4000.0,0.0,21.169416852463996,15.0,15.0,,1142.857142857143,0.0
2018-02-02 15:30:00,4000.0,0.0,21.266123371999996,15.0,15.0,,1142.857142857143,0.0
2018-02-02 16:00:00,4000.0,0.0,21.353530999999997,15.0,15.0,,1142.857142857143,0.0
2018-02-02 16:30:00,4000.0,0.0,21.43175,15.0,15.0,,1142.857142857143,0.0
2018-02-02 17:00:00,0.0,0.0,21.5,21.0,20.5,21.5,0.0,0.0
2018-02-02 17:30:00,0.0,0.0,21.321245059288536,21.0,20.5,21.5,0.0,0.0
2018-02-02 18:00:00,0.0,0.0,21.141497094158634,21.0,20.5,21.5,0.0,0.0
2018-02-02 18:30:00,0.0,0.0,20.96076787960339,21.0,20.5,21.5,0.0,0.0
2018-02-02 19:00:00,0.0,0.0,20.77981015771086,21.0,20.5,21.5,0.0,0.0
2018-02-02 19:30:00,0.0,1386.2226990965808,20.598626638054206,21.0,20.5,21.5,0.0,1540.2474434406452
2018-02-02 20:00:00,0.0,3060.0000000000387,20.5,21.0,20.5,21.5,0.0,3400.0000000000427
2018-02-02 20:30:00,0.0,0.0,20.5,21.0,20.5,21.5,0.0,0.0
2018-02-02 21:00:00,0.0,0.0,20.316798418972333,15.0,15.0,,0.0,0.0
2018-02-02 21:30:00,0.0,0.0,20.133990532581358,15.0,15.0,,0.0,0.0
2018-02-02 22:00:00,0.0,0.0,19.94564281875628,15.0,15.0,,0.0,0.0
2018-02-02 22:30:00,0.0,0.0,19.751820967150472,15.0,15.0,,0.0,0.0
2018-02-02 23:00:00,0.0,0.0,19.56029739837003,15.0,15.0,,0.0,0.0
2018-02-02 23:30:00,0.0,0.0,19.371044860049434,15.0,15.0,,0.0,0.0
2018-02-03 00:00:00,4000.0,0.0,19.371044860049434,15.0,15.0,,1142.857142857143,0.0
2018-02-03 00:30:00,4000.0,0.0,19.417633260918414,15.0,15.0,,1142.857142857143,0.0
2018-02-03 01:00:00,4000.0,0.0,19.46011191790357,15.0,15.0,,1142.857142857143,0.0
2018-02-03 01:30:00,4000.0,0.0,19.49852956314582,15.0,15.0,,1142.857142857143,0.0
2018-02-03 02:00:00,4000.0,0.0,19.5335272363101,15.0,15.0,,1142.857142857143,0.0
2018-02-03 02:30:00,4000.0,0.0,19.565145490425,15.0,15.0,,1142.857142857143,0.0
2018-02-03 03:00:00,4000.0,0.0,19.596981709906128,15.0,15.0,,1142.857142857143,0.0
2018-02-03 03:30:00,4000.0,0.0,19.62903331018392,15.0,15.0,,1142.857142857143,0.0
2018-02-03 04:00:00,4000.0,0.0,19.660704851960396,15.0,15.0,,1142.857142857143,0.0
2018-02-03 04:30:00,4000.0,0.0,19.6920008418581,15.0,15.0,,1142.857142857143,0.0
2018-02-03 05:00:00,4000.0,0.0,19.722925733061363,15.0,15.0,,1142.857142857143,0.0
2018-02-03 05:30:00,4000.0,12071.934567500683,19.75348392594996,15.0,15.0,,1142.857142857143,13413.260630556313
2018-02-03 06:00:00,3619.9999999999905,0.0,20.5,21.0,20.5,21.5,1034.2857142857115,0.0
2018-02-03 06:30:00,3619.9999999999905,0.0,20.5,21.0,20.5,21.5,1034.2857142857115,0.0
2018-02-03 07:00:00,3619.9999999999905,0.0,20.5,21.0,20.5,21.5,1034.2857142857115,0.0
2018-02-03 07:30:00,3617.5000000000396,0.0,20.5,21.0,20.5,21.5,1033.5714285714398,0.0
2018-02-03 08:00:00,3797.1022241071296,0.0,20.5,21.0,20.5,21.5,1084.8863497448942,0.0
2018-02-03 08:30:00,4000.0,0.0,20.510796574551804,21.0,20.5,21.5,1142.857142857143,0.0
2018-02-03 09:00:00,4000.0,0.0,20.538682385920755,21.0,20.5,21.5,1142.857142857143,0.0
2018-02-03 09:30:00,4000.0,0.0,20.57142528253039,21.0,20.5,21.5,1142.857142857143,0.0
2018-02-03 10:00:00,4000.0,0.0,20.611932097362047,15.0,15.0,,1142.857142857143,0.0
2018-02-03 10:30:00,4000.0,0.0,20.660110768144314,15.0,15.0,,1142.857142857143,0.0
2018-02-03 11:00:00,4000.0,0.0,20.715129217533907,15.0,15.0,,1142.857142857143,0.0
2018-02-03 11:30:00,4000.0,0.0,20.776906341436668,15.0,15.0,,1142.857142857143,0.0
2018-02-03 12:00:00,4000.0,0.0,20.837654487585638,15.0,15.0,,1142.857142857143,0.0
2018-02-03 12:30:00,4000.0,0.0,20.897385857298065,15.0,15.0,,1142.857142857143,0.0
2018-02-03 13:00:00,4000.0,0.0,20.956408949899277,15.0,15.0,,1142.857142857143,0.0
2018-02-03 13:30:00,4000.0,0.0,21.01473216393209,15.0,15.0,,1142.857142857143,0.0
2018-02-03 14:00:00,4000.0,0.0,21.071326248944754,15.0,15.0,,1142.857142857143,0.0
2018-02-03 14:30:00,4000.0,0.0,21.12621170844343,15.0,15.0,,1142.857142857143,0.0
2018-02-03 15:00:00,4000.0,0.0,21.178074810714858,15.0,15.0,,1142.857142857143,0.0
2018-02-03 15:30:00,4000.0,0.0,21.226951393987015,15.0,15.0,,1142.857142857143,0.0
2018-02-03 16:00:00,4000.0,0.0,21.27035710868282,15.0,15.0,,1142.857142857143,0.0
2018-02-03 16:30:00,4000.0,0.0,21.30835682676168,15.0,15.0,,1142.857142857143,0.0
2018-02-03 17:00:00,0.0,0.0,21.340866429606404,21.0,20.5,21.5,0.0,0.0
2018-02-03 17:30:00,0.0,0.0,21.130796867200008,21.0,20.5,21.5,0.0,0.0
2018-02-03 18:00:00,0.0,0.0,20.920105600000007,21.0,20.5,21.5,0.0,0.0
2018-02-03 18:30:00,0.0,0.0,20.708800000000004,21.0,20.5,21.5,0.0,0.0
2018-02-03 19:00:00,0.0,3480.0000000000473,20.5,21.0,20.5,21.5,0.0,3866.6666666667193
2018-02-03 19:30:00,0.0,3480.0000000000473,20.5,21.0,20.5,21.5,0.0,3866.6666666667193
2018-02-03 20:00:00,0.0,3480.0000000000473,20.5,21.0,20.5,21.5,0.0,3866.6666666667193
2018-02-03 20:30:00,0.0,0.0,20.5,21.0,20.5,21.5,0.0,0.0
2018-02-03 21:00:00,0.0,0.0,20.294268774703557,15.0,15.0,,0.0,0.0
2018-02-03 21:30:00,0.0,0.0,20.09156993547782,15.0,15.0,,0.0,0.0
2018-02-03 22:00:00,0.0,0.0,19.890681754424726,15.0,15.0,,0.0,0.0
2018-02-03 22:30:00,0.0,0.0,19.69158276128925,15.0,15.0,,0.0,0.0
2018-02-03 23:00:00,0.0,0.0,19.49484462577989,15.0,15.0,,0.0,0.0
2018-02-03 23:30:00,0.0,0.0,19.30043935353744,15.0,15.0,,0.0,0.0
2018-02-04 00:00:00,4000.0,0.0,19.30043935353744,15.0,15.0,,1142.857142857143,0.0
2018-02-04 00:30:00,4000.0,0.0,19.341936120096282,15.0,15.0,,1142.857142857143,0.0
2018-02-04 01:00:00,4000.0,0.0,19.382940830134665,15.0,15.0,,1142.857142857143,0.0
2018-02-04 01:30:00,4000.0,0.0,19.423459318314887,15.0,15.0,,1142.857142857143,0.0
2018-02-04 02:00:00,4000.0,0.0,19.464090235489017,15.0,15.0,,1142.857142857143,0.0
2018-02-04 02:30:00,4000.0,0.0,19.504832248506933,15.0,15.0,,1142.857142857143,0.0
2018-02-04 03:00:00,4000.0,0.0,19.543312498524635,15.0,15.0,,1142.857142857143,0.0
