,Q_hp,Q_bo,Tin,T_set,T_low,T_high,Pe_hp,Pg_bo
2018-02-27 00:00:00,0.0,0.0,21.0,15.0,15.0,,0.0,0.0
2018-02-27 00:30:00,0.0,0.0,20.746245059288537,15.0,15.0,,0.0,0.0
2018-02-27 01:00:00,0.0,0.0,20.496684841194206,15.0,15.0,,0.0,0.0
2018-02-27 01:30:00,0.0,0.0,20.251269605923127,15.0,15.0,,0.0,0.0
2018-02-27 02:00:00,0.0,0.0,20.00995020348135,15.0,15.0,,0.0,0.0
2018-02-27 02:30:00,0.0,0.0,19.772678066681173,15.0,15.0,,0.0,0.0
2018-02-27 03:00:00,0.0,0.0,19.537626548103926,15.0,15.0,,0.0,0.0
2018-02-27 03:30:00,2859.688021378515,0.0,19.304769316308224,15.0,15.0,,817.0537203938613,0.0
2018-02-27 04:00:00,7000.0,0.0,19.245405728844798,15.0,15.0,,2000.0,0.0
2018-02-27 04:30:00,7000.0,0.0,19.433404870399997,15.0,15.0,,2000.0,0.0
2018-02-27 05:00:00,7000.0,0.0,19.6221392,15.0,15.0,,2000.0,0.0
2018-02-27 05:30:00,7000.0,0.0,19.8116,15.0,15.0,,2000.0,0.0
2018-02-27 06:00:00,7000.0,0.0,20.0,21.0,20.0,22.0,2000.0,0.0
2018-02-27 06:30:00,7000.0,0.0,20.187351778656126,21.0,20.0,22.0,2000.0,0.0
2018-02-27 07:00:00,7000.0,0.0,20.371889109343996,21.0,20.0,22.0,2000.0,0.0
2018-02-27 07:30:00,0.0,0.0,20.553645364964424,21.0,20.0,22.0,0.0,0.0
2018-02-27 08:00:00,0.0,0.0,20.32178395747473,21.0,20.0,22.0,0.0,0.0
2018-02-27 08:30:00,1941.179883486073,0.0,20.096229206990838,21.0,20.0,22.0,554.6228238531637,0.0
2018-02-27 09:00:00,3350.0000000000277,0.0,20.0,21.0,20.0,22.0,957.1428571428651,0.0
2018-02-27 09:30:00,0.0,0.0,20.0,21.0,20.0,22.0,0.0,0.0
2018-02-27 10:00:00,0.0,0.0,19.822134387351777,15.0,15.0,,0.0,0.0
2018-02-27 10:30:00,0.0,0.0,19.667128841256694,15.0,15.0,,0.0,0.0
2018-02-27 11:00:00,0.0,0.0,19.528042333257602,15.0,15.0,,0.0,0.0
2018-02-27 11:30:00,1777.8366200040775,0.0,19.404686100056917,15.0,15.0,,507.953320001165,0.0
2018-02-27 12:00:00,7000.0,0.0,19.39264456250708,15.0,15.0,,2000.0,0.0
2018-02-27 12:30:00,7000.0,0.0,19.694806879947706,15.0,15.0,,2000.0,0.0
2018-02-27 13:00:00,7000.0,0.0,19.990125375442396,15.0,15.0,,2000.0,0.0
2018-02-27 13:30:00,7000.0,0.0,20.278681201030036,15.0,15.0,,2000.0,0.0
2018-02-27 14:00:00,7000.0,0.0,20.563370752005966,15.0,15.0,,2000.0,0.0
2018-02-27 14:30:00,7000.0,0.0,20.84423987352368,15.0,15.0,,2000.0,0.0
2018-02-27 15:00:00,7000.0,0.0,21.11540501336332,15.0,15.0,,2000.0,0.0
2018-02-27 15:30:00,7000.0,0.0,21.3769812385013,15.0,15.0,,2000.0,0.0
2018-02-27 16:00:00,0.0,0.0,21.618262093380732,15.0,15.0,,0.0,0.0
2018-02-27 16:30:00,0.0,0.0,21.42446847172009,15.0,15.0,,0.0,0.0
2018-02-27 17:00:00,0.0,0.0,21.213704023438826,21.0,20.0,22.0,0.0,0.0
2018-02-27 17:30:00,0.0,0.0,20.986169983635204,21.0,20.0,22.0,0.0,0.0
2018-02-27 18:00:00,0.0,0.0,20.747401169600003,21.0,20.0,22.0,0.0,0.0
2018-02-27 18:30:00,0.0,0.0,20.497530800000003,21.0,20.0,22.0,0.0,0.0
2018-02-27 19:00:00,0.0,0.0,20.2484,21.0,20.0,22.0,0.0,0.0
2018-02-27 19:30:00,4160.000000000036,0.0,20.0,21.0,20.0,22.0,1188.571428571439,0.0
2018-02-27 20:00:00,4180.000000000002,0.0,20.0,21.0,20.0,22.0,1194.285714285715,0.0
2018-02-27 20:30:00,0.0,0.0,20.0,21.0,20.0,22.0,0.0,0.0
2018-02-27 21:00:00,0.0,0.0,19.74920948616601,15.0,15.0,,0.0,0.0
2018-02-27 21:30:00,0.0,0.0,19.498428346013842,15.0,15.0,,0.0,0.0
2018-02-27 22:00:00,0.0,0.0,19.247063583017628,15.0,15.0,,0.0,0.0
2018-02-27 22:30:00,0.0,0.0,18.995122117606353,15.0,15.0,,0.0,0.0
2018-02-27 23:00:00,0.0,0.0,18.74557521502604,15.0,15.0,,0.0,0.0
2018-02-27 23:30:00,0.0,0.0,18.498394481251026,15.0,15.0,,0.0,0.0
2018-02-28 00:00:00,524.9841151328319,0.0,18.498394481251026,15.0,15.0,,149.9954614665234,0.0
2018-02-28 00:30:00,7000.0,0.0,18.284084513991104,15.0,15.0,,2000.0,0.0
2018-02-28 01:00:00,7000.0,0.0,18.454431337935873,15.0,15.0,,2000.0,0.0
2018-02-28 01:30:00,7000.0,0.0,18.620979582940585,15.0,15.0,,2000.0,0.0
2018-02-28 02:00:00,7000.0,0.0,18.782588520692276,15.0,15.0,,2000.0,0.0
2018-02-28 02:30:00,7000.0,0.0,18.939316720051657,15.0,15.0,,2000.0,0.0
2018-02-28 03:00:00,7000.0,0.0,19.094779367639976,15.0,15.0,,2000.0,0.0
2018-02-28 03:30:00,7000.0,0.0,19.24899146999998,15.0,15.0,,2000.0,0.0
2018-02-28 04:00:00,7000.0,0.0,19.4019678557312,15.0,15.0,,2000.0,0.0
2018-02-28 04:30:00,7000.0,0.0,19.553723177600002,15.0,15.0,,2000.0,0.0
2018-02-28 05:00:00,7000.0,0.0,19.7048648,15.0,15.0,,2000.0,0.0
2018-02-28 05:30:00,7000.0,0.0,19.8554,15.0,15.0,,2000.0,0.0
2018-02-28 06:00:00,7000.0,0.0,20.0,21.0,20.0,22.0,2000.0,0.0
2018-02-28 06:30:00,7000.0,0.0,20.138735177865613,21.0,20.0,22.0,2000.0,0.0
2018-02-28 07:00:00,7000.0,0.0,20.276418159946257,21.0,20.0,22.0,2000.0,0.0
2018-02-28 07:30:00,0.0,0.0,20.41306142287179,21.0,20.0,22.0,0.0,0.0
2018-02-28 08:00:00,2362.4930357083595,0.0,20.1342504178575,21.0,20.0,22.0,674.9980102023884,0.0
2018-02-28 08:30:00,4454.999999999986,0.0,20.0,21.0,20.0,22.0,1272.857142857139,0.0
2018-02-28 09:00:00,4310.000000000022,0.0,20.0,21.0,20.0,22.0,1231.4285714285777,0.0
2018-02-28 09:30:00,0.0,0.0,20.0,21.0,20.0,22.0,0.0,0.0
2018-02-28 10:00:00,2976.2889127553176,0.0,19.755731225296444,15.0,15.0,,850.3682607872336,0.0
2018-02-28 10:30:00,7000.0,0.0,19.70208355737328,15.0,15.0,,2000.0,0.0
2018-02-28 11:00:00,7000.0,0.0,19.90052723060601,15.0,15.0,,2000.0,0.0
2018-02-28 11:30:00,7000.0,0.0,20.109513073721352,15.0,15.0,,2000.0,0.0
2018-02-28 12:00:00,7000.0,0.0,20.324172997748374,15.0,15.0,,2000.0,0.0
2018-02-28 12:30:00,7000.0,0.0,20.54443972109523,15.0,15.0,,2000.0,0.0
2018-02-28 13:00:00,7000.0,0.0,20.762242807406352,15.0,15.0,,2000.0,0.0
2018-02-28 13:30:00,7000.0,0.0,20.977611469769123,15.0,15.0,,2000.0,0.0
2018-02-28 14:00:00,7000.0,0.0,21.184645721115732,15.0,15.0,,2000.0,0.0
2018-02-28 14:30:00,7000.0,0.0,21.38344438845428,15.0,15.0,,2000.0,0.0
2018-02-28 15:00:00,7000.0,0.0,21.575142676338224,15.0,15.0,,2000.0,0.0
2018-02-28 15:30:00,7000.0,0.0,21.75982477899034,15.0,15.0,,2000.0,0.0
2018-02-28 16:00:00,0.0,0.0,21.932089702559626,15.0,15.0,,0.0,0.0
2018-02-28 16:30:00,0.0,0.0,21.67706492347789,15.0,15.0,,0.0,0.0
2018-02-28 17:00:00,0.0,0.0,21.413058224780524,21.0,20.0,22.0,0.0,0.0
2018-02-28 17:30:00,0.0,0.0,21.140176111443203,21.0,20.0,22.0,0.0,0.0
2018-02-28 18:00:00,0.0,0.0,20.859413153600002,21.0,20.0,22.0,0.0,0.0
2018-02-28 18:30:00,0.0,0.0,20.5708628,21.0,20.0,22.0,0.0,0.0
2018-02-28 19:00:00,0.0,0.0,20.2844,21.0,20.0,22.0,0.0,0.0
2018-02-28 19:30:00,4740.000000000014,0.0,20.0,21.0,20.0,22.0,1354.285714285718,0.0
2018-02-28 20:00:00,4740.000000000014,0.0,20.0,21.0,20.0,22.0,1354.285714285718,0.0
2018-02-28 20:30:00,0.0,0.0,20.0,21.0,20.0,22.0,0.0,0.0
2018-02-28 21:00:00,0.0,0.0,19.719565217391303,15.0,15.0,,0.0,0.0
2018-02-28 21:30:00,0.0,0.0,19.44304863378587,15.0,15.0,,0.0,0.0
2018-02-28 22:00:00,0.0,0.0,19.173961100578925,15.0,15.0,,0.0,0.0
2018-02-28 22:30:00,0.0,0.0,18.91221452626376,15.0,15.0,,0.0,0.0
2018-02-28 23:00:00,0.0,0.0,18.654757437019523,15.0,15.0,,0.0,0.0
2018-02-28 23:30:00,0.0,0.0,18.40153896938688,15.0,15.0,,0.0,0.0
2018-03-01 00:00:00,1028.3575310791778,0.0,18.40153896938688,15.0,15.0,,293.8164374511936,0.0
2018-03-01 00:30:00,7000.0,0.0,18.21110713562414,15.0,15.0,,2000.0,0.0
2018-03-01 01:00:00,7000.0,0.0,18.37816910634796,15.0,15.0,,2000.0,0.0
2018-03-01 01:30:00,7000.0,0.0,18.54443587583791,15.0,15.0,,2000.0,0.0
2018-03-01 02:00:00,7000.0,0.0,18.71050975873311,15.0,15.0,,2000.0,0.0
2018-03-01 02:30:00,7000.0,0.0,18.876393042226393,15.0,15.0,,2000.0,0.0
2018-03-01 03:00:00,7000.0,0.0,19.04090221563873,15.0,15.0,,2000.0,0.0
2018-03-01 03:30:00,7000.0,0.0,19.20405357276554,15.0,15.0,,2000.0,0.0
