ev_penetration,hhp_percentage,n_dwellings,n_ev_homes,n_hhp_homes,mc_runs_per_pixel,max_demand_mean_kw,max_demand_std_kw,max_demand_p50_kw,max_demand_p90_kw,max_demand_p95_kw,max_demand_max_kw,max_demand_min_kw
0.26,0.24,147,38,35,500,371.74481201171875,9.648947715759277,371.6457061767578,383.8410583496094,387.5477066040039,407.47509765625,349.54339599609375
0.28,0.24,147,41,35,500,377.8050537109375,10.157800674438477,376.8402862548828,391.1831512451172,395.9902648925781,412.7037658691406,352.18603515625
0.3,0.24,147,44,35,500,383.779052734375,10.880427360534668,382.8357696533203,397.86957092285155,401.9882568359375,417.29852294921875,351.37811279296875
0.32,0.24,147,47,35,500,389.673095703125,10.848748207092285,389.5671844482422,404.3187957763672,408.52110900878904,423.3830261230469,354.7565002441406
0.34,0.24,147,50,35,500,394.781005859375,11.064970016479492,394.1975555419922,408.83771057128905,413.6754745483398,438.1513366699219,363.75640869140625
0.36,0.24,147,53,35,500,401.67218017578125,11.017255783081055,400.41123962402344,415.5723571777344,419.5600921630859,441.57293701171875,371.75579833984375
0.38,0.24,147,56,35,500,407.4596862792969,11.728048324584961,406.8737030029297,422.03497314453125,426.5063217163086,441.7369689941406,369.385986328125
0.4,0.24,147,59,35,500,412.6127014160156,11.3568754196167,411.50877380371094,428.575146484375,431.7553970336914,445.6555480957031,378.7574462890625
0.42,0.24,147,62,35,500,418.7894287109375,12.883441925048828,417.94390869140625,435.3619079589844,438.8726821899414,472.9767150878906,379.9486999511719
0.44,0.24,147,65,35,500,424.14501953125,11.753901481628418,423.8260803222656,438.97191467285154,444.18361816406247,471.18536376953125,386.9392395019531
0.46,0.24,147,68,35,500,429.0781555175781,12.185333251953125,428.5574951171875,446.07635498046875,451.24129791259764,469.38665771484375,398.4555358886719
0.48,0.24,147,71,35,500,434.5777282714844,12.292499542236328,433.8179168701172,450.17047729492185,455.43408050537107,472.0492858886719,403.2140197753906
0.5,0.24,147,74,35,500,440.26068115234375,13.266011238098145,439.4526824951172,457.5092742919922,464.4819869995117,487.9627685546875,408.00872802734375
0.52,0.24,147,76,35,500,444.62445068359375,13.360138893127441,443.3074035644531,461.9248962402344,468.0485595703125,481.72479248046875,413.95013427734375
0.54,0.24,147,79,35,500,450.5611877441406,13.564186096191406,449.9160919189453,467.7638763427734,475.5322525024414,493.4658203125,410.39227294921875
0.56,0.24,147,82,35,500,455.2305603027344,14.018160820007324,454.1436462402344,474.09027099609375,479.6405563354492,516.668701171875,419.4932861328125
0.58,0.24,147,85,35,500,460.7748718261719,13.361146926879883,459.80140686035156,478.8329681396485,483.3039916992187,516.2446899414062,421.18218994140625
0.6,0.24,147,88,35,500,467.55010986328125,14.295483589172363,466.9518585205078,486.147900390625,492.12300872802734,519.68798828125,428.248291015625
0.62,0.24,147,91,35,500,472.16705322265625,14.616329193115234,471.6093444824219,491.7981292724609,496.117333984375,530.4696044921875,426.591796875
0.64,0.24,147,94,35,500,477.8564453125,14.303938865661621,477.9967041015625,496.4713653564453,501.6393646240234,520.850341796875,436.5155029296875
0.66,0.24,147,97,35,500,482.2253723144531,14.643793106079102,481.78582763671875,501.27025146484374,507.04906158447267,548.4315185546875,448.6498718261719
0.68,0.24,147,100,35,500,488.289306640625,14.21640682220459,487.4774475097656,507.2435546875,513.6396881103516,532.096923828125,455.35235595703125
0.7000000000000001,0.24,147,103,35,500,493.47332763671875,14.877528190612793,493.10533142089844,513.259326171875,519.3701354980469,539.4880981445312,452.95635986328125
0.72,0.24,147,106,35,500,500.1558837890625,15.239105224609375,499.6240539550781,519.8648864746094,525.6793182373046,557.3497314453125,461.97015380859375
0.74,0.24,147,109,35,500,506.3098449707031,15.573781967163086,505.43438720703125,526.5593139648438,530.4963836669922,569.5201416015625,468.2403869628906
0.76,0.24,147,112,35,500,512.4456787109375,16.323007583618164,510.735107421875,534.1653930664063,540.7672515869141,573.8888549804688,474.9817199707031
0.78,0.24,147,115,35,500,516.568359375,15.980682373046875,515.6511840820312,537.4067016601563,546.2349121093749,570.2876586914062,470.9385986328125
0.8,0.24,147,118,35,500,522.5740356445312,15.982284545898438,521.3867492675781,545.739111328125,552.5106414794922,572.2257080078125,483.88720703125
0.8200000000000001,0.24,147,121,35,500,526.8558349609375,16.137483596801758,525.8745422363281,549.5373229980469,554.8406707763672,586.676513671875,481.7099609375
