ev_penetration,hhp_percentage,mhp_percentage,boiler_percentage,valid_mix,n_dwellings,n_ev_homes,n_hhp_homes,n_mhp_homes,n_boiler_homes,mc_runs_per_pixel,max_demand_mean_kw,max_demand_std_kw,max_demand_p50_kw,max_demand_p90_kw,max_demand_p95_kw,max_demand_max_kw,max_demand_min_kw
0.2,0.05,0.9,0.04999999999999993,True,147,29,7,132,8,500,363.8689270019531,9.47555923461914,363.6169891357422,376.49013366699216,380.55249481201173,393.9315185546875,338.89251708984375
0.2,0.05,0.9500000000000001,0.0,True,147,29,7,140,0,500,380.2900085449219,9.184752464294434,380.0670928955078,391.2526458740234,394.8127197265625,419.86737060546875,358.9708251953125
0.2,0.1,0.0,0.9,True,147,29,15,0,132,500,115.90809631347656,5.094843864440918,115.4840202331543,122.35287475585938,125.06916542053223,135.27093505859375,102.98847198486328
0.2,0.1,0.05,0.85,True,147,29,15,7,125,500,123.89907836914062,6.455842971801758,122.91538619995117,131.85156860351563,136.5012023925781,148.94679260253906,109.73001861572266
0.2,0.1,0.1,0.8,True,147,29,15,15,117,500,139.01426696777344,7.130697727203369,138.28394317626953,148.56913299560546,151.66270446777344,162.33456420898438,122.2877197265625
0.2,0.1,0.15000000000000002,0.75,True,147,29,15,22,110,500,152.1584014892578,7.31134557723999,151.55098724365234,161.185546875,164.28187103271483,178.727783203125,133.48204040527344
0.2,0.1,0.2,0.7,True,147,29,15,29,103,500,166.86289978027344,7.9066481590271,166.5435562133789,176.12958679199218,180.72034378051757,192.71759033203125,147.02163696289062
0.2,0.1,0.25,0.65,True,147,29,15,37,95,500,182.50949096679688,8.08569049835205,182.06121063232422,193.1512023925781,198.2316467285156,206.66973876953125,162.9197540283203
0.2,0.1,0.30000000000000004,0.6,True,147,29,15,44,88,500,196.3862762451172,8.304140090942383,196.06228637695312,206.58943786621094,211.35695877075193,221.58201599121094,173.16763305664062
0.2,0.1,0.35000000000000003,0.55,True,147,29,15,51,81,500,209.99203491210938,8.397354125976562,209.7695541381836,220.3676986694336,223.99321670532225,241.29058837890625,182.7984619140625
0.2,0.1,0.4,0.5,True,147,29,15,59,73,500,226.63800048828125,9.1417818069458,225.59273529052734,238.6072967529297,243.47918319702148,265.96185302734375,206.97357177734375
0.2,0.1,0.45,0.45,True,147,29,15,66,66,500,240.08763122558594,8.289402961730957,239.54163360595703,251.2457748413086,254.20532150268554,266.69976806640625,216.79586791992188
0.2,0.1,0.5,0.4,True,147,29,15,74,58,500,256.4676208496094,8.939964294433594,256.17796325683594,267.54026489257814,272.3032455444336,298.12939453125,232.86489868164062
0.2,0.1,0.55,0.35,True,147,29,15,81,51,500,269.9541320800781,9.038552284240723,269.6398162841797,282.5100799560547,285.9283905029297,299.02911376953125,245.5841064453125
0.2,0.1,0.6000000000000001,0.29999999999999993,True,147,29,15,88,44,500,284.45074462890625,8.56014633178711,284.09181213378906,295.1436706542969,298.5765182495117,313.7257995605469,262.86590576171875
0.2,0.1,0.65,0.25,True,147,29,15,96,36,500,299.8741149902344,9.33310317993164,299.5540771484375,311.9685516357422,315.1387237548828,334.4256896972656,273.04656982421875
0.2,0.1,0.7000000000000001,0.19999999999999996,True,147,29,15,103,29,500,314.52655029296875,9.037748336791992,314.04600524902344,326.75013427734376,330.22686462402345,339.4326477050781,288.23114013671875
0.2,0.1,0.75,0.15000000000000002,True,147,29,15,110,22,500,328.8581237792969,8.603965759277344,328.5483856201172,339.7491760253906,344.0860122680664,357.3571472167969,306.3903503417969
0.2,0.1,0.8,0.09999999999999998,True,147,29,15,118,14,500,344.6897277832031,8.698057174682617,344.2842254638672,355.7681030273438,360.0491943359375,370.5874938964844,319.71026611328125
0.2,0.1,0.8500000000000001,0.04999999999999993,True,147,29,15,125,7,500,359.1389465332031,8.958442687988281,358.9810028076172,370.942822265625,374.4501358032227,383.1122741699219,337.9090270996094
0.2,0.1,0.9,0.0,True,147,29,15,132,0,500,372.80316162109375,9.335126876831055,371.9241638183594,384.4417327880859,389.2866714477539,408.1622009277344,350.1035461425781
0.2,0.15000000000000002,0.0,0.85,True,147,29,22,0,125,500,119.88677978515625,5.665206432342529,119.10366821289062,127.49636688232422,130.121809387207,144.59437561035156,107.02197265625
0.2,0.15000000000000002,0.05,0.7999999999999999,True,147,29,22,7,118,500,131.02378845214844,6.8577399253845215,130.3663787841797,140.37005615234375,142.7429588317871,154.73440551757812,113.34623718261719
0.2,0.15000000000000002,0.1,0.75,True,147,29,22,15,110,500,146.2938232421875,7.101375102996826,145.56564331054688,156.17536163330078,158.62245330810546,168.65792846679688,126.57073211669922
0.2,0.15000000000000002,0.15000000000000002,0.7,True,147,29,22,22,103,500,159.97242736816406,7.814318656921387,159.5974884033203,170.65601196289063,173.60633697509766,190.83441162109375,138.08474731445312
0.2,0.15000000000000002,0.2,0.6499999999999999,True,147,29,22,29,96,500,173.90171813964844,7.803912162780762,173.06616973876953,184.28107604980468,187.25010833740234,201.75912475585938,153.03050231933594
0.2,0.15000000000000002,0.25,0.6,True,147,29,22,37,88,500,189.82704162597656,7.767459869384766,189.64185333251953,200.58961029052733,202.81675796508787,217.3147735595703,165.39044189453125
0.2,0.15000000000000002,0.30000000000000004,0.5499999999999999,True,147,29,22,44,81,500,203.94671630859375,8.192607879638672,203.7526626586914,214.0213394165039,216.60474319458007,238.27517700195312,181.5474853515625
0.2,0.15000000000000002,0.35000000000000003,0.49999999999999994,True,147,29,22,51,74,500,217.49107360839844,7.6407976150512695,217.10813903808594,226.80337371826172,230.21005859375,240.9139404296875,198.16790771484375
0.2,0.15000000000000002,0.4,0.44999999999999996,True,147,29,22,59,66,500,234.2801971435547,8.454636573791504,233.8193817138672,245.28175354003906,249.66392135620114,266.3290710449219,214.14306640625
0.2,0.15000000000000002,0.45,0.39999999999999997,True,147,29,22,66,59,500,248.134765625,8.535346984863281,247.29122924804688,259.4401824951172,262.7026260375976,271.92205810546875,223.5937042236328
0.2,0.15000000000000002,0.5,0.35,True,147,29,22,74,51,500,263.2926025390625,8.543535232543945,263.0164794921875,273.8971405029297,276.74644165039064,296.19610595703125,243.05259704589844
0.2,0.15000000000000002,0.55,0.29999999999999993,True,147,29,22,81,44,500,278.1718444824219,8.961494445800781,277.42181396484375,290.61188354492185,294.3810470581055,302.4947814941406,251.7052764892578
0.2,0.15000000000000002,0.6000000000000001,0.2499999999999999,True,147,29,22,88,37,500,291.98492431640625,8.453668594360352,291.6981506347656,302.10088806152345,306.33011627197266,322.6606750488281,269.0223388671875
0.2,0.15000000000000002,0.65,0.19999999999999996,True,147,29,22,96,29,500,308.62713623046875,8.735977172851562,308.32286071777344,319.28785095214846,324.2843551635742,337.9154357910156,282.8700866699219
0.2,0.15000000000000002,0.7000000000000001,0.1499999999999999,True,147,29,22,103,22,500,322.06195068359375,8.754456520080566,321.1237487792969,334.1569519042969,337.27928924560547,364.36688232421875,298.6458435058594
0.2,0.15000000000000002,0.75,0.09999999999999998,True,147,29,22,110,15,500,336.742919921875,8.668604850769043,336.65284729003906,348.28162536621096,352.38557586669924,365.3941650390625,313.0107421875
0.2,0.15000000000000002,0.8,0.04999999999999993,True,147,29,22,118,7,500,352.56292724609375,8.50734806060791,352.29986572265625,363.3555389404297,366.72008514404297,386.02947998046875,331.5436096191406
0.2,0.15000000000000002,0.8500000000000001,0.0,True,147,29,22,125,0,500,365.7671813964844,9.057743072509766,365.5120544433594,377.5196044921875,381.67695770263674,404.0628356933594,333.47735595703125
0.2,0.2,0.0,0.8,True,147,29,29,0,118,500,125.08677673339844,5.8198394775390625,124.57240295410156,132.8063522338867,137.18720626831055,144.91795349121094,111.72541046142578
0.2,0.2,0.05,0.75,True,147,29,29,7,111,500,138.27359008789062,6.867815971374512,137.77035522460938,146.97896423339844,148.80314102172852,163.84042358398438,119.39179992675781
0.2,0.2,0.1,0.7000000000000001,True,147,29,29,15,103,500,154.3311004638672,7.358382225036621,153.6592254638672,164.40318603515624,167.58704223632813,176.03475952148438,136.59669494628906
0.2,0.2,0.15000000000000002,0.65,True,147,29,29,22,96,500,167.87107849121094,7.642314910888672,166.94420623779297,177.82390441894532,181.83421096801757,193.58840942382812,149.69100952148438
0.2,0.2,0.2,0.6000000000000001,True,147,29,29,29,89,500,181.80067443847656,7.991173267364502,180.9868392944336,192.59685363769532,196.6852798461914,210.7244110107422,160.18075561523438
0.2,0.2,0.25,0.55,True,147,29,29,37,81,500,198.22467041015625,8.053300857543945,197.27312469482422,208.75469970703125,211.5823188781738,224.25537109375,175.3141326904297
0.2,0.2,0.30000000000000004,0.5,True,147,29,29,44,74,500,211.06927490234375,8.051897048950195,210.75377655029297,221.21625061035155,224.7281295776367,242.70297241210938,188.58836364746094
0.2,0.2,0.35000000000000003,0.45,True,147,29,29,51,67,500,224.96533203125,8.387797355651855,224.3570556640625,236.24370727539062,239.77008361816405,251.9108428955078,203.58302307128906
