ev_penetration,hhp_percentage,mhp_percentage,boiler_percentage,valid_mix,n_dwellings,n_ev_homes,n_hhp_homes,n_mhp_homes,n_boiler_homes,mc_runs_per_pixel,max_demand_mean_kw,max_demand_std_kw,max_demand_p50_kw,max_demand_p90_kw,max_demand_p95_kw,max_demand_max_kw,max_demand_min_kw
0.1,0.0,0.0,1.0,True,147,15,0,0,147,500,110.42433166503906,4.697421073913574,109.95035934448242,116.60353622436524,118.65690803527832,125.35779571533203,96.38957977294922
0.1,0.0,0.05,0.95,True,147,15,0,7,140,500,112.43582916259766,5.038962364196777,111.89032745361328,119.0963638305664,121.27030982971192,132.73622131347656,101.33202362060547
0.1,0.0,0.1,0.9,True,147,15,0,15,132,500,114.5018081665039,5.185263633728027,113.88646697998047,121.12845306396484,123.91172103881836,138.87417602539062,102.4886703491211
0.1,0.0,0.15000000000000002,0.85,True,147,15,0,22,125,500,118.05728149414062,5.098084926605225,117.5860595703125,124.74852676391602,127.98405761718749,137.79241943359375,105.65779113769531
0.1,0.0,0.2,0.8,True,147,15,0,29,118,500,124.41587829589844,5.5827813148498535,123.77458190917969,131.71312561035157,134.24126205444335,144.40365600585938,108.91738891601562
0.1,0.0,0.25,0.75,True,147,15,0,37,110,500,138.54087829589844,6.101103782653809,138.14044952392578,146.64545288085938,149.07079010009767,159.22885131835938,122.65190887451172
0.1,0.0,0.30000000000000004,0.7,True,147,15,0,44,103,500,151.8232879638672,6.076724529266357,151.14971923828125,160.31202850341796,162.45982437133787,172.59356689453125,136.21157836914062
0.1,0.0,0.35000000000000003,0.6499999999999999,True,147,15,0,51,96,500,165.2871551513672,6.218420028686523,164.67657470703125,173.05967712402344,176.81099166870118,184.1644744873047,150.1602783203125
0.1,0.0,0.4,0.6,True,147,15,0,59,88,500,181.23631286621094,6.625131130218506,181.2996368408203,189.72847747802734,191.5536102294922,206.15914916992188,156.2908477783203
0.1,0.0,0.45,0.55,True,147,15,0,66,81,500,195.13230895996094,6.881608486175537,194.76773071289062,204.3976272583008,206.92328186035155,217.81710815429688,176.5330047607422
0.1,0.0,0.5,0.5,True,147,15,0,74,73,500,210.8527069091797,6.989062309265137,210.33638763427734,220.54546356201172,223.54051208496094,246.34002685546875,191.13607788085938
0.1,0.0,0.55,0.44999999999999996,True,147,15,0,81,66,500,225.28775024414062,6.690340518951416,224.93315887451172,234.25196990966796,237.0775550842285,252.67440795898438,205.6623992919922
0.1,0.0,0.6000000000000001,0.3999999999999999,True,147,15,0,88,59,500,239.24725341796875,6.823338985443115,238.71163177490234,248.15233764648437,250.3482421875,270.4983215332031,221.031005859375
0.1,0.0,0.65,0.35,True,147,15,0,96,51,500,255.6005401611328,7.0560407638549805,255.40621185302734,264.3206268310547,267.7903030395508,279.72662353515625,234.18663024902344
0.1,0.0,0.7000000000000001,0.29999999999999993,True,147,15,0,103,44,500,269.68017578125,6.874452114105225,269.45973205566406,278.65964965820314,281.544140625,292.0876770019531,252.12490844726562
0.1,0.0,0.75,0.25,True,147,15,0,110,37,500,283.8856506347656,6.635738372802734,284.0986633300781,291.8159149169922,294.3830963134765,305.47406005859375,265.5501403808594
0.1,0.0,0.8,0.19999999999999996,True,147,15,0,118,29,500,299.65411376953125,7.2532830238342285,299.33946228027344,308.6778167724609,311.860986328125,324.0838623046875,279.79290771484375
0.1,0.0,0.8500000000000001,0.1499999999999999,True,147,15,0,125,22,500,314.48046875,7.131699562072754,314.34580993652344,323.609326171875,326.99915771484376,340.0272521972656,294.57025146484375
0.1,0.0,0.9,0.09999999999999998,True,147,15,0,132,15,500,328.7955322265625,7.134953498840332,328.6962432861328,338.1379150390625,340.48353576660156,350.35076904296875,306.03936767578125
0.1,0.0,0.9500000000000001,0.04999999999999993,True,147,15,0,140,7,500,344.56005859375,6.92999792098999,344.5003356933594,353.8380981445313,356.00284576416016,365.2752990722656,326.35760498046875
0.1,0.0,1.0,0.0,True,147,15,0,147,0,500,358.9597473144531,7.090742588043213,359.17359924316406,367.8680450439453,370.13857116699216,379.5568542480469,337.8632507324219
0.1,0.05,0.0,0.95,True,147,15,7,0,140,500,111.99103546142578,5.036418437957764,111.50394058227539,118.87210845947266,121.0079963684082,129.5348358154297,101.47732543945312
0.1,0.05,0.05,0.8999999999999999,True,147,15,7,7,133,500,113.95264434814453,4.880050182342529,113.52487564086914,120.4097984313965,122.81927871704102,130.4427032470703,104.02667236328125
0.1,0.05,0.1,0.85,True,147,15,7,15,125,500,116.70088958740234,4.871823310852051,116.22441864013672,123.23050003051758,124.94775238037107,134.45468139648438,104.3978271484375
0.1,0.05,0.15000000000000002,0.7999999999999999,True,147,15,7,22,118,500,121.58736419677734,5.133353233337402,121.14068984985352,128.2447036743164,130.18176956176757,139.83860778808594,109.57569122314453
0.1,0.05,0.2,0.75,True,147,15,7,29,111,500,130.64422607421875,5.7458720207214355,130.08222198486328,138.04320373535157,141.40490264892577,154.04385375976562,116.25509643554688
0.1,0.05,0.25,0.7,True,147,15,7,37,103,500,145.89283752441406,6.154055595397949,145.49100494384766,153.6340118408203,156.02033081054688,165.80984497070312,127.9974365234375
0.1,0.05,0.30000000000000004,0.6499999999999999,True,147,15,7,44,96,500,159.01937866210938,5.936944007873535,158.50927734375,166.9058364868164,169.58604049682614,177.21067810058594,140.55552673339844
0.1,0.05,0.35000000000000003,0.5999999999999999,True,147,15,7,51,89,500,172.94384765625,6.402806282043457,172.26284790039062,181.52589111328126,184.72503585815429,193.2972869873047,152.5867919921875
0.1,0.05,0.4,0.5499999999999999,True,147,15,7,59,81,500,188.67425537109375,6.379100322723389,188.49349212646484,196.5763931274414,200.44127349853514,208.02212524414062,171.57415771484375
0.1,0.05,0.45,0.49999999999999994,True,147,15,7,66,74,500,202.8390350341797,6.736506938934326,202.59442138671875,211.39669494628907,214.08176956176757,224.98239135742188,177.31869506835938
0.1,0.05,0.5,0.44999999999999996,True,147,15,7,74,66,500,218.77197265625,7.12499475479126,218.3849105834961,228.02105407714845,230.71443786621094,245.70016479492188,200.3480987548828
0.1,0.05,0.55,0.3999999999999999,True,147,15,7,81,59,500,232.907470703125,6.861649513244629,232.68862915039062,241.45704498291016,244.5318382263183,254.82179260253906,210.8541259765625
0.1,0.05,0.6000000000000001,0.34999999999999987,True,147,15,7,88,52,500,246.8521270751953,6.720422267913818,246.47425079345703,255.49193420410157,258.35716400146487,271.031494140625,228.255859375
0.1,0.05,0.65,0.29999999999999993,True,147,15,7,96,44,500,262.8828125,7.210028171539307,262.77696228027344,271.5666809082031,275.2147933959961,289.634033203125,241.7402801513672
0.1,0.05,0.7000000000000001,0.2499999999999999,True,147,15,7,103,37,500,277.3136901855469,7.192201137542725,277.09161376953125,285.6985778808594,289.8767837524414,304.5706787109375,257.7325744628906
0.1,0.05,0.75,0.19999999999999996,True,147,15,7,110,30,500,291.0072937011719,7.206897258758545,290.6510009765625,300.4140991210937,303.65868682861327,315.9959411621094,274.1596984863281
0.1,0.05,0.8,0.1499999999999999,True,147,15,7,118,22,500,307.4554748535156,6.768972873687744,307.40167236328125,316.5916717529297,318.8963897705078,324.3315734863281,288.8318786621094
0.1,0.05,0.8500000000000001,0.09999999999999987,True,147,15,7,125,15,500,321.6422119140625,7.529455184936523,321.20928955078125,331.75588073730466,335.41861724853516,343.4945983886719,303.428466796875
0.1,0.05,0.9,0.04999999999999993,True,147,15,7,132,8,500,336.0515441894531,7.294012069702148,335.68499755859375,345.2373107910156,348.3329620361328,361.7773132324219,316.3266906738281
0.1,0.05,0.9500000000000001,0.0,True,147,15,7,140,0,500,352.32440185546875,7.3846330642700195,352.24969482421875,361.7800750732422,364.73990631103516,372.7538146972656,332.45098876953125
0.1,0.1,0.0,0.9,True,147,15,15,0,132,500,114.24595642089844,5.033628463745117,114.0085563659668,120.95439834594727,123.0411766052246,133.97128295898438,103.7100830078125
0.1,0.1,0.05,0.85,True,147,15,15,7,125,500,116.2714614868164,4.82492733001709,115.74887084960938,122.5435775756836,124.20434761047363,143.30218505859375,104.10008239746094
0.1,0.1,0.1,0.8,True,147,15,15,15,117,500,120.38042449951172,5.013964653015137,119.87663269042969,127.02334747314453,129.17747344970704,137.3145751953125,108.46593475341797
0.1,0.1,0.15000000000000002,0.75,True,147,15,15,22,110,500,127.81604766845703,5.314767837524414,127.29431915283203,134.68820343017578,137.00086822509763,146.71176147460938,113.533935546875
0.1,0.1,0.2,0.7,True,147,15,15,29,103,500,139.4955291748047,5.75919771194458,139.58246612548828,146.89212493896486,148.85437088012696,156.50196838378906,123.07954406738281
0.1,0.1,0.25,0.65,True,147,15,15,37,95,500,154.5812225341797,6.011873245239258,154.24302673339844,162.27743225097657,164.90856704711913,172.4414825439453,136.91098022460938
0.1,0.1,0.30000000000000004,0.6,True,147,15,15,44,88,500,168.03929138183594,6.567255973815918,167.60143280029297,176.89562377929687,179.39732055664064,189.68768310546875,151.0933837890625
0.1,0.1,0.35000000000000003,0.55,True,147,15,15,51,81,500,181.60618591308594,6.554629802703857,181.1240997314453,190.17522888183595,193.59822845458984,206.2266845703125,164.81396484375
0.1,0.1,0.4,0.5,True,147,15,15,59,73,500,197.8660125732422,7.085715293884277,197.29440307617188,207.16111755371094,210.366455078125,222.65277099609375,178.28363037109375
0.1,0.1,0.45,0.45,True,147,15,15,66,66,500,211.34571838378906,6.995460033416748,210.64583587646484,220.72028656005858,223.34998397827147,234.39736938476562,189.20437622070312
0.1,0.1,0.5,0.4,True,147,15,15,74,58,500,227.8602752685547,7.044574737548828,227.70147705078125,235.75861053466798,239.3911582946777,252.04421997070312,204.51522827148438
0.1,0.1,0.55,0.35,True,147,15,15,81,51,500,241.5738067626953,7.145288944244385,241.22481536865234,250.80694122314455,253.13303985595704,269.2571716308594,221.05429077148438
0.1,0.1,0.6000000000000001,0.29999999999999993,True,147,15,15,88,44,500,255.92120361328125,6.90401554107666,255.9865951538086,264.70777893066406,267.0586166381836,279.80987548828125,236.79071044921875
0.1,0.1,0.65,0.25,True,147,15,15,96,36,500,271.39996337890625,6.900118350982666,271.2843475341797,280.01186218261716,282.7273239135742,294.81817626953125,252.9128875732422
