time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,tariff_elec_price,tariff_gas_price,tariff_offset_steps,solve_status
2021-02-07 00:00:00,1,110,0.0,0.0,0.0,0.0628,5.0,5.0,2,optimal
2021-02-07 00:30:00,1,110,0.0,0.0,0.0,0.21869999999999998,5.0,5.0,2,optimal
2021-02-07 01:00:00,1,110,0.0,0.0,0.0,0.08656666666666667,15.0,5.0,2,optimal
2021-02-07 01:30:00,1,110,0.0,0.0,0.0,0.11773333333333331,15.0,5.0,2,optimal
2021-02-07 02:00:00,1,110,0.0,0.0,0.0,0.18406666666666663,15.0,5.0,2,optimal
2021-02-07 02:30:00,1,110,0.0,0.0,0.0,0.052399999999999995,15.0,5.0,2,optimal
2021-02-07 03:00:00,1,110,0.0,0.0,0.0,0.21126666666666669,15.0,5.0,2,optimal
2021-02-07 03:30:00,1,110,0.0,0.0,0.0,0.07666666666666667,15.0,5.0,2,optimal
2021-02-07 04:00:00,1,110,0.0,0.0,0.0,0.13206666666666667,15.0,5.0,2,optimal
2021-02-07 04:30:00,1,110,0.0,0.0,0.0,0.1534,15.0,5.0,2,optimal
2021-02-07 05:00:00,1,110,1.2562711752477147,0.0,0.0,0.05546666666666667,5.0,5.0,2,optimal
2021-02-07 05:30:00,1,110,2.0,0.0,0.0,0.12176666666666668,5.0,5.0,2,optimal
2021-02-07 06:00:00,1,110,2.0,0.0,0.0,0.16476666666666667,5.0,5.0,2,optimal
2021-02-07 06:30:00,1,110,2.0,0.0,0.0,0.052399999999999995,5.0,5.0,2,optimal
2021-02-07 07:00:00,1,110,2.0,0.0,0.0,0.10373333333333332,5.0,5.0,2,optimal
2021-02-07 07:30:00,1,110,2.0,0.0,1.604772195472187,0.0928,5.0,5.0,2,optimal
2021-02-07 08:00:00,1,110,2.0,0.0,0.0,0.16673333333333332,5.0,5.0,2,optimal
2021-02-07 08:30:00,1,110,0.0,0.0,0.0,0.08259999999999999,15.0,5.0,2,optimal
2021-02-07 09:00:00,1,110,0.0,0.0,0.0,0.17066666666666666,15.0,5.0,2,optimal
2021-02-07 09:30:00,1,110,0.0,0.0,0.0,0.10540000000000001,15.0,5.0,2,optimal
2021-02-07 10:00:00,1,110,0.0,0.0,0.0,0.051,15.0,5.0,2,optimal
2021-02-07 10:30:00,1,110,0.0,0.0,0.0,0.18353333333333333,15.0,5.0,2,optimal
2021-02-07 11:00:00,1,110,0.0,0.0,0.0,0.10093333333333333,15.0,5.0,2,optimal
2021-02-07 11:30:00,1,110,0.0,0.0,0.0,0.058333333333333334,15.0,5.0,2,optimal
2021-02-07 12:00:00,1,110,0.0,0.0,0.0,0.17066666666666666,15.0,5.0,2,optimal
2021-02-07 12:30:00,1,110,0.0,0.0,0.0,0.042,15.0,5.0,2,optimal
2021-02-07 13:00:00,1,110,0.0,0.0,0.0,0.2459333333333333,15.0,5.0,2,optimal
2021-02-07 13:30:00,1,110,0.0,0.0,0.0,0.042,15.0,5.0,2,optimal
2021-02-07 14:00:00,1,110,0.667873309497743,0.0,0.0,0.042,5.0,5.0,2,optimal
