time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,tariff_elec_price,tariff_gas_price,tariff_offset_steps,solve_status
2021-02-07 00:00:00,1,121,0.0,0.0,0.0,0.054,15.0,5.0,-1,optimal
2021-02-07 00:30:00,1,121,0.0,0.0,0.0,0.146,15.0,5.0,-1,optimal
2021-02-07 01:00:00,1,121,0.0,0.0,0.0,0.09693333333333334,15.0,5.0,-1,optimal
2021-02-07 01:30:00,1,121,0.0,0.0,0.0,0.09079999999999999,15.0,5.0,-1,optimal
2021-02-07 02:00:00,1,121,0.0,0.0,0.0,0.23313333333333333,15.0,5.0,-1,optimal
2021-02-07 02:30:00,1,121,0.0,0.0,0.0,0.054,15.0,5.0,-1,optimal
2021-02-07 03:00:00,1,121,0.0,0.0,0.0,0.2429333333333333,15.0,5.0,-1,optimal
2021-02-07 03:30:00,1,121,1.0006540417690377,0.0,0.0,0.081,5.0,5.0,-1,optimal
2021-02-07 04:00:00,1,121,2.0,0.0,0.0,0.218,5.0,5.0,-1,optimal
2021-02-07 04:30:00,1,121,2.0,0.0,0.0,0.10593333333333334,5.0,5.0,-1,optimal
2021-02-07 05:00:00,1,121,2.0,0.0,0.0,0.17343333333333333,5.0,5.0,-1,optimal
2021-02-07 05:30:00,1,121,2.0,0.0,0.0,0.1505,5.0,5.0,-1,optimal
2021-02-07 06:00:00,1,121,2.0,0.0,0.0,0.081,5.0,5.0,-1,optimal
2021-02-07 06:30:00,1,121,2.0,0.0,1.7093429574083978,0.2429333333333333,5.0,5.0,-1,optimal
2021-02-07 07:00:00,1,121,0.0,0.0,0.0,0.055,15.0,5.0,-1,optimal
2021-02-07 07:30:00,1,121,0.0,0.0,0.0,0.06333333333333334,15.0,5.0,-1,optimal
2021-02-07 08:00:00,1,121,0.0,0.0,0.0,1.3063666666666665,15.0,5.0,-1,optimal
2021-02-07 08:30:00,1,121,0.0,0.0,0.0,0.09596666666666669,15.0,5.0,-1,optimal
2021-02-07 09:00:00,1,121,0.0,0.0,0.0,0.5597000000000001,15.0,5.0,-1,optimal
2021-02-07 09:30:00,1,121,0.0,0.0,0.0,2.303833333333333,15.0,5.0,-1,optimal
2021-02-07 10:00:00,1,121,0.0,0.0,0.0,0.209,15.0,5.0,-1,optimal
2021-02-07 10:30:00,1,121,0.0,0.0,0.0,0.25006666666666666,15.0,5.0,-1,optimal
2021-02-07 11:00:00,1,121,0.0,0.0,0.0,0.3561,15.0,5.0,-1,optimal
2021-02-07 11:30:00,1,121,0.0,0.0,0.0,0.4987,15.0,5.0,-1,optimal
2021-02-07 12:00:00,1,121,0.0,0.0,0.0,2.1161333333333334,15.0,5.0,-1,optimal
2021-02-07 12:30:00,1,121,0.36800612538432753,0.0,0.0,0.7647333333333334,5.0,5.0,-1,optimal
2021-02-07 13:00:00,1,121,0.4046130722501975,0.0,0.0,1.4044333333333334,5.0,5.0,-1,optimal
2021-02-07 13:30:00,1,121,0.622148712235569,0.0,0.0,0.9523333333333334,5.0,5.0,-1,optimal
2021-02-07 14:00:00,1,121,2.0,0.0,0.0,0.49456666666666665,5.0,5.0,-1,optimal
2021-02-07 14:30:00,1,121,2.0,0.0,0.0,0.6533,5.0,5.0,-1,optimal
2021-02-07 15:00:00,1,121,2.0,0.0,0.0,1.2815666666666665,5.0,5.0,-1,optimal
2021-02-07 15:30:00,1,121,0.0,0.0,0.0,0.3675,30.0,5.0,-1,optimal
2021-02-07 16:00:00,1,121,0.0,0.0,0.0,0.41736666666666666,30.0,5.0,-1,optimal
2021-02-07 16:30:00,1,121,0.0,0.0,0.0,0.21159999999999998,30.0,5.0,-1,optimal
2021-02-07 17:00:00,1,121,0.0,0.0,0.0,0.47833333333333333,30.0,5.0,-1,optimal
2021-02-07 17:30:00,1,121,0.0,0.0,0.0,0.40643333333333326,30.0,5.0,-1,optimal
2021-02-07 18:00:00,1,121,0.0,0.0,0.0,0.06236666666666667,30.0,5.0,-1,optimal
2021-02-07 18:30:00,1,121,0.0,0.0,0.0,0.3756333333333333,30.0,5.0,-1,optimal
2021-02-07 19:00:00,1,121,0.0,0.0,0.0,0.1903333333333333,15.0,5.0,-1,optimal
2021-02-07 19:30:00,1,121,0.47410965420601386,0.0,0.0,0.232,15.0,5.0,-1,optimal
2021-02-07 20:00:00,1,121,0.5281247078222583,0.0,0.0,0.2753333333333333,15.0,5.0,-1,optimal
2021-02-07 20:30:00,1,121,0.0,0.0,0.0,0.3116333333333333,15.0,5.0,-1,optimal
2021-02-07 21:00:00,1,121,0.0,0.0,0.0,1.4810333333333332,15.0,5.0,-1,optimal
2021-02-07 21:30:00,1,121,0.21895238095238095,0.0,0.0,0.4417,5.0,5.0,-1,optimal
2021-02-07 22:00:00,1,121,0.0,0.0,0.0,0.3539333333333333,5.0,5.0,-1,optimal
2021-02-07 22:30:00,1,121,0.0,0.0,0.0,0.293,5.0,5.0,-1,optimal
2021-02-07 23:00:00,1,121,0.0,0.0,0.0,0.5117,5.0,5.0,-1,optimal
2021-02-07 23:30:00,1,121,0.0,0.0,0.0,0.6609666666666667,15.0,5.0,-1,optimal
2021-02-08 00:00:00,1,121,1.8890931103482085,0.0,1.1422482500886957,0.126,5.0,5.0,4,optimal
2021-02-08 00:30:00,1,121,2.0,0.0,5.0,0.058,5.0,5.0,4,optimal
2021-02-08 01:00:00,1,121,2.0,0.0,5.0,0.1174,5.0,5.0,4,optimal
2021-02-08 01:30:00,1,121,2.0,0.0,0.0,0.14746666666666666,5.0,5.0,4,optimal
