time,Q_hp,Q_bo,Tin,T_set,T_low,T_high,total_heat_W,total_heat_kW
2022-02-09 00:00:00,4000.0,0.0,18.13,18.0,15.0,,4000.0,4.0
2022-02-09 00:30:00,4000.0,0.0,18.13211218002859,18.0,15.0,,4000.0,4.0
2022-02-09 01:00:00,4000.0,0.0,18.134752529032692,18.0,15.0,,4000.0,4.0
2022-02-09 01:30:00,4000.0,0.0,18.13801235390802,18.0,15.0,,4000.0,4.0
2022-02-09 02:00:00,4000.0,0.0,18.14203887313288,18.0,15.0,,4000.0,4.0
2022-02-09 02:30:00,4000.0,0.0,18.14491637419111,18.0,15.0,,4000.0,4.0
2022-02-09 03:00:00,4000.0,0.0,18.144532592161237,18.0,15.0,,4000.0,4.0
2022-02-09 03:30:00,4000.0,0.0,18.13888254198244,18.0,15.0,,4000.0,4.0
2022-02-09 04:00:00,4000.0,0.0,18.125725043279203,18.0,15.0,,4000.0,4.0
2022-02-09 04:30:00,4000.0,7911.036513931918,18.108402398091993,18.0,15.0,,11911.036513931918,11.911036513931919
2022-02-09 05:00:00,4000.0,24000.0,18.36962158407462,18.0,15.0,,28000.0,28.0
2022-02-09 05:30:00,4000.0,24000.0,19.192310023773985,18.0,15.0,,28000.0,28.0
2022-02-09 06:00:00,4000.0,1454.6296663103956,20.0,21.0,20.0,22.0,5454.629666310396,5.454629666310396
2022-02-09 06:30:00,4000.0,1468.4926695286852,20.0,21.0,20.0,22.0,5468.492669528685,5.468492669528685
2022-02-09 07:00:00,4000.0,1534.1108847621708,20.0,21.0,20.0,22.0,5534.110884762171,5.534110884762171
2022-02-09 07:30:00,4000.0,1658.4034744489074,20.0,21.0,20.0,22.0,5658.403474448907,5.658403474448908
2022-02-09 08:00:00,4000.0,1732.1084415597707,20.0,21.0,20.0,22.0,5732.108441559771,5.73210844155977
2022-02-09 08:30:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0
2022-02-09 09:00:00,4000.0,0.0,19.950843273572083,18.0,15.0,,4000.0,4.0
2022-02-09 09:30:00,4000.0,0.0,19.905407461340587,18.0,15.0,,4000.0,4.0
2022-02-09 10:00:00,4000.0,0.0,19.89902947200955,18.0,15.0,,4000.0,4.0
2022-02-09 10:30:00,4000.0,0.0,19.8953282412262,18.0,15.0,,4000.0,4.0
2022-02-09 11:00:00,4000.0,0.0,19.915766785600564,18.0,15.0,,4000.0,4.0
2022-02-09 11:30:00,4000.0,0.0,19.937332371461324,18.0,15.0,,4000.0,4.0
2022-02-09 12:00:00,4000.0,0.0,19.979711857051417,18.0,15.0,,4000.0,4.0
2022-02-09 12:30:00,4000.0,0.0,20.02229037443695,18.0,15.0,,4000.0,4.0
2022-02-09 13:00:00,4000.0,0.0,20.061735451010946,18.0,15.0,,4000.0,4.0
2022-02-09 13:30:00,4000.0,0.0,20.09650291800838,18.0,15.0,,4000.0,4.0
2022-02-09 14:00:00,4000.0,0.0,20.120471815114623,18.0,15.0,,4000.0,4.0
2022-02-09 14:30:00,4000.0,0.0,20.14430259726983,18.0,15.0,,4000.0,4.0
2022-02-09 15:00:00,4000.0,0.0,20.15017970671842,18.0,15.0,,4000.0,4.0
2022-02-09 15:30:00,4000.0,0.0,20.157622497104875,18.0,15.0,,4000.0,4.0
