time,Q_hp,Q_bo,Tin,T_set,T_low,T_high,total_heat_W,total_heat_kW
2022-02-09 00:00:00,4000.0,0.0,18.13,18.0,15.0,,4000.0,4.0
2022-02-09 00:30:00,4000.0,0.0,18.168910069124838,18.0,15.0,,4000.0,4.0
2022-02-09 01:00:00,4000.0,0.0,18.20785834349488,18.0,15.0,,4000.0,4.0
2022-02-09 01:30:00,4000.0,0.0,18.24689217945591,18.0,15.0,,4000.0,4.0
2022-02-09 02:00:00,4000.0,0.0,18.286086408773944,18.0,15.0,,4000.0,4.0
2022-02-09 02:30:00,4000.0,0.0,18.324512197459615,18.0,15.0,,4000.0,4.0
2022-02-09 03:00:00,4000.0,0.0,18.36113917310597,18.0,15.0,,4000.0,4.0
2022-02-09 03:30:00,4000.0,0.0,18.394982744898662,18.0,15.0,,4000.0,4.0
2022-02-09 04:00:00,4000.0,0.0,18.424937288749245,18.0,15.0,,4000.0,4.0
2022-02-09 04:30:00,4000.0,7472.401031245759,18.452608090717284,18.0,15.0,,11472.40103124576,11.47240103124576
2022-02-09 05:00:00,4000.0,24000.0,18.678826217501815,18.0,15.0,,28000.0,28.0
2022-02-09 05:30:00,4000.0,24000.0,19.342590595205646,18.0,15.0,,28000.0,28.0
2022-02-09 06:00:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0
2022-02-09 06:30:00,4000.0,0.0,20.012917533845453,21.0,20.0,22.0,4000.0,4.0
2022-02-09 07:00:00,4000.0,0.0,20.025520316920797,21.0,20.0,22.0,4000.0,4.0
2022-02-09 07:30:00,4000.0,0.0,20.03692199436,21.0,20.0,22.0,4000.0,4.0
2022-02-09 08:00:00,4000.0,0.0,20.046121909496943,21.0,20.0,22.0,4000.0,4.0
2022-02-09 08:30:00,4000.0,0.0,20.054002173614467,21.0,20.0,22.0,4000.0,4.0
2022-02-09 09:00:00,4000.0,0.0,20.067020144691345,18.0,15.0,,4000.0,4.0
2022-02-09 09:30:00,4000.0,0.0,20.081479395082226,18.0,15.0,,4000.0,4.0
2022-02-09 10:00:00,4000.0,0.0,20.113058972184323,18.0,15.0,,4000.0,4.0
2022-02-09 10:30:00,4000.0,0.0,20.14571564598302,18.0,15.0,,4000.0,4.0
2022-02-09 11:00:00,4000.0,0.0,20.188576258400424,18.0,15.0,,4000.0,4.0
2022-02-09 11:30:00,4000.0,0.0,20.231852073638827,18.0,15.0,,4000.0,4.0
2022-02-09 12:00:00,4000.0,0.0,20.284393628101732,18.0,15.0,,4000.0,4.0
2022-02-09 12:30:00,4000.0,0.0,20.336971614417052,18.0,15.0,,4000.0,4.0
2022-02-09 13:00:00,4000.0,0.0,20.38781674109113,18.0,15.0,,4000.0,4.0
2022-02-09 13:30:00,4000.0,0.0,20.436317314555108,18.0,15.0,,4000.0,4.0
2022-02-09 14:00:00,4000.0,0.0,20.479857109293693,18.0,15.0,,4000.0,4.0
2022-02-09 14:30:00,4000.0,0.0,20.523213272254115,18.0,15.0,,4000.0,4.0
2022-02-09 15:00:00,4000.0,0.0,20.558762494218954,18.0,15.0,,4000.0,4.0
2022-02-09 15:30:00,4000.0,0.0,20.594897296348858,18.0,15.0,,4000.0,4.0
2022-02-09 16:00:00,0.0,0.0,20.62227247522984,18.0,15.0,,0.0,0.0
2022-02-09 16:30:00,0.0,0.0,20.541435804576277,18.0,15.0,,0.0,0.0
2022-02-09 17:00:00,0.0,0.0,20.44451084158717,21.0,20.0,22.0,0.0,0.0
2022-02-09 17:30:00,0.0,0.0,20.346048878899516,21.0,20.0,22.0,0.0,0.0
2022-02-09 18:00:00,0.0,0.0,20.242903229255415,21.0,20.0,22.0,0.0,0.0
2022-02-09 18:30:00,0.0,0.0,20.13937182927043,21.0,20.0,22.0,0.0,0.0
2022-02-09 19:00:00,0.0,2586.1548445574745,20.03566316891841,21.0,20.0,22.0,2586.1548445574745,2.5861548445574742
2022-02-09 19:30:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0
2022-02-09 20:00:00,4000.0,10.981589726426746,20.000030311929663,21.0,20.0,22.0,4010.9815897264266,4.010981589726427
2022-02-09 20:30:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0
2022-02-09 21:00:00,4000.0,0.0,20.001402305401314,21.0,20.0,22.0,4000.0,4.0
2022-02-09 21:30:00,4000.0,0.0,20.002403705356166,21.0,20.0,22.0,4000.0,4.0
2022-02-09 22:00:00,4000.0,0.0,20.000571890812207,18.0,15.0,,4000.0,4.0
2022-02-09 22:30:00,4000.0,0.0,19.998294962416093,18.0,15.0,,4000.0,4.0
2022-02-09 23:00:00,4000.0,0.0,19.99829179753207,18.0,15.0,,4000.0,4.0
2022-02-09 23:30:00,4000.0,0.0,19.997563001746276,18.0,15.0,,4000.0,4.0
2022-02-10 00:00:00,4000.0,0.0,19.992710664488236,18.0,15.0,,4000.0,4.0
2022-02-10 00:30:00,4000.0,0.0,19.986550882902492,18.0,15.0,,4000.0,4.0
2022-02-10 01:00:00,4000.0,0.0,19.982311256430094,18.0,15.0,,4000.0,4.0
2022-02-10 01:30:00,4000.0,0.0,19.979837613321333,18.0,15.0,,4000.0,4.0
2022-02-10 02:00:00,4000.0,0.0,19.97898462943024,18.0,15.0,,4000.0,4.0
2022-02-10 02:30:00,4000.0,0.0,19.97745468760669,18.0,15.0,,4000.0,4.0
2022-02-10 03:00:00,4000.0,0.0,19.97263471698799,18.0,15.0,,4000.0,4.0
2022-02-10 03:30:00,4000.0,0.0,19.96700673720691,18.0,15.0,,4000.0,4.0
2022-02-10 04:00:00,4000.0,0.0,19.963410743081862,18.0,15.0,,4000.0,4.0
2022-02-10 04:30:00,4000.0,0.0,19.961810856672358,18.0,15.0,,4000.0,4.0
2022-02-10 05:00:00,4000.0,0.0,19.962183309335195,18.0,15.0,,4000.0,4.0
2022-02-10 05:30:00,4000.0,1460.4345724064988,19.962656644444074,18.0,15.0,,5460.434572406499,5.460434572406498
