time,Q_hp,Q_bo,Tin,T_set,T_low,T_high,total_heat_W,total_heat_kW
2022-02-09 00:00:00,0.0,0.0,18.13,18.0,15.0,,0.0,0.0
2022-02-09 00:30:00,0.0,0.0,17.78702298348924,18.0,15.0,,0.0,0.0
2022-02-09 01:00:00,0.0,0.0,17.455760755455856,18.0,15.0,,0.0,0.0
2022-02-09 01:30:00,4000.0,0.0,17.136101245847456,18.0,15.0,,4000.0,4.0
2022-02-09 02:00:00,4000.0,0.0,17.291381772387844,18.0,15.0,,4000.0,4.0
2022-02-09 02:30:00,4000.0,0.0,17.439262523240576,18.0,15.0,,4000.0,4.0
2022-02-09 03:00:00,4000.0,0.0,17.57471739907844,18.0,15.0,,4000.0,4.0
2022-02-09 03:30:00,4000.0,0.0,17.69307305522109,18.0,15.0,,4000.0,4.0
2022-02-09 04:00:00,4000.0,0.0,17.789153538074498,18.0,15.0,,4000.0,4.0
2022-02-09 04:30:00,4000.0,0.0,17.871655712606895,18.0,15.0,,4000.0,4.0
2022-02-09 05:00:00,4000.0,0.0,17.950160479014418,18.0,15.0,,4000.0,4.0
2022-02-09 05:30:00,4000.0,16618.578582022987,18.01980055462387,18.0,15.0,,20618.578582022987,20.618578582022987
2022-02-09 06:00:00,4000.0,99.36152517154237,20.0,21.0,20.0,22.0,4099.361525171543,4.099361525171543
2022-02-09 06:30:00,4000.0,109.78009902406099,20.0,21.0,20.0,22.0,4109.780099024061,4.109780099024062
2022-02-09 07:00:00,4000.0,159.09468192601318,20.0,21.0,20.0,22.0,4159.094681926013,4.159094681926013
2022-02-09 07:30:00,4000.0,252.42367527665832,20.0,21.0,20.0,22.0,4252.423675276658,4.252423675276658
2022-02-09 08:00:00,4000.0,307.8157595925414,20.0,21.0,20.0,22.0,4307.815759592541,4.3078157595925415
2022-02-09 08:30:00,0.0,0.0,20.0,21.0,20.0,22.0,0.0,0.0
2022-02-09 09:00:00,0.0,0.0,19.53750415132012,18.0,15.0,,0.0,0.0
2022-02-09 09:30:00,0.0,0.0,19.096664220473873,18.0,15.0,,0.0,0.0
2022-02-09 10:00:00,0.0,0.0,18.781721959295496,18.0,15.0,,0.0,0.0
2022-02-09 10:30:00,0.0,0.0,18.48269693285207,18.0,15.0,,0.0,0.0
2022-02-09 11:00:00,0.0,0.0,18.267380052049216,18.0,15.0,,0.0,0.0
2022-02-09 11:30:00,0.0,0.0,18.06195798317761,18.0,15.0,,0.0,0.0
2022-02-09 12:00:00,0.0,0.0,17.923184526619085,18.0,15.0,,0.0,0.0
2022-02-09 12:30:00,4000.0,0.0,17.790367566665555,18.0,15.0,,4000.0,4.0
2022-02-09 13:00:00,4000.0,0.0,18.120106760494135,18.0,15.0,,4000.0,4.0
2022-02-09 13:30:00,4000.0,0.0,18.429540283127498,18.0,15.0,,4000.0,4.0
2022-02-09 14:00:00,4000.0,0.0,18.699717933688586,18.0,15.0,,4000.0,4.0
2022-02-09 14:30:00,4000.0,0.0,18.962126832507323,18.0,15.0,,4000.0,4.0
2022-02-09 15:00:00,4000.0,0.0,19.161031795866055,18.0,15.0,,4000.0,4.0
2022-02-09 15:30:00,4000.0,0.0,19.35797866586677,18.0,15.0,,4000.0,4.0
2022-02-09 16:00:00,0.0,0.0,19.49020230729327,18.0,15.0,,0.0,0.0
2022-02-09 16:30:00,0.0,11175.880945751076,19.147428668660538,18.0,15.0,,11175.880945751076,11.175880945751077
2022-02-09 17:00:00,0.0,4129.722377977168,20.0,21.0,20.0,22.0,4129.722377977168,4.129722377977169
2022-02-09 17:30:00,0.0,4426.678387038215,20.0,21.0,20.0,22.0,4426.678387038215,4.426678387038215
