time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,tariff_elec_price,tariff_gas_price,tariff_offset_steps,solve_status
2021-02-07 00:00:00,1,15,0.0,0.0,0.0,0.04366666666666666,15.0,5.0,-4,optimal
2021-02-07 00:30:00,1,15,0.0,0.0,0.0,0.086,15.0,5.0,-4,optimal
2021-02-07 01:00:00,1,15,0.0,0.0,0.0,0.2492666666666667,15.0,5.0,-4,optimal
2021-02-07 01:30:00,1,15,0.0,0.0,0.0,0.045666666666666654,15.0,5.0,-4,optimal
2021-02-07 02:00:00,1,15,2.0,0.0,0.0,0.0632,5.0,5.0,-4,optimal
2021-02-07 02:30:00,1,15,2.0,0.0,0.0,0.26206666666666667,5.0,5.0,-4,optimal
2021-02-07 03:00:00,1,15,2.0,0.0,0.0,0.045,5.0,5.0,-4,optimal
2021-02-07 03:30:00,1,15,2.0,0.0,0.0,0.12993333333333335,5.0,5.0,-4,optimal
2021-02-07 04:00:00,1,15,2.0,0.0,0.0,0.045,5.0,5.0,-4,optimal
2021-02-07 04:30:00,1,15,2.0,0.0,0.0,0.1475,5.0,5.0,-4,optimal
2021-02-07 05:00:00,1,15,2.0,0.0,1.1060376930150764,0.1864333333333333,5.0,5.0,-4,optimal
2021-02-07 05:30:00,1,15,0.0,0.0,0.0,0.047,15.0,5.0,-4,optimal
2021-02-07 06:00:00,1,15,0.0,0.0,0.0,0.043,15.0,5.0,-4,optimal
2021-02-07 06:30:00,1,15,0.0,0.0,0.0,0.1286,15.0,5.0,-4,optimal
2021-02-07 07:00:00,1,15,0.0,0.0,0.0,0.176,15.0,5.0,-4,optimal
2021-02-07 07:30:00,1,15,0.0,0.0,0.0,0.4716,15.0,5.0,-4,optimal
2021-02-07 08:00:00,1,15,0.0,0.0,0.0,0.8546,15.0,5.0,-4,optimal
2021-02-07 08:30:00,1,15,0.0,0.0,0.0,0.23133333333333328,15.0,5.0,-4,optimal
2021-02-07 09:00:00,1,15,0.0,0.0,0.0,1.599233333333333,15.0,5.0,-4,optimal
2021-02-07 09:30:00,1,15,0.933759067122703,0.0,0.0,0.202,15.0,5.0,-4,optimal
2021-02-07 10:00:00,1,15,1.034492551002898,0.0,0.0,0.2149,15.0,5.0,-4,optimal
2021-02-07 10:30:00,1,15,1.062395072738215,0.0,0.0,0.1565,15.0,5.0,-4,optimal
2021-02-07 11:00:00,1,15,2.0,0.0,0.0,0.33173333333333327,5.0,5.0,-4,optimal
2021-02-07 11:30:00,1,15,2.0,0.0,0.0,0.14383333333333334,5.0,5.0,-4,optimal
2021-02-07 12:00:00,1,15,2.0,0.0,0.0,0.12173333333333332,5.0,5.0,-4,optimal
2021-02-07 12:30:00,1,15,2.0,0.0,0.0,0.18936666666666668,5.0,5.0,-4,optimal
2021-02-07 13:00:00,1,15,2.0,0.0,0.0,0.09916666666666668,5.0,5.0,-4,optimal
2021-02-07 13:30:00,1,15,2.0,0.0,0.0,0.5655333333333333,5.0,5.0,-4,optimal
2021-02-07 14:00:00,1,15,0.0,0.0,0.0,0.2299333333333333,30.0,5.0,-4,optimal
2021-02-07 14:30:00,1,15,0.0,0.0,0.0,0.0768,30.0,5.0,-4,optimal
2021-02-07 15:00:00,1,15,0.0,0.0,0.0,0.2069,30.0,5.0,-4,optimal
2021-02-07 15:30:00,1,15,0.0,0.0,0.0,0.13976666666666668,30.0,5.0,-4,optimal
2021-02-07 16:00:00,1,15,0.0,0.0,0.0,4.342,30.0,5.0,-4,optimal
2021-02-07 16:30:00,1,15,0.0,0.0,0.0,3.534766666666667,30.0,5.0,-4,optimal
2021-02-07 17:00:00,1,15,0.0,0.0,0.0,0.9092,30.0,5.0,-4,optimal
2021-02-07 17:30:00,1,15,0.5144354334504659,0.0,0.0,0.5716,15.0,5.0,-4,optimal
2021-02-07 18:00:00,1,15,0.840846856443232,0.0,0.0,0.43689999999999996,15.0,5.0,-4,optimal
2021-02-07 18:30:00,1,15,0.8247470241469916,0.0,0.0,0.3225,15.0,5.0,-4,optimal
2021-02-07 19:00:00,1,15,0.814483382326943,0.0,0.0,0.2675666666666667,15.0,5.0,-4,optimal
2021-02-07 19:30:00,1,15,0.7760738585174201,0.0,0.0,0.282,15.0,5.0,-4,optimal
2021-02-07 20:00:00,1,15,0.7807690966126685,0.0,0.0,0.3027333333333333,5.0,5.0,-4,optimal
2021-02-07 20:30:00,1,15,0.0,0.0,0.0,0.2107333333333333,5.0,5.0,-4,optimal
2021-02-07 21:00:00,1,15,0.0,0.0,0.0,0.6664666666666667,5.0,5.0,-4,optimal
2021-02-07 21:30:00,1,15,0.0,0.0,0.0,0.2662,5.0,5.0,-4,optimal
2021-02-07 22:00:00,1,15,0.0,0.0,0.0,0.20326666666666668,15.0,5.0,-4,optimal
2021-02-07 22:30:00,1,15,0.0,0.0,0.0,0.12940000000000002,15.0,5.0,-4,optimal
2021-02-07 23:00:00,1,15,0.0,0.0,0.0,0.19536666666666666,15.0,5.0,-4,optimal
2021-02-07 23:30:00,1,15,0.0,0.0,0.0,0.1479,15.0,5.0,-4,optimal
2021-02-08 00:00:00,1,15,2.0,0.0,0.0,0.044,5.0,5.0,2,optimal
2021-02-08 00:30:00,1,15,2.0,0.0,0.0,0.116,5.0,5.0,2,optimal
2021-02-08 01:00:00,1,15,0.0,0.0,0.0,0.13040000000000002,15.0,5.0,2,optimal
2021-02-08 01:30:00,1,15,0.0,0.0,0.0,0.044,15.0,5.0,2,optimal
2021-02-08 02:00:00,1,15,0.0,0.0,0.0,0.044,15.0,5.0,2,optimal
2021-02-08 02:30:00,1,15,0.0,0.0,0.0,0.18080000000000002,15.0,5.0,2,optimal
2021-02-08 03:00:00,1,15,0.0,0.0,0.0,0.06559999999999999,15.0,5.0,2,optimal
2021-02-08 03:30:00,1,15,0.0,0.0,0.0,0.0512,15.0,5.0,2,optimal
2021-02-08 04:00:00,1,15,1.7018873183602985,0.0,0.0,0.19519999999999998,15.0,5.0,2,optimal
2021-02-08 04:30:00,1,15,2.0,0.0,0.0,0.044,15.0,5.0,2,optimal
2021-02-08 05:00:00,1,15,2.0,0.0,2.270622167896746,0.2024,5.0,5.0,2,optimal
2021-02-08 05:30:00,1,15,2.0,0.0,5.0,0.043333333333333335,5.0,5.0,2,optimal
2021-02-08 06:00:00,1,15,2.0,0.0,0.0,0.1442,5.0,5.0,2,optimal
2021-02-08 06:30:00,1,15,2.0,0.0,0.0,0.2144,5.0,5.0,2,optimal
2021-02-08 07:00:00,1,15,2.0,0.0,0.0,0.2455,5.0,5.0,2,optimal
2021-02-08 07:30:00,1,15,2.0,0.0,0.0,0.0852,5.0,5.0,2,optimal
2021-02-08 08:00:00,1,15,2.0,0.0,0.0,0.16653333333333334,5.0,5.0,2,optimal
2021-02-08 08:30:00,1,15,0.02205048565932456,0.0,0.0,0.056,15.0,5.0,2,optimal
2021-02-08 09:00:00,1,15,1.1205406306449615,0.0,0.0,0.044,15.0,5.0,2,optimal
2021-02-08 09:30:00,1,15,1.0953497051848147,0.0,0.0,0.1016,15.0,5.0,2,optimal
2021-02-08 10:00:00,1,15,1.0742730428540714,0.0,0.0,0.1448,15.0,5.0,2,optimal
2021-02-08 10:30:00,1,15,1.111806825457064,0.0,0.0,0.044,15.0,5.0,2,optimal
2021-02-08 11:00:00,1,15,1.091740581472772,0.0,0.0,0.1448,15.0,5.0,2,optimal
2021-02-08 11:30:00,1,15,1.0982609168802944,0.0,0.0,0.10426666666666667,15.0,5.0,2,optimal
2021-02-08 12:00:00,1,15,1.1088955297114533,0.0,0.0,0.054,15.0,5.0,2,optimal
2021-02-08 12:30:00,1,15,1.036850486240799,0.0,0.0,0.2164,15.0,5.0,2,optimal
2021-02-08 13:00:00,1,15,0.9823387789623271,0.0,0.0,0.2381,15.0,5.0,2,optimal
2021-02-08 13:30:00,1,15,1.4327484014899081,0.0,0.0,0.042333333333333334,15.0,5.0,2,optimal
2021-02-08 14:00:00,1,15,2.0,0.0,0.0,0.14759999999999998,5.0,5.0,2,optimal
2021-02-08 14:30:00,1,15,2.0,0.0,0.0,0.39776666666666666,5.0,5.0,2,optimal
2021-02-08 15:00:00,1,15,2.0,0.0,0.0,1.4569666666666667,5.0,5.0,2,optimal
2021-02-08 15:30:00,1,15,2.0,0.0,0.0,0.7205,5.0,5.0,2,optimal
