tariff_type,output_layout,case,ev_bypassed,ev_charge_max_kw,offset_max_hours,dwelling_id,breakdown_path,existing_completed_runs,runs_added,target_total_runs,final_total_runs,status_counts,max_monovalent_hp_capacity_kw
agile,offset_scan,boiler_only,True,0.0,2.0,115,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_115_runs_breakdown.csv,0,5,5,5,"{'optimal': 3, 'infeasible': 2}",
agile,offset_scan,boiler_only,True,0.0,2.0,116,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_116_runs_breakdown.csv,0,5,5,5,"{'infeasible': 3, 'optimal': 2}",
agile,offset_scan,boiler_only,True,0.0,2.0,117,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_117_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,118,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_118_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,119,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_119_runs_breakdown.csv,0,5,5,5,"{'optimal': 4, 'infeasible': 1}",
agile,offset_scan,boiler_only,True,0.0,2.0,120,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_120_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,121,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_121_runs_breakdown.csv,0,5,5,5,"{'infeasible': 2, 'optimal': 3}",
agile,offset_scan,boiler_only,True,0.0,2.0,122,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_122_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,123,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_123_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,124,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_124_runs_breakdown.csv,0,5,5,5,"{'infeasible': 4, 'optimal': 1}",
agile,offset_scan,boiler_only,True,0.0,2.0,125,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_125_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,126,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_126_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,127,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_127_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,128,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_128_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,129,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_129_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,130,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_130_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,131,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_131_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,132,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_132_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,133,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_133_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,134,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_134_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,135,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_135_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,136,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_136_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,137,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_137_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,138,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_138_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,139,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_139_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,140,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_140_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,141,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_141_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,142,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_142_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,143,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_143_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,144,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_144_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,145,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_145_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,boiler_only,True,0.0,2.0,146,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_boiler_only_EV_0kW_offset2p0h\dwelling_146_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,0,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_0_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,1,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_1_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,2,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_2_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,3,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_3_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,4,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_4_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,5,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_5_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,6,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_6_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,7,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_7_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,8,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_8_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,9,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_9_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,10,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_10_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,11,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_11_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,12,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_12_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,13,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_13_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,14,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_14_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,15,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_15_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,16,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_16_runs_breakdown.csv,0,5,5,5,"{'infeasible': 1, 'optimal': 4}",
agile,offset_scan,hybrid,True,0.0,2.0,17,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_17_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,18,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_18_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,19,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_19_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,20,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_20_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,21,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_21_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,22,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_22_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,23,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_23_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,24,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_24_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,25,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_25_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,26,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_26_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,27,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_27_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,28,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_28_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,29,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_29_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,30,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_30_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,31,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_31_runs_breakdown.csv,0,5,5,5,"{'optimal': 3, 'infeasible': 2}",
agile,offset_scan,hybrid,True,0.0,2.0,32,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_32_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,33,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_33_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,34,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_34_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,35,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_35_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,36,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_36_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,37,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_37_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,38,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_38_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,39,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_39_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,40,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_40_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,41,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_41_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,42,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_42_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,43,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_43_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,44,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_44_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,45,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_45_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,46,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_46_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,47,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_47_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,48,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_48_runs_breakdown.csv,0,5,5,5,"{'infeasible': 2, 'optimal': 3}",
agile,offset_scan,hybrid,True,0.0,2.0,49,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_49_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,50,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_50_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,51,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_51_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,52,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_52_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,53,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_53_runs_breakdown.csv,0,5,5,5,"{'optimal': 3, 'infeasible': 2}",
agile,offset_scan,hybrid,True,0.0,2.0,54,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_54_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,55,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_55_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,56,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_56_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,57,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_57_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,58,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_58_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,59,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_59_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,60,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_60_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,61,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_61_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,62,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_62_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,63,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_63_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,64,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_64_runs_breakdown.csv,0,5,5,5,"{'infeasible': 3, 'optimal': 2}",
agile,offset_scan,hybrid,True,0.0,2.0,65,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_65_runs_breakdown.csv,0,5,5,5,"{'optimal': 4, 'infeasible': 1}",
agile,offset_scan,hybrid,True,0.0,2.0,66,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_66_runs_breakdown.csv,0,5,5,5,"{'infeasible': 3, 'optimal': 2}",
agile,offset_scan,hybrid,True,0.0,2.0,67,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_67_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,68,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_68_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,69,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_69_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,70,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_70_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,71,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_71_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,72,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_72_runs_breakdown.csv,0,5,5,5,"{'infeasible': 2, 'optimal': 3}",
agile,offset_scan,hybrid,True,0.0,2.0,73,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_73_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,74,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_74_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,75,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_75_runs_breakdown.csv,0,5,5,5,"{'optimal': 4, 'infeasible': 1}",
agile,offset_scan,hybrid,True,0.0,2.0,76,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_76_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,77,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_77_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,78,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_78_runs_breakdown.csv,0,5,5,5,"{'optimal': 4, 'infeasible': 1}",
agile,offset_scan,hybrid,True,0.0,2.0,79,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_79_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,80,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_80_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,81,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_81_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,82,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_82_runs_breakdown.csv,0,5,5,5,{'optimal': 5},
agile,offset_scan,hybrid,True,0.0,2.0,83,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_83_runs_breakdown.csv,0,5,5,5,"{'infeasible': 3, 'optimal': 2}",
agile,offset_scan,hybrid,True,0.0,2.0,84,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_84_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
agile,offset_scan,hybrid,True,0.0,2.0,85,E:\Github\LV-network\Output Data\Single Dwelling Runs\half-year\agile_hybrid_EV_0kW_offset2p0h\dwelling_85_runs_breakdown.csv,0,5,5,5,{'infeasible': 5},
