line_loading_0,line_loading_1,line_loading_2,line_loading_3,line_loading_4,line_loading_5,line_loading_6,line_loading_7,line_loading_8,line_loading_9,line_loading_10,line_loading_11,line_loading_12,line_loading_13,line_loading_14,line_loading_15,line_loading_16,line_power_0,line_power_1,line_power_2,line_power_3,line_power_4,line_power_5,line_power_6,line_power_7,line_power_8,line_power_9,line_power_10,line_power_11,line_power_12,line_power_13,line_power_14,line_power_15,line_power_16,trafo_loading_0,bus_voltage_0,bus_voltage_1,bus_voltage_2,bus_voltage_3,bus_voltage_4,bus_voltage_5,bus_voltage_6,bus_voltage_7,bus_voltage_8,bus_voltage_9,bus_voltage_10,bus_voltage_11,bus_voltage_12,bus_voltage_13,bus_voltage_14,bus_voltage_15,bus_voltage_16,bus_voltage_17,bus_voltage_18,bus_voltage_19
24.22304081302528,24.223040813334357,22.602009145332165,16.38920922197058,16.389209223500455,9.861250993543734,9.86125099454436,9.861250995765475,5.744951657512113,1.6219733958089706,6.212839289063288,6.212839287211084,6.212839285356336,6.212839284164195,6.527960597378887,4.116592064668041,5.744951647481993,0.1511977620295266,0.15019969058222132,0.13935997241198694,0.10037281342646141,0.09991591434795218,0.05985501856120618,0.05968960607437789,0.059524193590393286,0.03467795193652487,0.0098416467329868,0.03811820178190833,0.03778505062339866,0.037451899480685724,0.03711874835483541,0.039603996684905975,0.024680829136352896,0.034621811303919725,65.19369244195533,1.0,1.0,0.9833413144827134,0.9766686354344449,0.9699961354029873,0.9637712821702826,0.9592572740769173,0.9547433558529576,0.9520274907943778,0.949311659465177,0.946595862155622,0.945014432812169,0.9683558309713274,0.9563476240734847,0.9489296883195061,0.9415176101599154,0.9351691680532302,0.9480662087283207,0.9423947441024848,0.9391225688025593
24.22304081302528,24.223040813334357,22.602009145332165,16.38920922197058,16.389209223500455,9.861250993543734,9.86125099454436,9.861250995765475,5.744951657512113,1.6219733958089706,6.212839289063288,6.212839287211084,6.212839285356336,6.212839284164195,6.527960597378887,4.116592064668041,5.744951647481993,0.1511977620295266,0.15019969058222132,0.13935997241198694,0.10037281342646141,0.09991591434795218,0.05985501856120618,0.05968960607437789,0.059524193590393286,0.03467795193652487,0.0098416467329868,0.03811820178190833,0.03778505062339866,0.037451899480685724,0.03711874835483541,0.039603996684905975,0.024680829136352896,0.034621811303919725,65.19369244195533,1.0,1.0,0.9833413144827134,0.9766686354344449,0.9699961354029873,0.9637712821702826,0.9592572740769173,0.9547433558529576,0.9520274907943778,0.949311659465177,0.946595862155622,0.945014432812169,0.9683558309713274,0.9563476240734847,0.9489296883195061,0.9415176101599154,0.9351691680532302,0.9480662087283207,0.9423947441024848,0.9391225688025593
24.22304081302528,24.223040813334357,22.602009145332165,16.38920922197058,16.389209223500455,9.861250993543734,9.86125099454436,9.861250995765475,5.744951657512113,1.6219733958089706,6.212839289063288,6.212839287211084,6.212839285356336,6.212839284164195,6.527960597378887,4.116592064668041,5.744951647481993,0.1511977620295266,0.15019969058222132,0.13935997241198694,0.10037281342646141,0.09991591434795218,0.05985501856120618,0.05968960607437789,0.059524193590393286,0.03467795193652487,0.0098416467329868,0.03811820178190833,0.03778505062339866,0.037451899480685724,0.03711874835483541,0.039603996684905975,0.024680829136352896,0.034621811303919725,65.19369244195533,1.0,1.0,0.9833413144827134,0.9766686354344449,0.9699961354029873,0.9637712821702826,0.9592572740769173,0.9547433558529576,0.9520274907943778,0.949311659465177,0.946595862155622,0.945014432812169,0.9683558309713274,0.9563476240734847,0.9489296883195061,0.9415176101599154,0.9351691680532302,0.9480662087283207,0.9423947441024848,0.9391225688025593
24.22304081302528,24.223040813334357,22.602009145332165,16.38920922197058,16.389209223500455,9.861250993543734,9.86125099454436,9.861250995765475,5.744951657512113,1.6219733958089706,6.212839289063288,6.212839287211084,6.212839285356336,6.212839284164195,6.527960597378887,4.116592064668041,5.744951647481993,0.1511977620295266,0.15019969058222132,0.13935997241198694,0.10037281342646141,0.09991591434795218,0.05985501856120618,0.05968960607437789,0.059524193590393286,0.03467795193652487,0.0098416467329868,0.03811820178190833,0.03778505062339866,0.037451899480685724,0.03711874835483541,0.039603996684905975,0.024680829136352896,0.034621811303919725,65.19369244195533,1.0,1.0,0.9833413144827134,0.9766686354344449,0.9699961354029873,0.9637712821702826,0.9592572740769173,0.9547433558529576,0.9520274907943778,0.949311659465177,0.946595862155622,0.945014432812169,0.9683558309713274,0.9563476240734847,0.9489296883195061,0.9415176101599154,0.9351691680532302,0.9480662087283207,0.9423947441024848,0.9391225688025593
24.22304081302528,24.223040813334357,22.602009145332165,16.38920922197058,16.389209223500455,9.861250993543734,9.86125099454436,9.861250995765475,5.744951657512113,1.6219733958089706,6.212839289063288,6.212839287211084,6.212839285356336,6.212839284164195,6.527960597378887,4.116592064668041,5.744951647481993,0.1511977620295266,0.15019969058222132,0.13935997241198694,0.10037281342646141,0.09991591434795218,0.05985501856120618,0.05968960607437789,0.059524193590393286,0.03467795193652487,0.0098416467329868,0.03811820178190833,0.03778505062339866,0.037451899480685724,0.03711874835483541,0.039603996684905975,0.024680829136352896,0.034621811303919725,65.19369244195533,1.0,1.0,0.9833413144827134,0.9766686354344449,0.9699961354029873,0.9637712821702826,0.9592572740769173,0.9547433558529576,0.9520274907943778,0.949311659465177,0.946595862155622,0.945014432812169,0.9683558309713274,0.9563476240734847,0.9489296883195061,0.9415176101599154,0.9351691680532302,0.9480662087283207,0.9423947441024848,0.9391225688025593
24.22304081302528,24.223040813334357,22.602009145332165,16.38920922197058,16.389209223500455,9.861250993543734,9.86125099454436,9.861250995765475,5.744951657512113,1.6219733958089706,6.212839289063288,6.212839287211084,6.212839285356336,6.212839284164195,6.527960597378887,4.116592064668041,5.744951647481993,0.1511977620295266,0.15019969058222132,0.13935997241198694,0.10037281342646141,0.09991591434795218,0.05985501856120618,0.05968960607437789,0.059524193590393286,0.03467795193652487,0.0098416467329868,0.03811820178190833,0.03778505062339866,0.037451899480685724,0.03711874835483541,0.039603996684905975,0.024680829136352896,0.034621811303919725,65.19369244195533,1.0,1.0,0.9833413144827134,0.9766686354344449,0.9699961354029873,0.9637712821702826,0.9592572740769173,0.9547433558529576,0.9520274907943778,0.949311659465177,0.946595862155622,0.945014432812169,0.9683558309713274,0.9563476240734847,0.9489296883195061,0.9415176101599154,0.9351691680532302,0.9480662087283207,0.9423947441024848,0.9391225688025593
24.22304081302528,24.223040813334357,22.602009145332165,16.38920922197058,16.389209223500455,9.861250993543734,9.86125099454436,9.861250995765475,5.744951657512113,1.6219733958089706,6.212839289063288,6.212839287211084,6.212839285356336,6.212839284164195,6.527960597378887,4.116592064668041,5.744951647481993,0.1511977620295266,0.15019969058222132,0.13935997241198694,0.10037281342646141,0.09991591434795218,0.05985501856120618,0.05968960607437789,0.059524193590393286,0.03467795193652487,0.0098416467329868,0.03811820178190833,0.03778505062339866,0.037451899480685724,0.03711874835483541,0.039603996684905975,0.024680829136352896,0.034621811303919725,65.19369244195533,1.0,1.0,0.9833413144827134,0.9766686354344449,0.9699961354029873,0.9637712821702826,0.9592572740769173,0.9547433558529576,0.9520274907943778,0.949311659465177,0.946595862155622,0.945014432812169,0.9683558309713274,0.9563476240734847,0.9489296883195061,0.9415176101599154,0.9351691680532302,0.9480662087283207,0.9423947441024848,0.9391225688025593
24.22304081302528,24.223040813334357,22.602009145332165,16.38920922197058,16.389209223500455,9.861250993543734,9.86125099454436,9.861250995765475,5.744951657512113,1.6219733958089706,6.212839289063288,6.212839287211084,6.212839285356336,6.212839284164195,6.527960597378887,4.116592064668041,5.744951647481993,0.1511977620295266,0.15019969058222132,0.13935997241198694,0.10037281342646141,0.09991591434795218,0.05985501856120618,0.05968960607437789,0.059524193590393286,0.03467795193652487,0.0098416467329868,0.03811820178190833,0.03778505062339866,0.037451899480685724,0.03711874835483541,0.039603996684905975,0.024680829136352896,0.034621811303919725,65.19369244195533,1.0,1.0,0.9833413144827134,0.9766686354344449,0.9699961354029873,0.9637712821702826,0.9592572740769173,0.9547433558529576,0.9520274907943778,0.949311659465177,0.946595862155622,0.945014432812169,0.9683558309713274,0.9563476240734847,0.9489296883195061,0.9415176101599154,0.9351691680532302,0.9480662087283207,0.9423947441024848,0.9391225688025593
24.22304081302528,24.223040813334357,22.602009145332165,16.38920922197058,16.389209223500455,9.861250993543734,9.86125099454436,9.861250995765475,5.744951657512113,1.6219733958089706,6.212839289063288,6.212839287211084,6.212839285356336,6.212839284164195,6.527960597378887,4.116592064668041,5.744951647481993,0.1511977620295266,0.15019969058222132,0.13935997241198694,0.10037281342646141,0.09991591434795218,0.05985501856120618,0.05968960607437789,0.059524193590393286,0.03467795193652487,0.0098416467329868,0.03811820178190833,0.03778505062339866,0.037451899480685724,0.03711874835483541,0.039603996684905975,0.024680829136352896,0.034621811303919725,65.19369244195533,1.0,1.0,0.9833413144827134,0.9766686354344449,0.9699961354029873,0.9637712821702826,0.9592572740769173,0.9547433558529576,0.9520274907943778,0.949311659465177,0.946595862155622,0.945014432812169,0.9683558309713274,0.9563476240734847,0.9489296883195061,0.9415176101599154,0.9351691680532302,0.9480662087283207,0.9423947441024848,0.9391225688025593
24.22304081302528,24.223040813334357,22.602009145332165,16.38920922197058,16.389209223500455,9.861250993543734,9.86125099454436,9.861250995765475,5.744951657512113,1.6219733958089706,6.212839289063288,6.212839287211084,6.212839285356336,6.212839284164195,6.527960597378887,4.116592064668041,5.744951647481993,0.1511977620295266,0.15019969058222132,0.13935997241198694,0.10037281342646141,0.09991591434795218,0.05985501856120618,0.05968960607437789,0.059524193590393286,0.03467795193652487,0.0098416467329868,0.03811820178190833,0.03778505062339866,0.037451899480685724,0.03711874835483541,0.039603996684905975,0.024680829136352896,0.034621811303919725,65.19369244195533,1.0,1.0,0.9833413144827134,0.9766686354344449,0.9699961354029873,0.9637712821702826,0.9592572740769173,0.9547433558529576,0.9520274907943778,0.949311659465177,0.946595862155622,0.945014432812169,0.9683558309713274,0.9563476240734847,0.9489296883195061,0.9415176101599154,0.9351691680532302,0.9480662087283207,0.9423947441024848,0.9391225688025593
