line_loading_0,line_loading_1,line_loading_2,line_loading_3,line_loading_4,line_loading_5,line_loading_6,line_loading_7,line_loading_8,line_loading_9,line_loading_10,line_loading_11,line_loading_12,line_loading_13,line_loading_14,line_loading_15,line_loading_16,line_power_0,line_power_1,line_power_2,line_power_3,line_power_4,line_power_5,line_power_6,line_power_7,line_power_8,line_power_9,line_power_10,line_power_11,line_power_12,line_power_13,line_power_14,line_power_15,line_power_16,trafo_loading_0,bus_voltage_0,bus_voltage_1,bus_voltage_2,bus_voltage_3,bus_voltage_4,bus_voltage_5,bus_voltage_6,bus_voltage_7,bus_voltage_8,bus_voltage_9,bus_voltage_10,bus_voltage_11,bus_voltage_12,bus_voltage_13,bus_voltage_14,bus_voltage_15,bus_voltage_16,bus_voltage_17,bus_voltage_18,bus_voltage_19
22.70993635249317,22.709936352679776,21.090167787203878,15.50704358477493,15.507043585762096,9.352835739113836,9.352835739779895,9.352835740601103,5.607380999796772,1.6197948468930055,5.583941335553275,5.583941334247551,5.583941332934628,5.583941332034749,6.154243750567737,3.748153119190032,5.607380992888009,0.14009477361545702,0.13921749782599557,0.1284986275573266,0.09415652834421476,0.09374749161726517,0.05634094995628645,0.05619215408214129,0.05604335821007784,0.03380659875465169,0.00984159448639063,0.033585502640878034,0.033316384615277174,0.03304726659935494,0.03277814859347124,0.036997504917996436,0.022087963559919106,0.033753114665025695,61.336083325440384,1.0,1.0,0.9838245987868738,0.9775604370810482,0.9712963255934826,0.9654791311758191,0.9612028133037362,0.9569265285347446,0.9543475621842405,0.9517686091833306,0.9491896696407919,0.9476451403906108,0.9696582248032795,0.9589134607765096,0.9523538769454438,0.9458005063210447,0.9401883751912704,0.950684567007532,0.945421143367066,0.9419109549364092
22.46393598515403,22.463935985326582,20.844374726814223,15.384344976039898,15.384344976971517,9.469779856000699,9.469779856659223,9.469779857470877,5.485255831929162,1.619561512853698,5.4615090103472195,5.461509009110787,5.4615090078680995,5.461509007007388,5.916065896876333,3.9846448063217785,5.4852558252596815,0.1382583962878329,0.13740002335265528,0.12670006152968633,0.09327765782939938,0.09287506845351849,0.057210528219923874,0.057057988114095036,0.056905448010313144,0.03293712957579548,0.009841588894670426,0.03268333970709368,0.03242589355594321,0.03216844741366133,0.03191100128051373,0.03526195084219,0.023815778308543846,0.032885949814712837,61.31006810867661,1.0,1.0,0.983830359172943,0.9776330566416963,0.971435790532936,0.9656853635173087,0.961442280560347,0.9571992248457026,0.9545887076325147,0.951978207916758,0.9493677258427368,0.9478559822682527,0.9697979257642028,0.9592892082409789,0.9528992160091697,0.9465155116419672,0.9410488666687103,0.9512385938022468,0.9453193388329804,0.9422641208120592
22.5861819294023,22.586181929580924,20.966513604711547,15.383760692707762,15.383760693654535,9.349458148189955,9.349458148840869,9.349458149644455,5.364795714750029,1.6196765102026838,5.583304738783255,5.583304737500698,5.583304736210597,5.58330473532835,6.034636243757845,3.9846624935239903,5.3647957079926565,0.13917472276192766,0.1383069820893952,0.12759764977344942,0.09326463324830067,0.09286207445212243,0.05632993898483763,0.056181250560313034,0.05603256213782432,0.03206809434183059,0.009841591650419201,0.0335852659766121,0.03331620930881016,0.03304715265055721,0.032778096002224075,0.036129576655416,0.02381577935107496,0.0320191377846901,61.32210875857571,1.0,1.0,0.9838280791580329,0.9775975435148638,0.9713670510040062,0.9655834359187406,0.9613405154616581,0.9570976222596946,0.9545195840487699,0.9519415591580304,0.9493635476959545,0.9478842762057328,0.9697290699134422,0.9590185186464928,0.9524596859423166,0.9459070643742826,0.9402955735895753,0.9509965918462986,0.9453151427070998,0.9424335688501657
22.7167958184216,22.716795818608226,21.212792687945328,15.50681135768637,15.506811358689623,9.352351838656277,9.352351839331156,9.352351840161202,5.486524522859894,1.5054278150426355,5.706177576516875,5.706177575167361,5.706177573807966,5.706177572888565,6.1544951740429665,3.8665020462707047,5.486524515827196,0.14014237636937735,0.13926457054294597,0.12940495730560822,0.09415094785310409,0.09374192337751928,0.056335371073452774,0.05618659059597187,0.05603781012058218,0.03293725623054053,0.008981807418199728,0.03448858911997413,0.034207559782514496,0.03392653045541043,0.03364550113915722,0.03699752781210966,0.022951773391050482,0.03288605279066025,61.34564062490118,1.0,1.0,0.9838228794619412,0.977556844335157,0.9712908596978841,0.965440424158144,0.9611641687051807,0.9568879463411581,0.9543091117119538,0.9517302904222297,0.9491514825806788,0.9476393894251526,0.9697891941559652,0.958706160281563,0.9519779037163467,0.9452557827396589,0.9394989480200809,0.9506457296069115,0.9452425051356307,0.9420462337906236
22.72016972225373,22.720169722435386,21.21617582346495,15.264341680350388,15.26434168131621,9.229296544048808,9.22929654470245,9.229296545505068,5.244824375391753,1.5054299765476276,5.9524276029659875,5.952427601550621,5.952427600119599,5.952427599180846,6.035150531303275,3.9845903727057137,5.244824368400487,0.14017416312180234,0.1392960965318549,0.12943622248287087,0.09237210698279075,0.0919757737897405,0.05544981800406717,0.055304926982333864,0.055160035962614554,0.031199369821500896,0.008981807466328727,0.03629845100216684,0.035992642653131436,0.03568683431578327,0.0353810259909341,0.036129622576025235,0.023815775098242658,0.031152578381761404,61.35030396902822,1.0,1.0,0.9838232761047253,0.9775563472723221,0.9712894694210269,0.9654381417680356,0.9612276113855618,0.9570171030321782,0.9544715871007009,0.951926080880388,0.949380584449318,0.9479338052807599,0.9697878017224747,0.9583665066699462,0.9513007204027549,0.9442409142657257,0.9381945138910314,0.950915552250515,0.9453322527712051,0.942624321154471
22.725044746788296,22.725044746968447,21.336947241180606,15.261539611098328,15.26153961207184,8.989563045500569,8.989563046121361,8.98956304688658,5.124716770772304,1.393420541616149,6.076840047984931,6.076840046527413,6.076840045051891,6.07684004409995,6.272914516638865,3.8649001584402343,5.124716763804969,0.14021186694534285,0.13933342350457148,0.1303327175820948,0.09235289446132113,0.09195670676449716,0.05369496114859012,0.05355749953500911,0.05342003792338804,0.03033089451984512,0.008122262489053537,0.03720541684275168,0.03688669142091649,0.0365679660115432,0.036249240615623,0.03786555790264124,0.022951681768730876,0.030286221608705005,61.357078640773246,1.0,1.0,0.983822629391105,0.9775543821028426,0.9712861861562612,0.9654021808753864,0.9611924273807192,0.9569826959427057,0.9545023389556818,0.9520219861716646,0.9495416376235548,0.9481275542447288,0.9699209198810237,0.9581612159999428,0.9509260220878755,0.9436967318729189,0.9375049997901874,0.9506012474240533,0.945634280513263,0.942960031079714
22.347519698526387,22.34751969868871,20.84339399560967,15.139163936513919,15.139163937394539,9.106456345339172,9.106456345933434,9.106456346666358,5.361935763877939,1.5050994852994144,5.704232146495941,5.704232145213664,5.704232143919641,5.704232143047924,6.032712129636839,3.7454767928838564,5.361935757473145,0.1373955765143311,0.1365460773270947,0.1267147780408314,0.09148793346380991,0.09109807400675521,0.05457880965172747,0.05443774990623072,0.054296690162627205,0.03206781520507714,0.008981800105774875,0.034487850128978044,0.03420701238301312,0.03392617464699949,0.033645336921460316,0.036129404882887815,0.022087815192380737,0.032018910832168714,61.30595508448853,1.0,1.0,0.9838332361209264,0.9776676459463314,0.9715020866834184,0.9657519658001332,0.9615754706108846,0.9573989927729407,0.9548868308721732,0.9523746756450538,0.9498625271444996,0.9483840441144739,0.9700007487307533,0.959020011456855,0.9522940585286838,0.9455742350799162,0.9398193646401972,0.9512999092220878,0.9460966932377086,0.9429362444504209
22.83753561911109,22.837535619298954,21.217678084617575,15.265416984122837,15.265416985097794,9.229950605218491,9.229950605876327,9.229950606685408,5.245196990309312,1.619914983884917,5.952854684305584,5.952854682881012,5.952854681442346,5.95285468049893,6.035571777993025,3.984871825748563,5.245196983266355,0.14105268401652968,0.1401655223141152,0.1294367632533906,0.09237237005266744,0.09197598101806329,0.05544993177397229,0.055305020215341075,0.05516010865874899,0.031199405386883088,0.009841597365699808,0.036298620269814945,0.035992768036366064,0.035686915814679906,0.03538106360556026,0.03612966019274789,0.02381579169193274,0.03115260729821794,61.35516355851727,1.0,1.0,0.9838219939969676,0.9775232351164033,0.9712245347933537,0.9653727929397629,0.9611619659755128,0.9569511610452458,0.9544054647380467,0.9518597781441696,0.9493141013417206,0.9478672194011759,0.9695863124824654,0.9583006476728211,0.9512343524428124,0.944174038594826,0.9381272040718068,0.9508491840362905,0.9452654835662833,0.9425573578033408
23.100235312306484,23.100235312510513,21.71276025498878,15.51056911905357,15.510569120139897,9.234852856327533,9.234852857033292,9.23485285789978,5.367510798167071,1.3937293434585476,6.203841968090437,6.203841966515418,6.203841964922856,6.203841963906587,6.275913814670917,3.867574986783625,5.3675107905147,0.1429937285353611,0.14208603944003054,0.13305608149643838,0.09413967269871089,0.09373044996345577,0.055455390867272726,0.05531032533665212,0.05516525980819012,0.03206835947528659,0.008122268856234861,0.03811448265524472,0.03778229572151041,0.03745010880155189,0.03711792189651974,0.03786583634277168,0.02295183477876903,0.03201935334947087,61.40331104169419,1.0,1.0,0.9838114501123844,0.9774414809798392,0.9710715880945116,0.9650859973805345,0.9608087076492025,0.9565314510529275,0.9539844039385862,0.9514373665590151,0.9488903389925682,0.9474103189808916,0.9697060191715563,0.9576731449428654,0.9502659911184369,0.9428646702103181,0.9365254282140406,0.9501469490318071,0.9449802762503772,0.9419568512166754
22.72320716110681,22.72320716129416,21.335072156634872,15.629012178749601,15.629012179784702,9.47402245596227,9.474022456666992,9.474022457534899,5.487720048810271,1.3934223223816937,5.706421447858365,5.706421446493218,5.706421445118393,5.706421444186787,6.155180411618754,3.9864232519068086,5.487720041578903,0.14018168967732547,0.13930338829622302,0.13030282439677338,0.0950398724463562,0.0946243759669643,0.0572112892569864,0.0570586124410357,0.05690593562725453,0.032937375608439824,0.008122262525777673,0.034488681774060094,0.03420762841490992,0.03392657506619511,0.03364552172840263,0.0369975902138702,0.023815883180931075,0.03288614985081703,61.354596555020336,1.0,1.0,0.9838205043267164,0.9775527010847073,0.9712849483654435,0.9654013859329786,0.9610920779184358,0.9567828093423691,0.9541711227349213,0.9515594536491381,0.9489478022296506,0.9474353796533457,0.9699196803449317,0.9586668325415744,0.9519382872009141,0.9452158782148605,0.9394587972608467,0.9505398970586886,0.94489760742733,0.9418410044747823
