time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,tariff_elec_price,tariff_gas_price,tariff_offset_steps,solve_status
2021-02-07 00:00:00,1,104,1.1428571428571428,0.0,0.0,0.049,5.0,5.0,3,optimal
2021-02-07 00:30:00,1,104,1.1428571428571428,0.0,0.0,0.9595,5.0,5.0,3,optimal
2021-02-07 01:00:00,1,104,1.1428571428571428,0.0,0.0,0.125,5.0,5.0,3,optimal
2021-02-07 01:30:00,1,104,0.0,0.0,0.0,0.051,15.0,5.0,3,optimal
2021-02-07 02:00:00,1,104,0.0,0.0,0.0,0.17433333333333334,15.0,5.0,3,optimal
2021-02-07 02:30:00,1,104,0.0,0.0,0.0,0.06333333333333334,15.0,5.0,3,optimal
2021-02-07 03:00:00,1,104,0.0,0.0,0.0,0.051,15.0,5.0,3,optimal
2021-02-07 03:30:00,1,104,0.0,0.0,0.0,0.18666666666666662,15.0,5.0,3,optimal
2021-02-07 04:00:00,1,104,0.0,0.0,0.0,0.051,15.0,5.0,3,optimal
2021-02-07 04:30:00,1,104,0.0,0.0,0.0,0.10033333333333332,15.0,5.0,3,optimal
2021-02-07 05:00:00,1,104,0.7568013171391182,0.8514814814814814,0.0,2.1745,15.0,5.0,3,optimal
2021-02-07 05:30:00,1,104,1.1428571428571428,0.0,0.0,0.2688666666666667,5.0,5.0,3,optimal
2021-02-07 06:00:00,1,104,1.1428571428571428,0.0,0.0,0.17433333333333334,5.0,5.0,3,optimal
2021-02-07 06:30:00,1,104,1.1428571428571428,0.0,0.0,0.06333333333333334,5.0,5.0,3,optimal
2021-02-07 07:00:00,1,104,1.1428571428571428,0.0,0.0,0.05733333333333333,5.0,5.0,3,optimal
2021-02-07 07:30:00,1,104,1.1428571428571428,0.0774074074074074,1.604772195472187,0.19533333333333328,5.0,5.0,3,optimal
2021-02-07 08:00:00,1,104,1.1428571428571428,0.8514814814814814,0.0,0.7155,5.0,5.0,3,optimal
2021-02-07 08:30:00,1,104,1.1428571428571428,0.0,0.0,0.13116666666666665,5.0,5.0,3,optimal
2021-02-07 09:00:00,1,104,0.2606937285974089,0.0,0.0,0.1115,15.0,5.0,3,optimal
2021-02-07 09:30:00,1,104,0.8894312790296016,0.0,0.0,0.061,15.0,5.0,3,optimal
2021-02-07 10:00:00,1,104,0.8459589735145419,0.0,0.0,0.194,15.0,5.0,3,optimal
2021-02-07 10:30:00,1,104,0.8896084991644182,0.0,0.0,0.051,15.0,5.0,3,optimal
