time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,tariff_elec_price,tariff_gas_price,tariff_offset_steps,solve_status
2021-02-07 00:00:00,1,82,0.0,0.0,0.0,0.19763333333333333,5.0,5.0,1,optimal
2021-02-07 00:30:00,1,82,0.0,0.0,0.0,0.327,15.0,5.0,1,optimal
2021-02-07 01:00:00,1,82,0.0,0.0,0.0,0.1625,15.0,5.0,1,optimal
2021-02-07 01:30:00,1,82,0.0,0.0,0.0,0.10623333333333332,15.0,5.0,1,optimal
2021-02-07 02:00:00,1,82,0.0,0.0,0.0,0.057,15.0,5.0,1,optimal
2021-02-07 02:30:00,1,82,0.0,0.0,0.0,0.14843333333333333,15.0,5.0,1,optimal
2021-02-07 03:00:00,1,82,0.0,0.0,0.0,0.12029999999999999,15.0,5.0,1,optimal
2021-02-07 03:30:00,1,82,0.0,0.0,0.0,0.057,15.0,5.0,1,optimal
2021-02-07 04:00:00,1,82,0.0,0.0,0.0,0.19063333333333332,15.0,5.0,1,optimal
2021-02-07 04:30:00,1,82,0.0,0.0,0.0,0.07809999999999999,5.0,5.0,1,optimal
2021-02-07 05:00:00,1,82,0.09006641681712499,0.0,0.0,0.13436666666666666,5.0,5.0,1,optimal
2021-02-07 05:30:00,1,82,2.0,0.0,0.0,0.22440000000000002,5.0,5.0,1,optimal
2021-02-07 06:00:00,1,82,2.0,0.0,1.305830934193062,0.3486666666666667,5.0,5.0,1,optimal
2021-02-07 06:30:00,1,82,2.0,0.0,0.0,0.3609666666666666,5.0,5.0,1,optimal
2021-02-07 07:00:00,1,82,2.0,0.0,0.0,0.313,5.0,5.0,1,optimal
2021-02-07 07:30:00,1,82,2.0,0.0,0.0,0.067,5.0,5.0,1,optimal
2021-02-07 08:00:00,1,82,0.0,0.0,0.0,0.18656666666666663,15.0,5.0,1,optimal
2021-02-07 08:30:00,1,82,0.0,0.0,0.0,0.10216666666666668,15.0,5.0,1,optimal
2021-02-07 09:00:00,1,82,0.0,0.0,0.0,0.14436666666666667,15.0,5.0,1,optimal
2021-02-07 09:30:00,1,82,0.0,0.0,0.0,0.14436666666666667,15.0,5.0,1,optimal
2021-02-07 10:00:00,1,82,0.0,0.0,0.0,0.067,15.0,5.0,1,optimal
2021-02-07 10:30:00,1,82,0.0,0.0,0.0,0.22173333333333328,15.0,5.0,1,optimal
2021-02-07 11:00:00,1,82,0.0,0.0,0.0,0.067,15.0,5.0,1,optimal
2021-02-07 11:30:00,1,82,0.0,0.0,0.0,0.20063333333333333,15.0,5.0,1,optimal
2021-02-07 12:00:00,1,82,0.0,0.0,0.0,0.0881,15.0,5.0,1,optimal
2021-02-07 12:30:00,1,82,0.0,0.0,0.0,0.12326666666666668,15.0,5.0,1,optimal
2021-02-07 13:00:00,1,82,0.0,0.0,0.0,1.247266666666667,15.0,5.0,1,optimal
2021-02-07 13:30:00,1,82,0.5370165448472397,0.0,0.0,1.2943666666666667,5.0,5.0,1,optimal
2021-02-07 14:00:00,1,82,0.5921665387958757,0.0,0.0,0.21703333333333333,5.0,5.0,1,optimal
2021-02-07 14:30:00,1,82,0.4176803459861682,0.0,0.0,2.1701333333333332,5.0,5.0,1,optimal
2021-02-07 15:00:00,1,82,0.27499128716798993,0.0,0.0,0.7554,5.0,5.0,1,optimal
2021-02-07 15:30:00,1,82,0.4083648258802315,0.0,0.0,0.9080333333333331,5.0,5.0,1,optimal
2021-02-07 16:00:00,1,82,2.0,0.0,0.0,0.1684,5.0,5.0,1,optimal
