ev_penetration,hhp_percentage,mhp_percentage,boiler_percentage,valid_mix,n_dwellings,n_ev_homes,n_hhp_homes,n_mhp_homes,n_boiler_homes,mc_runs_per_pixel,max_demand_mean_kw,max_demand_std_kw,max_demand_p50_kw,max_demand_p90_kw,max_demand_p95_kw,max_demand_max_kw,max_demand_min_kw
0.1,0.68,0.12,0.19999999999999996,True,147,15,100,18,29,500,209.90472412109375,5.846583843231201,209.5697021484375,217.24750823974608,220.0500747680664,238.49331665039062,196.26895141601562
0.1,0.68,0.14,0.17999999999999994,True,147,15,100,21,26,500,215.17160034179688,5.699716091156006,215.02855682373047,222.16694030761718,224.28115539550782,239.43756103515625,198.8855743408203
0.1,0.68,0.16,0.15999999999999995,True,147,15,100,24,23,500,221.59506225585938,6.1136980056762695,221.1600112915039,229.33856048583985,232.05722198486328,245.6785430908203,204.19371032714844
0.1,0.68,0.18,0.13999999999999996,True,147,15,100,26,21,500,224.83609008789062,6.037292957305908,224.5948486328125,232.55753173828126,234.6433547973633,245.60939025878906,203.27598571777344
0.1,0.68,0.2,0.11999999999999994,True,147,15,100,29,18,500,230.8507537841797,5.670190811157227,230.7050323486328,237.99808044433595,240.22567291259764,251.2814483642578,215.62355041503906
0.1,0.68,0.22,0.09999999999999995,True,147,15,100,32,15,500,237.42471313476562,6.224791526794434,237.82012176513672,245.07370300292968,246.52582397460938,261.14080810546875,221.0356903076172
0.1,0.68,0.24,0.07999999999999996,True,147,15,100,35,12,500,243.346435546875,6.073228359222412,243.03398895263672,250.8648223876953,253.16546630859375,263.8034973144531,226.958251953125
0.1,0.68,0.26,0.05999999999999994,True,147,15,100,38,9,500,248.9849395751953,6.609015941619873,248.67957305908203,257.2782470703125,259.6593017578125,270.6270446777344,230.98611450195312
0.1,0.68,0.28,0.039999999999999925,True,147,15,100,41,6,500,255.17674255371094,6.685802459716797,254.99923706054688,263.7334838867188,266.4593109130859,282.8326721191406,239.4757537841797
0.1,0.68,0.3,0.019999999999999962,True,147,15,100,44,3,500,261.28717041015625,7.0925374031066895,260.87611389160156,270.5834045410156,272.86693878173827,288.4720458984375,244.7379608154297
0.1,0.68,0.32,0.0,True,147,15,100,47,0,500,266.7220458984375,6.4366044998168945,266.49635314941406,275.1084716796875,277.5029632568359,288.69708251953125,250.06903076171875
0.1,0.7000000000000001,0.0,0.29999999999999993,True,147,15,103,0,44,500,181.1539306640625,5.462713241577148,180.94074249267578,188.76034851074218,190.43658370971679,200.4088134765625,167.51348876953125
0.1,0.7000000000000001,0.02,0.2799999999999999,True,147,15,103,3,41,500,185.32281494140625,5.396669387817383,184.85948181152344,192.28833465576173,195.09738464355468,209.11558532714844,171.97677612304688
0.1,0.7000000000000001,0.04,0.25999999999999995,True,147,15,103,6,38,500,190.74017333984375,5.665416240692139,190.2690887451172,198.24366302490233,201.25190048217772,211.72506713867188,177.20005798339844
0.1,0.7000000000000001,0.06,0.23999999999999994,True,147,15,103,9,35,500,195.76234436035156,5.21863317489624,195.26292419433594,202.37298889160155,204.60054779052734,214.0366973876953,182.9899444580078
0.1,0.7000000000000001,0.08,0.21999999999999992,True,147,15,103,12,32,500,201.79547119140625,5.719460964202881,201.03923797607422,209.53201141357422,212.09889450073243,219.4779815673828,188.4808349609375
0.1,0.7000000000000001,0.1,0.19999999999999993,True,147,15,103,15,29,500,207.1903076171875,5.670581817626953,206.7714614868164,214.16426849365234,216.3302925109863,230.4473419189453,193.66494750976562
0.1,0.7000000000000001,0.12,0.17999999999999994,True,147,15,103,18,26,500,212.84446716308594,5.652245044708252,212.69998168945312,220.51712493896486,222.76774978637695,229.5850067138672,196.34776306152344
0.1,0.7000000000000001,0.14,0.15999999999999992,True,147,15,103,21,23,500,218.3939971923828,6.1835479736328125,217.98474884033203,226.4447784423828,228.41740112304686,243.51809692382812,197.73085021972656
0.1,0.7000000000000001,0.16,0.13999999999999993,True,147,15,103,24,20,500,224.6038818359375,6.304210186004639,224.35839080810547,233.3234130859375,234.96677017211914,248.60513305664062,207.9669952392578
0.1,0.7000000000000001,0.18,0.11999999999999994,True,147,15,103,26,18,500,228.48724365234375,5.995869159698486,228.5459747314453,236.78290710449218,239.053377532959,248.84190368652344,212.47747802734375
